Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Nervous System	-Signal Transduction	0	NaN	NaN	0	0	6.229e-09	0	0.03389	0.2802	0	0.02411	0.208	0	0.01837	0.29	0	0.02563	0.4951	0.1029	0.6786	1.528	0.09743	0.5397	1.194	0.1473	0.3138	0.5916	0.1326	0.297	0.5382	0.07422	0.2493	0.507	0.06081	0.2228	0.9476
-Sensory System	-Signal Transduction	0	NaN	NaN	0	0	0	0	0	0.4418	0	0	0.2754	0	0	0.2202	0	0	0.3745	0	0	0.07066	0	0	0.04712	0	0.01276	0.2882	0	0.01243	0.37	0.0007598	0.01088	0.06223	7.081e-11	0.0009199	0.8624
-Development	-Signal Transduction	0	NaN	NaN	0	0	0	0	0	0.144	0	0	0.821	0	0	0.04827	0	0	0.08927	0.08076	0.1752	0.4576	0.0679	0.1494	0.3794	0.05677	0.1052	0.6807	0.06489	0.1134	0.5569	0.139	0.2219	1.126	0.0459	0.1409	1.812
-Environmental Adaptation	-Signal Transduction	0	NaN	NaN	0	0	0	0	0	0.315	0	0	0.1966	0	0	0.1235	0	0	0.1681	0	0.04351	0.214	0	0.02846	0.1424	0.0002031	0.03276	0.1819	0.0004272	0.03133	0.1707	0.003278	0.01159	0.1785	0.0005617	0.01043	0.1493
Human Diseases	-Signal Transduction	0	Inf	Inf	0.03289	0.4922	0.9054	4.032	6.76	12.21	5.36	9.776	23.83	3.013	5.677	7.953	5.152	9.762	14.44	7.514	11.69	18.7	6.198	9.701	15.54	5.764	9.855	18.75	4.526	7.581	14.01	4.23	6.702	11.51	2.143	4.64	20.08
-Cancers	-Signal Transduction	0	Inf	NaN	0	6.252e-09	0.006529	0.03413	0.1626	0.3828	0.02659	0.2973	0.7922	0.01273	0.07787	0.14	0.01607	0.1078	0.2448	0.5689	1.084	1.844	0.4815	0.9065	1.503	0.4405	0.728	1.278	0.3842	0.5959	1.11	0.3323	0.5295	0.8959	0.1412	0.2348	0.8541
-Immune System Diseases	-Signal Transduction	0	NaN	NaN	0	5.829e-09	0.009018	0.1029	0.499	1.169	0.1716	1.061	2.414	0.4909	2.709	4.532	0.8422	4.583	8.594	0.2966	0.5917	1.108	0.2096	0.4659	0.9165	1.562	4.348	9.512	0.9222	2.804	6.238	0.1236	0.36	0.6801	0.1507	1.531	6.045
-Neurodegenerative Diseases	-Signal Transduction	0	NaN	NaN	0	0	0	1.487	3.281	6.478	1.291	3.29	7.728	0.6453	1.248	2.151	1.575	2.556	4.511	2.138	4.491	7.432	1.946	3.685	5.856	1.273	2.438	3.994	0.9296	1.676	2.879	1.099	1.888	3.23	0.3695	0.6679	2.404
-Cardiovascular Diseases	-Signal Transduction	0	NaN	NaN	0	0	0	0	0	0.01793	0	0	0.05445	0	0	0.007446	0	0	0.01401	0.07491	0.7201	1.29	0.05093	0.3573	0.7717	0.2436	0.4852	0.9545	0.1402	0.3782	0.6305	0.2962	0.9183	2.207	0.02368	0.2209	0.8162
-Metabolic Diseases	-Signal Transduction	0	Inf	NaN	0	0	0.3491	0	0	1.237	0	0	3.594	0	0	0	0	0	0	0	0	0.752	0	0	1.112	0.0003875	0.001502	0.5144	5.426e-05	0.0004027	0.5439	1.991e-15	0.0004637	2.309	0	2.294e-10	1.572
-Infectious Diseases	-Signal Transduction	0	Inf	NaN	0.02353	0.3753	0.7773	1.168	2.547	5.307	1.474	3.814	12.65	0.8917	1.535	2.551	1.127	2.096	3.838	2.117	4.999	10.09	1.738	4.192	7.983	0.8979	1.904	4.5	0.9927	1.777	4.089	1.036	2.205	4.923	0.4473	2.103	10.3
Not Mapped	-Signal Transduction	219.7	Inf	Inf	9.147	10.53	11.43	69.91	103.8	163.4	47.81	72.73	146.4	39.21	53.81	65.79	53.71	78.73	109.7	27.02	38.51	57.79	22.82	32.33	47.7	17.26	27.96	48.17	16.52	23.68	44.05	17.7	24.21	39.21	6.61	7.961	36.33
-Not Mapped	-Signal Transduction	219.7	Inf	Inf	9.147	10.53	11.43	69.91	103.8	163.4	47.81	72.73	146.4	39.21	53.81	65.79	53.71	78.73	109.7	27.02	38.51	57.79	22.82	32.33	47.7	17.26	27.96	48.17	16.52	23.68	44.05	17.7	24.21	39.21	6.61	7.961	36.33
TOTAL	-Signaling Molecules and Interaction	157.7	157.7	157.7	11350	5.235e+09	5.235e+09	101.4	126.1	130	126.9	153.5	156.8	209.9	225.4	234.6	253.8	268.6	280.2	48.49	57.86	65.98	52.98	64.42	73.02	39.71	48.8	56.31	36.27	40.96	46.23	51.65	64.54	76.82	27.75	29.64	30.62
MAPPED	-Signaling Molecules and Interaction	126.5	126.5	126.5	10500	4.844e+09	4.844e+09	86.08	107.1	110.4	113.3	137	140	173.8	186.7	194.4	209.6	221.9	231.4	38.43	45.85	52.28	42.18	51.29	58.13	31.87	39.17	45.2	28.81	32.53	36.72	40.65	50.8	60.47	24.83	26.52	27.4
Genetic Information Processing	-Signaling Molecules and Interaction	37.18	41.61	46.55	5409	2.481e+09	2.51e+09	43.86	54.44	56.56	48.98	59.84	61.2	82.04	88.98	94.64	89.46	96.36	102.1	15.76	18.89	22.14	17.53	21.29	24.37	16.68	19.81	23.48	14.05	16.18	18.44	15.03	19.16	23.11	9.832	10.8	11.54
-Transcription	-Signaling Molecules and Interaction	0.5206	0.9536	1.856	512.1	2.277e+08	2.426e+08	0.3213	0.4302	0.5851	0.2608	0.3721	0.5286	0.9727	1.289	1.792	1.091	1.39	1.958	1.645	2.025	2.396	1.689	2.129	2.445	1.49	1.803	2.053	1.125	1.307	1.489	1.593	1.924	2.303	0.9015	0.9701	1.193
-Translation	-Signaling Molecules and Interaction	22.81	23.05	23.34	4136	1.903e+09	1.91e+09	33.8	42.29	43.63	34.47	41.81	42.98	61.41	65.46	68.66	66.85	71.1	74.2	5.828	6.876	7.924	6.455	7.778	8.866	8.014	10.12	11.62	6.799	7.957	8.969	5.65	7.057	8.722	4.86	5.214	5.423
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	7.745	11.88	17.66	539.9	2.395e+08	2.644e+08	8.321	10.45	11.08	13.61	16.52	17.56	16.11	18.45	20.62	17.1	19.78	22.06	6.136	7.714	9.101	6.738	8.453	10.18	3.658	4.699	5.345	3.709	4.344	4.854	5.383	7.225	8.909	2.763	3.363	3.833
-DNA Maintenance	-Signaling Molecules and Interaction	3.258	4.577	6.121	245.9	1.071e+08	1.186e+08	1.198	1.472	1.638	0.7003	0.8148	1.019	2.146	3.642	5.198	2.464	4.32	6.656	1.939	2.452	2.938	2.286	2.681	3.217	2.291	3.452	4.783	1.915	2.67	3.371	2.266	2.919	3.424	0.8591	1.176	1.468
-RNA Family	-Signaling Molecules and Interaction	0	0	0	7.588e-06	3	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Signaling Molecules and Interaction	1	1	1.142	88.09	36730000	41810000	1.098	1.178	1.264	1.103	1.21	1.32	1.545	1.729	1.993	1.399	1.575	1.871	1.208	1.308	1.471	1.279	1.38	1.564	1.189	1.347	1.582	1.183	1.356	1.524	1.327	1.559	1.78	1.087	1.355	1.471
-Signal Transduction	-Signaling Molecules and Interaction	0	0	0.1418	87.09	36730000	41810000	0.09842	0.1782	0.264	0.1034	0.2096	0.3196	0.5447	0.7292	0.9925	0.3987	0.5753	0.8713	0.2083	0.308	0.4708	0.279	0.3802	0.5635	0.1894	0.3467	0.5818	0.1828	0.3557	0.5238	0.3274	0.5595	0.7799	0.08677	0.3555	0.4705
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	6.76	7.374	7.515	77.44	32760000	54800000	1.264	1.607	1.786	2.068	2.504	2.888	5.969	6.964	7.804	7.244	8.275	9.07	3.564	4.731	5.698	3.535	4.542	5.835	3.512	4.407	5.114	3.603	4.25	4.909	7.809	9.56	12.36	3.923	4.542	5.409
-Hemoglobin	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.396e-05	0.0001054	0.0002159	0.0002512	0.0002864	0.0003226	0	0	0	0.0004053	0.0004362	0.001141
-Vesicular Transport	-Signaling Molecules and Interaction	0	0	0	0	0	0.25	0.2274	0.3425	0.4687	0.2231	0.3784	0.7546	0.5303	0.7926	1.36	0.6859	1	1.458	0.6535	0.906	1.288	0.7224	1.152	1.637	0.3586	0.5572	0.8172	0.3729	0.5469	0.7419	0.5452	0.9177	1.399	0.1326	0.6811	0.7926
-Cytoskeleton	-Signaling Molecules and Interaction	2.954	3.567	3.567	35.75	16490000	16490000	0.3493	0.432	0.4693	0.8305	1.016	1.186	0.3903	0.5328	0.7446	0.498	0.6808	0.9105	1.624	2.721	3.411	1.334	2.303	2.959	2.443	2.966	3.411	2.317	2.71	3.132	5.538	6.836	8.619	2.949	3.51	4.148
-Cell Motility	-Signaling Molecules and Interaction	0	0	0	12.25	6948000	28990000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Signaling Molecules and Interaction	3.807	3.807	3.948	25.08	9324000	12220000	0.6496	0.8123	0.8942	0.8821	1.038	1.101	4.674	5.505	6.18	5.623	6.445	7.119	0.7035	0.8657	1.024	0.7508	0.9281	1.086	0.4671	0.578	0.6909	0.5347	0.632	0.7373	0.768	0.9721	1.201	0.3647	0.4103	0.4714
-Cell Communication	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0.00516	0.04531	0	0.01133	0.03313	0	0.01242	0.1574	0	0.01322	0.1998	0.1864	0.2788	0.3827	0.2058	0.3274	0.4415	0.1977	0.2463	0.315	0.2417	0.3383	0.4282	0.5536	0.7606	1.537	0.08605	0.1289	0.1698
Metabolism	-Signaling Molecules and Interaction	70.39	72.27	73.43	4956	2.264e+09	2.284e+09	38.65	47.65	49.17	58.61	70.47	71.92	77.53	82.7	86.93	102.8	108	113.3	12.24	14.69	16.59	14.88	17.67	20.02	7.158	8.538	9.942	6.298	7.042	7.945	11.58	14.51	17.38	6.746	7.319	7.795
-Membrane Transport	-Signaling Molecules and Interaction	4.825	6.034	6.534	698	2.962e+08	3.267e+08	0.9696	1.193	1.246	0.5616	0.6455	0.716	0.8437	1.517	2.04	0.8545	1.396	1.999	0.07483	0.1456	0.2217	0.06545	0.1435	0.2268	0.09886	0.1284	0.1876	0.0507	0.08184	0.1164	0.06672	0.08222	0.107	0.01211	0.02027	0.03262
-Central Carbon Metabolism	-Signaling Molecules and Interaction	20.23	24.44	28.77	964.1	4.183e+08	4.647e+08	13.93	16.09	19.17	19.11	23.16	27.35	27.41	32.66	37.51	26.89	33.97	40.19	3.856	4.68	5.656	4.801	5.981	7.394	1.577	2.041	2.479	1.517	1.797	2.187	4.317	5.293	6.525	2.667	3.213	3.765
-Energy Metabolism	-Signaling Molecules and Interaction	0.9201	5.371	8.745	296.4	1.106e+08	1.619e+08	1.133	1.988	4.984	1.959	3.519	7.843	2.015	3.304	8.174	2.913	4.781	10.57	0.5585	1.001	1.851	0.6084	1.158	2.17	0.423	0.6086	0.8823	0.2915	0.4144	0.6157	0.2412	0.532	1.064	0.06559	0.193	0.8082
-Biosynthesis	-Signaling Molecules and Interaction	10.16	12.76	15.39	1656	7.089e+08	7.85e+08	8.396	10.69	13.36	13.83	17.26	20.9	17.17	19.42	21.92	28.85	31.94	36.3	1.882	2.434	2.917	2.24	2.891	3.526	1.501	1.883	2.319	1.338	1.61	1.935	2.333	2.926	3.656	0.7586	1.097	1.294
-Other Enzymes	-Signaling Molecules and Interaction	18.97	22.85	29.4	1609	6.892e+08	7.78e+08	12.2	15.2	18.41	17.57	22.12	27.52	18.44	24.29	29.26	27.28	35.09	41.37	5.032	6.109	7.307	5.917	7.318	8.799	3.037	3.727	4.665	2.613	3.057	3.714	4.11	5.351	6.926	1.858	2.703	3.644
Organismal Systems	-Signaling Molecules and Interaction	0	0	0	0	0.25	180000	0.1594	0.2696	0.4168	0.1901	0.4307	0.7224	0.4414	0.7213	0.9725	0.5551	0.9126	1.28	2.069	2.531	3.104	1.809	2.228	2.751	0.9832	1.238	1.53	1.046	1.281	1.527	1.237	1.774	2.486	0.6246	0.8548	1.46
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.03423	0.08979	0.1865	0.05092	0.1779	0.3371	0.06943	0.2449	0.4129	0.102	0.3072	0.491	0.7246	0.9732	1.369	0.7315	1.023	1.443	0.2571	0.3611	0.5557	0.228	0.3249	0.5206	0.2935	0.6121	1.167	0.1056	0.158	0.8498
-Endocrine System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.0001509	0.004835	0.03543	0.0001574	0.006246	0.0481	0	0.01464	0.187	0	0.01633	0.2358	0.5902	0.7319	0.8736	0.2585	0.3363	0.4678	0.1055	0.1347	0.2119	0.1788	0.2165	0.3008	0.05095	0.08594	0.3528	0.1728	0.1873	0.2754
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	0.005401	0	0	0.006438	0	0	0.1742	0	0	0.2113	0.09394	0.1144	0.3408	0.09168	0.1109	0.3454	0.1241	0.1716	0.2464	0.1669	0.2046	0.2567	0.0836	0.1318	0.2413	0.01525	0.1484	0.1674
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0	180000	0	0.007525	0.06221	0	0.006734	0.02635	0	0.02601	0.1429	0	0.03548	0.1718	0.02309	0.0582	0.1651	0.02359	0.04908	0.1815	0.07302	0.1548	0.2292	0.05705	0.1014	0.1695	0.1614	0.2376	0.3216	0.03421	0.04068	0.06631
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0	0.25	0.00947	0.07719	0.1841	0.0112	0.1623	0.3792	0.01392	0.2107	0.4173	0.02135	0.2698	0.5322	0.1059	0.321	0.4573	0.1174	0.3253	0.4779	0.07287	0.1285	0.2017	0.08943	0.1524	0.2486	0.09873	0.237	0.4561	0.02488	0.09221	0.1497
-Nervous System	-Signaling Molecules and Interaction	0	0	0	0	0	0.25	0	0.005531	0.04527	0	0.006212	0.05236	0	0.01239	0.1861	0	0.01364	0.2384	0.03879	0.1981	0.3665	0.04489	0.2269	0.3824	0.05423	0.1104	0.176	0.0502	0.0941	0.1625	0.04387	0.1311	0.2404	0.02187	0.0824	0.1355
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	0.04924	0	0	0.05369	0	0	0.1729	0	0	0.2242	0	0	0.02425	0	0	0.01524	0	0.004042	0.0936	0	0.004276	0.108	0.0004501	0.006497	0.03265	1.259e-11	0.0002437	0.1191
-Development	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	0.02998	0	0	0.1947	0	0	0.03587	0	0	0.05142	0.02872	0.05091	0.1294	0.02787	0.05562	0.1288	0.02356	0.03491	0.2352	0.02628	0.03673	0.2305	0.08786	0.1187	0.5731	0.01974	0.02326	0.7027
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	0.06425	0	0	0.02687	0	0	0.08492	0	0	0.0954	0	0.01185	0.08423	0	0.009289	0.07401	6.767e-05	0.01223	0.07802	0.0001688	0.01237	0.06855	0.00204	0.006946	0.106	0.0002021	0.002927	0.02293
Human Diseases	-Signaling Molecules and Interaction	0	5.626	9.593	59.89	15310000	29890000	0.8921	1.218	1.682	1.381	2.06	3.071	2.601	4.196	5.597	3.654	5.676	7.476	2.448	3.789	5.084	2.706	3.915	5.186	2.526	3.447	4.739	1.858	2.571	3.335	2.628	3.598	4.939	0.9609	1.412	2.095
-Cancers	-Signaling Molecules and Interaction	0	0	0.384	0	0.25	240000	0.005192	0.03248	0.06045	0.00492	0.06682	0.1275	0.01011	0.05564	0.09064	0.009515	0.06387	0.1264	0.2012	0.3267	0.4897	0.2195	0.3632	0.4945	0.1824	0.2533	0.3322	0.1516	0.2161	0.2718	0.1947	0.2808	0.3828	0.05311	0.07604	0.09394
-Immune System Diseases	-Signaling Molecules and Interaction	0	0	0	0	5.42e-07	322500	0.02839	0.08885	0.2095	0.03929	0.2299	0.4426	0.419	1.965	3.367	0.6127	2.734	4.672	0.09684	0.1699	0.3218	0.09206	0.1689	0.3449	0.6369	1.426	2.615	0.3562	0.9885	1.591	0.05495	0.1826	0.3527	0.05343	0.4548	0.745
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.316	0.5567	0.9433	0.327	0.6678	1.117	0.5414	0.9301	1.323	1.01	1.638	2.142	0.7149	1.43	2.016	0.8128	1.473	2.125	0.6043	0.7771	1.07	0.4145	0.5396	0.7025	0.6101	1.047	1.492	0.1375	0.2052	0.2739
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	0.00299	0	0	0.01142	0	0	0.005124	0	0	0.007508	0.02019	0.2266	0.3724	0.02006	0.128	0.2796	0.09962	0.1732	0.2396	0.05007	0.1074	0.1972	0.1712	0.4306	1.203	0.00724	0.05762	0.1003
-Metabolic Diseases	-Signaling Molecules and Interaction	0	0	5.626	0	0	12560000	0	0	0.1948	0	0	0.5946	0	0	0	0	0	0	0	0	0.1915	0	0	0.3698	0.0001424	0.0005511	0.1684	2.128e-05	0.0001259	0.1368	1.071e-15	0.0002405	1.055	0	1.357e-11	0.1765
-Infectious Diseases	-Signaling Molecules and Interaction	0	0.0799	5.706	31.35	11850000	26850000	0.1942	0.455	0.7218	0.3222	0.8734	1.695	0.7504	1.141	1.626	0.8669	1.279	1.791	0.7534	1.236	2.597	0.8116	1.536	2.672	0.3784	0.6557	1.008	0.4087	0.6325	0.9259	0.5768	1.243	2.068	0.1866	0.661	1.111
Not Mapped	-Signaling Molecules and Interaction	31.14	31.14	31.14	847.2	3.908e+08	3.908e+08	15.31	19.05	19.64	13.62	16.47	16.83	36.03	38.7	40.28	44.15	46.74	48.74	10.07	12.01	13.7	10.8	13.13	14.88	7.837	9.631	11.11	7.466	8.43	9.515	10.99	13.74	16.35	2.921	3.121	3.224
-Not Mapped	-Signaling Molecules and Interaction	31.14	31.14	31.14	847.2	3.908e+08	3.908e+08	15.31	19.05	19.64	13.62	16.47	16.83	36.03	38.7	40.28	44.15	46.74	48.74	10.07	12.01	13.7	10.8	13.13	14.88	7.837	9.631	11.11	7.466	8.43	9.515	10.99	13.74	16.35	2.921	3.121	3.224
TOTAL	Cellular Processes	20.98	21.38	23.32	95.42	159.8	202.8	70.14	77.25	83.2	52.93	60.73	65.34	28.93	31.45	36.34	29.82	32.03	36.27	10.6	11.82	15.78	11.64	13.7	17.45	10.28	11.17	11.75	9.069	9.83	10.27	6.094	6.525	7.192	5.437	6.356	7.214
MAPPED	Cellular Processes	16.84	17.16	18.72	88.29	147.9	187.7	59.55	65.59	70.64	47.25	54.22	58.33	23.96	26.05	30.1	24.63	26.46	29.96	8.401	9.363	12.5	9.266	10.91	13.9	8.249	8.966	9.427	7.203	7.807	8.155	4.797	5.136	5.661	4.865	5.687	6.454
Genetic Information Processing	Cellular Processes	5.024	5.94	6.722	45.17	75.56	96.81	30.43	33.64	36.09	20.53	23.61	25.53	11.45	12.5	14.4	10.53	11.63	13	3.431	3.958	5.309	3.767	4.559	5.847	4.183	4.539	4.947	3.547	3.845	4.149	1.769	1.941	2.189	1.972	2.358	2.728
-Transcription	Cellular Processes	0.0706	0.1293	0.2577	4.099	6.943	9.124	0.1972	0.2807	0.3588	0.1021	0.1528	0.2117	0.1404	0.1844	0.2705	0.1291	0.1718	0.2424	0.3451	0.4326	0.5868	0.3697	0.441	0.589	0.3717	0.4081	0.4387	0.2806	0.3071	0.3359	0.1838	0.1992	0.2181	0.1882	0.2211	0.2773
-Translation	Cellular Processes	3.081	3.146	3.433	34.71	57.88	74.07	23.52	25.9	27.82	14.39	16.59	17.86	8.448	9.165	10.65	7.942	8.45	9.519	1.264	1.409	1.897	1.418	1.659	2.137	2.12	2.31	2.433	1.746	1.886	1.996	0.6636	0.7178	0.8078	0.9545	1.124	1.266
-Folding, Sorting and Degradation	Cellular Processes	1.067	1.721	2.538	4.253	7.341	9.475	5.798	6.391	7.022	5.58	6.63	7.201	2.241	2.661	3.14	1.983	2.392	2.831	1.321	1.621	2.151	1.443	1.822	2.41	0.942	1.054	1.159	0.9191	1.012	1.098	0.6414	0.725	0.8349	0.5695	0.7285	0.8924
-DNA Maintenance	Cellular Processes	0.4345	0.6278	0.8868	1.938	3.245	4.25	0.7995	0.9082	1.028	0.2748	0.3309	0.397	0.3095	0.5267	0.7375	0.2952	0.5326	0.7945	0.4222	0.5213	0.6683	0.4884	0.5943	0.7239	0.5498	0.7693	1.012	0.4654	0.6209	0.7968	0.2522	0.2918	0.3321	0.1752	0.2598	0.3417
-RNA Family	Cellular Processes	0	0	0	5.085e-08	8.717e-08	1.247e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Cellular Processes	0.1331	0.1471	0.1657	0.6739	1.139	1.494	0.6511	0.7414	0.8994	0.4104	0.4812	0.5801	0.2196	0.2462	0.2967	0.1668	0.1911	0.232	0.2253	0.2833	0.3816	0.242	0.2999	0.3919	0.2592	0.3043	0.3779	0.2655	0.3145	0.3809	0.1288	0.1571	0.1987	0.2096	0.2706	0.3591
-Signal Transduction	Cellular Processes	0	0	0.02097	0.6739	1.139	1.494	0.06584	0.108	0.1653	0.04543	0.085	0.1346	0.08194	0.1032	0.1444	0.05129	0.07	0.1057	0.04353	0.06476	0.09978	0.0569	0.08687	0.126	0.04308	0.07668	0.1256	0.04425	0.08394	0.1222	0.03395	0.05671	0.07926	0.0161	0.06897	0.1091
-Signaling Molecules and Interaction	Cellular Processes	0.1331	0.1356	0.1479	1.823e-08	3.053e-08	0.009785	0.5581	0.6205	0.7767	0.3401	0.3993	0.4811	0.1278	0.1431	0.1669	0.11	0.1202	0.1367	0.1744	0.2102	0.2803	0.1707	0.2186	0.2826	0.1943	0.2265	0.283	0.2024	0.235	0.2767	0.08065	0.1045	0.1264	0.1844	0.22	0.2549
Cellular Processes	Cellular Processes	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	2.3e-05	4.728e-05	6.312e-05	6.825e-05	7.142e-05	0	0	0	8.384e-05	0.000102	0.0002578
-Vesicular Transport	Cellular Processes	0	0	0	0	0	4.334e-09	0.1594	0.2097	0.2685	0.09936	0.1587	0.2566	0.08039	0.1167	0.1818	0.08462	0.121	0.1716	0.1505	0.2054	0.2778	0.1785	0.2575	0.3457	0.09083	0.1329	0.1664	0.09629	0.1348	0.1593	0.06086	0.09846	0.1237	0.03172	0.1361	0.1695
-Cytoskeleton	Cellular Processes	0.4279	0.4722	0.4837	0.3005	0.5033	0.6388	0.2418	0.2667	0.2942	0.3722	0.4104	0.456	0.05719	0.07661	0.1086	0.06123	0.08081	0.1098	0.4262	0.564	0.6156	0.341	0.481	0.5541	0.6421	0.6749	0.7142	0.6051	0.6386	0.6782	0.6478	0.7104	0.753	0.6987	0.7613	0.8456
-Cell Motility	Cellular Processes	0	0	0	4.616e-07	0.1985	0.5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.5163	0.5254	0.5721	0.1827	0.3292	0.4123	0.4507	0.5084	0.5521	0.358	0.417	0.4588	0.7251	0.796	0.8397	0.7288	0.7882	0.8271	0.1541	0.1848	0.2435	0.1673	0.2022	0.2616	0.1149	0.1309	0.1512	0.1289	0.1496	0.1673	0.08645	0.1001	0.1184	0.0733	0.09152	0.1087
-Cell Communication	Cellular Processes	0	0	0	0	0	0	0	0.003192	0.02661	0	0.004597	0.01257	0	0.001558	0.02128	0	0.001582	0.02284	0.04062	0.06117	0.08474	0.04435	0.07078	0.1001	0.04724	0.05724	0.06981	0.05644	0.07993	0.09979	0.06201	0.07601	0.1486	0.01737	0.02892	0.03776
Metabolism	Cellular Processes	9.529	9.941	10.72	41.32	68.36	88.85	26.53	29.24	31.64	24.33	27.85	30.4	10.67	11.63	13.73	12.02	12.96	14.78	2.643	3.1	3.932	3.194	3.878	4.725	1.803	1.941	2.096	1.549	1.672	1.787	1.344	1.46	1.62	1.328	1.596	1.93
-Membrane Transport	Cellular Processes	0.6777	0.8305	0.9253	5.285	9.017	12.34	0.6592	0.7337	0.7969	0.2266	0.2652	0.2887	0.1159	0.2077	0.3123	0.1013	0.1602	0.2632	0.014	0.03048	0.05035	0.01393	0.03059	0.05302	0.02228	0.03074	0.04363	0.01252	0.01897	0.02733	0.006933	0.008784	0.01054	0.002553	0.0046	0.007338
-Central Carbon Metabolism	Cellular Processes	2.868	3.473	4.145	7.594	12.59	16.5	8.602	10.18	11.93	7.604	9.486	11.33	3.685	4.694	5.609	3.172	4.022	4.892	0.8016	1.001	1.294	1.031	1.303	1.678	0.3718	0.4692	0.542	0.3598	0.4328	0.4842	0.4789	0.5567	0.6329	0.5609	0.7055	0.8575
-Energy Metabolism	Cellular Processes	0.1314	0.7363	1.23	1.639	3.178	5.197	0.7268	1.296	3.128	0.8108	1.395	3.157	0.2851	0.4657	1.17	0.3488	0.579	1.333	0.1249	0.2056	0.3916	0.1443	0.2457	0.4508	0.1004	0.1403	0.1933	0.06817	0.09711	0.1436	0.02312	0.05172	0.1031	0.01394	0.04266	0.1767
-Biosynthesis	Cellular Processes	1.388	1.816	2.168	13.46	21.15	27.65	5.567	6.772	8.373	5.824	6.868	8.354	2.431	2.785	3.337	3.49	3.869	4.49	0.4091	0.5262	0.7102	0.4992	0.6207	0.8045	0.3756	0.4268	0.5281	0.3289	0.38	0.4531	0.2553	0.302	0.3565	0.1582	0.233	0.2877
-Other Enzymes	Cellular Processes	2.627	3.275	4.132	12.5	21.3	28.79	7.96	9.544	11.37	7.301	9.092	11.23	2.702	3.55	4.173	3.354	4.325	5.218	1.027	1.312	1.748	1.22	1.555	2.036	0.7406	0.8556	1.011	0.6452	0.7193	0.8401	0.4581	0.5418	0.651	0.3869	0.58	0.7859
Organismal Systems	Cellular Processes	0	0	0	0	7.155e-09	0.006271	0.08837	0.1683	0.2555	0.0736	0.1789	0.2995	0.06581	0.1012	0.1507	0.06972	0.1102	0.1559	0.4345	0.5482	0.7116	0.3779	0.4973	0.6441	0.2282	0.2806	0.3355	0.2506	0.2992	0.3685	0.1286	0.186	0.2475	0.1228	0.1889	0.3576
