KO number	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
K01529	73808.488	71253.672	16788.277	39796.865	199628.38	75782.162	2713.3655	120016.71	17590.897	3957.7408	56236.139	216756.97	171749.53	152685.19	24150.525	49310.842	35818.024	32004.362	46545.128	899468.75	26109.339	29168.595	12428.919	519456.85	28351.21	51346.897	8124.3712	46106.774
K01530	16509.389	809.57661	92422.256	284225.03	586610.57	66053.252	1332.8948	26862.246	2215.417	4340.506	82276.017	73934.984	135357.03	124377.31	4489.5348	207562.25	21022.449	6849.5526	1194.4641	NaN	2330.0758	779.89371	NaN	22519.216	NaN	835.96504	118.32595	NaN
K01533	NaN	NaN	14911.081	4799.9316	NaN	2935.2257	6976.7442	NaN	3006.6347	NaN	NaN	NaN	25649.795	NaN	NaN	NaN	NaN	NaN	11901.505	162790.7	2434.3365	13543.092	5004.3776	23597.811	13748.29	4608.1395	11901.505	3007.4555
K01537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01551	287356.32	614942.53	635057.47	482758.62	2551724.1	327586.21	61206.897	376436.78	356321.84	172126.44	128448.28	614942.53	465517.24	747126.44	225000	276724.14	290229.89	162643.68	20006.322	1002873.6	98850.575	183908.05	129597.7	954022.99	71551.724	220114.94	96551.724	140517.24
K10823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07767	NaN	2536.2705	NaN	NaN	39959.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1768.9959	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6182.8571	NaN	2262.9429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13177	425675.68	44729.73	298648.65	290540.54	3500000	682432.43	136486.49	429729.73	817567.57	193243.24	52972.973	1675675.7	1716216.2	827027.03	164864.86	679729.73	291891.89	28378.378	24054.054	1445945.9	212162.16	118648.65	213513.51	1282432.4	28513.514	331081.08	76756.757	178378.38
K13178	190769.23	14877.385	107384.62	206153.85	1221538.5	284615.38	22769.231	298461.54	540000	103538.46	6384.4615	323076.92	432307.69	283076.92	54000	227692.31	149846.15	25230.769	24923.077	336923.08	107692.31	8894.4615	36307.692	546153.85	15264.769	91692.308	65076.923	43846.154
K13182	24824.356	NaN	28805.621	32318.501	16438.173	103278.69	10007.26	103981.26	220843.09	12321.546	8205.6206	290398.13	416861.83	74473.068	4217.5644	65339.578	10949.649	871.94379	NaN	8434.8946	NaN	6607.9625	NaN	196955.5	951.00703	97658.08	6925.0585	3344.9649
K13183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	941.3624	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13184	84782.609	8333.3333	121014.49	97101.449	1166666.7	418840.58	24492.754	271014.49	613043.48	72463.768	5068.6957	804347.83	1326087	263768.12	36086.957	276086.96	92753.623	11956.522	2508.1159	523188.41	73188.406	9130.4348	23333.333	898550.72	4401.7391	102173.91	25869.565	43768.116
K09020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01724	1382522.6	1007975.1	717760.18	1752375.6	2331561.1	1540384.6	263178.73	3344513.6	158104.02	833371.04	542816.74	9252262.4	8754015.8	21766403	10852941	19473982	855995.48	600452.49	79354.412	544400.45	91912.585	4076187.8	150340.95	905995.48	508710.41	28966.227	72949.491	42812.952
K06173	2274.87	NaN	1803.4752	4468.5579	1386.7612	14929.551	120.31206	13052.955	16783.215	NaN	364.08983	47517.73	39243.499	10068.085	NaN	6778.9598	2723.8771	NaN	NaN	NaN	NaN	1129.7163	NaN	NaN	NaN	2077.896	1007.4704	NaN
K01974	52459.016	2842.8962	115846.99	46174.863	156284.15	69672.131	9019.3989	46448.087	97814.208	25027.322	3969.1257	229508.2	223224.04	103005.46	12160.109	49726.776	82786.885	3965.847	NaN	50819.672	NaN	5651.6393	732.15847	352459.02	1951.2295	32240.437	11893.989	16391.53
K07359	4988.7574	9056.9684	70011.113	7682.6531	206262.88	2417.34	216.88776	2162.585	9928.1367	570.76531	NaN	NaN	NaN	836.02041	NaN	1164.4898	NaN	19890.459	NaN	441545.77	NaN	NaN	NaN	11491.327	NaN	1619.0916	293.46939	402.91945
K06276	6727.907	11459.571	94096.601	11171.735	259391.77	13489.624	2386.2254	8607.6923	5825.9392	31842.576	NaN	28980.322	9106.4401	22361.36	10111.091	12690.698	6572.8086	9625.5814	NaN	54025.045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1953.8462
K08812	472.96875	106640.62	150390.62	865.58594	1392578.1	391.54297	137.38867	1109.043	1190.6445	4685.5469	93.816406	NaN	NaN	192.34375	78.115234	NaN	103.75586	93750	219.02344	1900390.6	NaN	NaN	211.69922	NaN	54.095703	107.44141	58.136719	182.81055
K08869	289942.56	16434.109	40408.206	6040434.8	967707.64	52817.898	1893783	34982.214	3821.165	96774.173	282632.26	183227.33	95431.152	713506.13	164341.09	2048794.3	33643.411	11664.186	18914.729	49256.002	4429.6312	26582.253	10495.194	49767.442	5067.1421	12195.088	2587.5025	13472.062
K08870	1339336.9	1253041.3	1024109.7	757314.78	8271797	2370601.7	169788.78	1192108.1	990544.41	477478.51	236373.31	3117069.2	2401694.6	1935120.8	561162.51	1248481.4	1507973.8	142781.01	101255.01	4372050.8	541948.42	343814.98	386000.82	9342505.1	275245.19	897629.96	516823.58	420694.23
K08875	39332.087	26643.545	129624.48	27735.645	700447.62	61098.251	74205.607	37026.648	144299.07	23860.94	190654.21	20934.579	52366.921	82333.021	15806.984	63463.07	30310.895	5333.1272	4754.0187	428037.38	16806.916	104485.98	17516.075	509393.94	NaN	90280.374	15474.953	11265.794
K08876	11016.625	1079.7022	15260.546	4784.1191	77667.494	35483.871	NaN	72952.854	16873.449	1884.6154	459.76427	56203.474	64516.129	31141.439	2908.1886	17741.935	892.1464	851.32754	NaN	66873.449	1854.9628	10154.591	12903.226	10904.467	NaN	1241.4392	3677.6675	2659.4293
K08879	28777.041	14943.878	NaN	39054.592	102551.02	9816.3265	154591.84	73979.592	NaN	33170.918	328571.43	NaN	NaN	19056.633	5777.551	387244.9	18437.755	16309.184	140816.33	26457.653	NaN	36941.837	99489.796	NaN	89285.714	23884.184	67857.143	14597.959
K07416	289205.7	268.43177	NaN	1545.3768	15037.678	1463.5438	1677.6782	3202.6477	594.76578	8432.1792	1810.3462	1338.3503	3306.9246	2065.7841	816.96538	684317.72	472505.09	74.794297	908.6558	1799.613	3331.3646	1134.9084	45213.849	3105.7026	845.82485	983.07536	817.69857	1861.9959
K01253	736263.74	6713.6264	56923.077	148131.87	314285.71	55824.176	69670.33	415384.62	1833.956	104175.82	12609.231	1164835.2	292307.69	185714.29	22857.143	2351648.4	389010.99	3910.3297	2500	120219.78	192087.91	26373.626	189890.11	837362.64	9055.8242	59560.44	34065.934	157142.86
K11822	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3421052.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07427	281.50476	173.70286	190.37143	5853.1429	NaN	378.53333	228.15238	2016.7619	NaN	89.626667	140190.48	518095.24	662857.14	399.86667	NaN	81714.286	1084.1333	NaN	NaN	NaN	76.487619	NaN	NaN	4479.8095	NaN	144.26476	NaN	5448.7619
K07435	8426.8398	898.05195	NaN	8192.8571	24025.974	21321.429	NaN	49783.55	3604.9784	NaN	335.58442	32034.632	101948.05	9524.4589	818.87446	8625.3247	9159.3074	NaN	10688.745	NaN	8666.0173	1988.3333	6840.9091	14982.684	NaN	NaN	784.26407	1135.974
mmu_16126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06452	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35012.637	NaN	NaN
K06466	NaN	1443.7801	1047.1478	NaN	82817.869	5137.1134	825.2921	NaN	NaN	NaN	NaN	15829.553	60137.457	2924.811	NaN	1361.2371	4959.1065	NaN	3256.2199	NaN	NaN	4762.8866	1837.732	3642611.7	1792.4055	10190.378	4412.3711	699.31271
K03989	14959.724	442.63521	3068.5846	5003.0495	6041.4269	3092.8654	3512.4856	5512.0253	457.94591	1514.4419	1673.1876	39873.418	3573.3602	925.83429	1505.2359	66743.383	38204.833	32.06214	951.20829	646.49022	18987.342	185.09206	3582.3936	81703.107	231.53625	2552.4741	2434.4074	31185.27
K03987	5977.4704	75098.814	67588.933	NaN	415019.76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6139.1304	NaN	NaN	NaN	NaN	NaN	79841.897	NaN	NaN	NaN	NaN
K03983	61507.128	8109.5723	43991.853	70875.764	83706.721	15801.833	44399.185	60081.466	13437.067	7308.1466	116904.28	7123.8289	23014.257	47454.175	46843.177	47861.507	254582.48	3036.2525	820.44807	35234.216	89409.369	7427.6986	NaN	207739.31	3526.0692	43788.187	329938.9	159063.14
K03984	8279085.1	460048.43	4222066.8	11516364	12686123	2877242.1	4402071.4	5103422.7	750416.09	3502538.8	11667587	7473506.7	4373974.5	6410885.6	5509074	8778403.3	20240785	551404.59	746585.49	412625.68	2183210.7	1288347.2	1947806.7	13706305	1181227.8	1659236.2	9955955.7	6467476.9
K01343	NaN	NaN	NaN	261.32379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6177.8175	NaN	NaN	NaN	12653.846	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03898	731.91429	NaN	NaN	16170.857	NaN	NaN	NaN	NaN	7949.1429	NaN	5840	2980.8571	3290.5714	50291.852	1558.2857	NaN	21873.714	NaN	6402.3125	NaN	38571.429	15954.571	6143.4286	NaN	2310.6571	16042.294	85394.035	139142.86
K01333	2117.2471	NaN	NaN	1656.3847	NaN	NaN	NaN	NaN	NaN	NaN	9613.7645	3163.1841	NaN	NaN	4807.7944	NaN	3334.9917	NaN	2288.3914	3117.7446	22553.897	3275.1244	NaN	NaN	6792.2056	NaN	43117.745	NaN
K01334	505791.51	6638.2239	61776.062	379536.68	128571.43	20309.653	132432.43	25740.927	NaN	63706.564	139382.24	45945.946	54054.054	205405.41	141312.74	6425.4826	NaN	4463.3205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29944.788
K01321	20466.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1108.5138	2186.8365	NaN	8356.9002	1961.6985	17361.359	12930.361	NaN	NaN	NaN	1406.9427	NaN	NaN	89596.603	NaN	NaN	NaN	253.09979
K01324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6920.3762	NaN	NaN	NaN	NaN	NaN	NaN	9242.4765
K01335	16819.974	NaN	7057.1616	8035.611	24047.306	14848.883	7507.4901	7825.887	36662.286	3120.6307	9286.5966	10099.212	39159.001	23390.276	15111.695	49408.673	104599.21	6060.841	868.39685	NaN	114191.85	NaN	16425.756	34691.196	4185.2825	978.63338	5984.4941	88173.456
K01314	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12303.534	13588.773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	358.9781	NaN
K04012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34731.707	NaN	NaN	NaN	NaN
K03911	1023655.9	20359.355	210107.53	440860.22	561290.32	318279.57	415053.76	589247.31	58064.516	290322.58	488172.04	896774.19	1167741.9	619354.84	423655.91	1701075.3	1886021.5	9053.9785	42580.645	78494.624	612903.23	130537.63	134193.55	1625806.5	160430.11	279569.89	423655.91	935483.87
K03912	9131.1715	NaN	NaN	NaN	NaN	NaN	NaN	5293.5146	10399.582	NaN	4628.6611	NaN	NaN	2313.5983	NaN	37447.699	30962.343	NaN	506.92469	NaN	4078.0335	695.96234	NaN	NaN	762.78243	4563.1799	8875.3138	NaN
K03917	69945.355	2659.5628	22131.148	93169.399	22404.372	53551.913	71448.087	107513.66	75273.224	26639.344	8284.0164	7630.8743	7899.3169	30054.645	1399.0437	4315.4372	129234.97	931.13388	8935.6557	21174.863	79918.033	17213.115	30874.317	382513.66	13348.77	129508.2	47950.82	576502.73
K04004	37682.334	NaN	13128.039	5581.1183	6892.1394	1729.8217	1902.8363	8027.2285	582.13128	10940.032	46434.36	11345.219	9400.3241	32982.172	2685.8185	46272.285	15721.232	361.27229	548.85737	9319.2869	13695.3	NaN	491.79903	NaN	13776.337	17909.238	17585.089	22447.326
K03905	766055.05	22094.266	55045.872	298165.14	252293.58	27064.22	94266.055	46100.917	197247.71	83944.954	204357.8	153899.08	90137.615	318807.34	50458.716	1137614.7	1467889.9	1569.5183	20075	120183.49	291284.4	37614.679	86697.248	10366972	11121.101	147247.71	844036.7	1123853.2
K03904	758835.76	5424.7401	135550.94	625779.63	455301.46	23908.524	119334.72	169022.87	249480.25	90020.79	157380.46	257796.26	31600.832	309771.31	68399.168	1097713.1	2765072.8	4708.316	10373.389	163825.36	351351.35	16181.289	89397.089	5717255.7	11827.235	103742.2	424116.42	550935.55
K03903	1374285.7	54571.429	176000	1254285.7	408571.43	204000	357142.86	322857.14	874285.71	281428.57	728571.43	138000	208285.71	522857.14	174000	2491428.6	4285714.3	15818.857	58000	325714.29	1137142.9	45714.286	162571.43	9542857.1	70285.714	186000	1611428.6	1662857.1
K03908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5898.5185	NaN	NaN	NaN	NaN	10143.704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04001	33333.333	2451.9841	18430.556	37698.413	22023.81	11870.833	9164.2857	52380.952	3455.754	13491.071	10208.929	16903.373	17769.444	30952.381	27182.54	111111.11	251984.13	594.10714	1399.2262	5265.2778	70039.683	7631.1508	9061.5079	118253.97	21825.397	15903.373	91468.254	121031.75
K03993	NaN	NaN	261.57664	774.62774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2647.1533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03910	NaN	NaN	NaN	NaN	NaN	739.46488	NaN	6084.1472	1061.806	356521.74	7157.1906	1810.1672	746.4214	1627.0234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	998.19398
K03994	NaN	NaN	NaN	1483.0952	1332.1429	95.964286	293.06548	447	NaN	494.6131	82.678571	972.02381	729.34524	NaN	NaN	5317.0833	73809.524	NaN	NaN	NaN	979.10714	NaN	NaN	2106.8452	NaN	NaN	NaN	NaN
K04002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21961.62	3620.8955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05411	46062.053	26730.31	62052.506	92362.768	272076.37	110023.87	10161.098	98090.692	130787.59	22962.53	15260.143	465393.79	310262.53	165155.13	97852.029	288782.82	177804.3	21227.924	4034.3675	81384.248	46778.043	93794.749	77565.632	1071599	27446.301	182100.24	47732.697	45107.399
K05401	1080.8398	NaN	NaN	NaN	NaN	6026.9613	NaN	16243.094	NaN	NaN	201.03867	NaN	NaN	1707.2928	707.65746	740.23204	NaN	NaN	NaN	NaN	NaN	65.78895	NaN	14254.144	NaN	951.8674	1046.1768	NaN
K05402	20533.212	143065.69	299635.04	32605.839	510948.91	35914.599	50364.964	92700.73	30298.175	19154.015	26074.088	51094.891	96715.328	138686.13	16733.212	52189.781	96350.365	46350.365	NaN	86496.35	21462.044	4960.9489	NaN	36496.35	4574.8175	NaN	6103.6496	6219.3431
K12805	NaN	NaN	NaN	NaN	NaN	5598.3398	NaN	3942.0898	NaN	NaN	NaN	46777.344	115234.38	NaN	NaN	NaN	390.2832	NaN	NaN	NaN	862.63672	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12807	NaN	NaN	235.27989	381.63222	23.183892	40088.299	NaN	665.78047	NaN	172.67284	33.786172	48775.036	166253.43	NaN	NaN	67.488952	160.77691	NaN	NaN	NaN	369.14305	NaN	170.43538	619.50107	NaN	NaN	52.719173	NaN
K08846	NaN	NaN	NaN	2268.6456	NaN	1576.308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8671.243	NaN	NaN	NaN	NaN
K12799	51369.43	52849.741	29302.591	27234.197	180310.88	3264248.7	36545.078	715025.91	44486.528	82901.554	112953.37	7046632.1	6943005.2	244559.59	72538.86	68393.782	178238.34	15241.451	14230.57	76683.938	89119.171	92746.114	246113.99	2046632.1	103626.94	854922.28	81347.15	65803.109
K12796	5874.0371	506.56919	2949.9287	4172.6819	25534.95	27888.73	NaN	15691.869	11198.288	1415.3352	3233.3809	27104.137	89158.345	19543.509	9914.408	5979.1726	17689.016	2139.729	1371.398	5016.5478	1511.8402	369.65763	8987.1612	38516.405	1818.331	3770.2568	121.14123	379.81455
K01370	82835.821	7157.4627	19841.045	25621.891	176368.16	1094527.4	12352.488	43532.338	3046.2687	12375.622	11546.02	1746268.7	2385572.1	40547.264	14597.015	16601.741	28109.453	1552.1891	2131.4179	121641.79	10646.269	27860.697	9718.408	863184.08	3791.2935	33830.846	29850.746	131592.04
K12159	50381.988	5516.8944	31500.621	68322.981	245341.61	64596.273	11680.745	8996.2733	4882.8571	17744.099	353416.15	1111801.2	236024.84	47827.95	27289.441	283850.93	73291.925	3498.0124	NaN	152173.91	57510.559	4623.2919	80745.342	2621118	9146.5839	252795.03	61429.193	77639.752
K12648	2579.3241	NaN	NaN	12007.555	NaN	3675.1491	NaN	NaN	NaN	1114.4135	1018.8072	14720.875	9249.1054	15600.994	837.87276	37773.36	347.89264	NaN	182.93638	2515.507	NaN	751.49105	NaN	11358.449	417.79324	740.63618	725.92445	2050.0994
K12649	589.45428	NaN	NaN	NaN	NaN	690.30973	NaN	NaN	NaN	NaN	35.446903	1943.3628	3955.7522	74.921829	NaN	2411.6519	177.37463	NaN	NaN	89.766962	364.77876	NaN	221.69617	35398.23	NaN	678.49558	98.355457	306.40118
K12647	7883.4146	NaN	874.23415	5837.561	423.34634	42731.707	158.11707	8358.5366	NaN	105.29756	15.717073	120000	193170.73	12195.122	1639.6098	10048.78	17853.659	89.02439	NaN	18341.463	5319.4146	NaN	8122.9268	104390.24	NaN	1548.6829	286.58537	6205.7561
K12651	974.34568	1586.5679	NaN	1114.5185	15638.765	5700.7407	NaN	1608.6667	NaN	NaN	264.66667	NaN	NaN	3414.8148	NaN	3623.9506	3510.3704	2087.6543	NaN	19255.556	NaN	NaN	NaN	26419.753	NaN	10346.914	2492.3457	NaN
K12656	9139.6135	23800.483	7866.6667	13825.121	86473.43	12643.478	NaN	13994.203	10663.768	NaN	10957.005	4577.9227	NaN	29739.13	6403.8647	5499.0338	27824.638	2499.2271	NaN	NaN	2283.285	NaN	NaN	NaN	2405.7971	NaN	2831.256	NaN
K12965	5853.0414	591.9708	NaN	NaN	2717.7616	24574.209	39416.058	NaN	NaN	3598.7835	NaN	62530.414	98783.455	7809.0024	NaN	25790.754	6479.0754	115.93431	NaN	NaN	2245.3771	NaN	NaN	230170.32	NaN	32116.788	6527.0073	7538.4428
K12968	8573.854	1869.1002	3083.9559	NaN	10780.985	33786.078	217.36842	NaN	8743.6333	NaN	NaN	8658.7436	NaN	783.63328	171.7657	1746.2649	891.42615	388.04754	NaN	34634.975	NaN	860.78098	965.61969	NaN	413.97284	15.352292	NaN	87.971138
K08847	393.29218	NaN	NaN	NaN	NaN	14417.901	NaN	NaN	38065.844	822.01646	NaN	11318.93	85390.947	NaN	NaN	2534.1564	1695.4938	NaN	NaN	NaN	NaN	NaN	NaN	105555.56	1387.963	7529.4239	8429.8354	1192.963
K10790	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4297.7707	316.89172	NaN	NaN	1244.6815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07990	4152.619	3459.3651	1024.4444	NaN	61572.222	NaN	NaN	626.10317	NaN	NaN	NaN	8678.5714	NaN	NaN	294.40476	1487.4603	NaN	420.07937	1773.254	NaN	NaN	2471.5079	NaN	742063.49	NaN	1484127	3522.4603	2373.7302
K01353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7436.0324	NaN	NaN	57085.02	166801.62	NaN	13132.794	13640.081	NaN	NaN	NaN	23694.332	NaN	NaN	NaN	19647.773	164.2834	NaN	979.63563	NaN
K06479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36196.667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38170.833	NaN	95000	NaN	NaN	NaN	NaN
K09489	1307966.7	196195.01	1700356.7	721759.81	7431629	1121284.2	200951.25	1438763.4	1474435.2	625445.9	179548.16	2841854.9	2770511.3	1521997.6	328180.74	1414982.2	720570.75	120095.12	39239.001	5386444.7	609988.11	76694.411	203329.37	3757431.6	71700.357	1521997.6	161712.25	480380.5
K08065	11126.57	11999.517	8640.0966	9900	191787.44	30131.884	4907.2464	19635.266	NaN	7100	4605.6522	37772.464	56038.647	35935.266	17218.357	11083.575	30872.947	6697.5845	NaN	NaN	5761.3527	NaN	NaN	NaN	NaN	67632.85	NaN	1237.5845
K08066	17995.821	24939.104	12771.642	16927.463	116119.4	50447.761	3923.5821	37014.925	83880.597	7851.0448	5738.209	50447.761	78805.97	44477.612	27320.299	20604.179	57611.94	12774.328	1457.194	53432.836	17676.418	13041.493	4608.0597	286865.67	16702.09	71641.791	33432.836	11483.582
K08055	1957983.2	115126.05	196638.66	1184873.9	1672268.9	857142.86	131932.77	810084.03	110084.03	130252.1	515126.05	8823529.4	8075630.3	1117647.1	694117.65	3714285.7	1966386.6	14546.218	158823.53	478151.26	429411.76	157983.19	194117.65	546218.49	142857.14	1159663.9	882352.94	1008403.4
K08058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85161.29	28387.097	NaN	NaN	NaN	NaN	2365.8065	NaN	NaN	NaN	NaN	NaN	121720.43	NaN	NaN	NaN	NaN
K08059	30566.532	711.33065	2501.0081	38162.5	19058.871	391129.03	13607.258	373790.32	NaN	14770.565	7719.7581	564516.13	126612.9	60080.645	42338.71	129032.26	176209.68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06505	17027.599	1226.9534	810.50179	19956.631	32458.423	20401.075	1305.4122	23818.28	NaN	2795.6631	8770.9677	1064516.1	1505376.3	24965.233	13068.817	13936.918	107168.46	NaN	1272.0789	NaN	22756.989	1418.2796	14797.849	1756272.4	7841.2186	101433.69	5351.2545	15621.147
K07366	NaN	NaN	NaN	NaN	NaN	1373.1677	NaN	NaN	NaN	NaN	NaN	15286.646	NaN	1983.5404	NaN	NaN	19287.888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	319875.78	NaN	NaN
K12229	NaN	NaN	NaN	NaN	NaN	1984.0357	NaN	3484.75	NaN	NaN	NaN	NaN	NaN	38571.429	NaN	45000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38214.286	NaN	NaN	NaN	NaN
K06508	69915.254	1845.5085	379237.29	72457.627	1228813.6	20668.22	NaN	14141.525	NaN	10644.492	NaN	88983.051	52542.373	118220.34	2519.7034	17539.407	20784.322	741.5678	NaN	1540.0847	31136.441	NaN	6352.5424	73728.814	NaN	11619.492	13335.169	32388.559
K06504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103672.32	NaN	NaN	NaN	NaN
K05768	52587.413	29930.07	6824.6154	6214.6853	60139.86	2909090.9	11662.657	56503.497	14405.594	75244.755	59300.699	1440559.4	3664335.7	405594.41	370629.37	6483.0769	7391.8881	3273.8462	11462.797	37342.657	6094.5455	1265.8042	2509.0909	59020.979	3692.7273	115104.9	11449.091	18881.119
K12562	13116.472	3556851.3	966472.3	3492.4198	6341107.9	6228.2799	4447.3761	17492.711	15451.895	262390.67	11218.513	2445.3353	2178.4257	12624.781	2413.1195	3158.0175	58309.038	682215.74	3551.895	4169096.2	926.44315	395.62682	1218.965	4646.0641	3947.3761	4889.7959	1878.5714	225.56851
K12561	1605178	7766990.3	3462783.2	453074.43	19352751	1271844.7	69255.663	1300970.9	1818770.2	1653721.7	595469.26	453074.43	919093.85	1883495.1	183495.15	368932.04	1524271.8	1064724.9	275728.16	5177993.5	702265.37	757281.55	216504.85	16116505	411003.24	2048543.7	1776699	533980.58
K13536	123000	40205.5	42538.5	NaN	770000	NaN	NaN	NaN	227500	12300	68500	NaN	21013.5	154000	NaN	86500	5513.5	57500	NaN	137500	NaN	2761.55	NaN	475000	NaN	36535	159500	4607.8
K08007	1080204.8	1488054.6	510238.91	529010.24	2798634.8	5802047.8	313993.17	4488054.6	1213310.6	1639931.7	771331.06	13464164	21331058	14692833	6279863.5	1156996.6	8293515.4	232081.91	100682.59	1604095.6	1136518.8	255972.7	244027.3	9146757.7	2764505.1	2167235.5	602389.08	715017.06
K05763	4766031.2	1258232.2	726169.84	2062391.7	6551126.5	580589.25	804159.45	2894280.8	819757.37	644714.04	1138648.2	1540727.9	821490.47	4540727.9	2842287.7	1490467.9	16568458	122703.64	42287.695	353552.86	634315.42	46100.52	127383.02	10225303	280762.56	1403812.8	1093587.5	1029462.7
