KO number	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
K11394	4799199.8	2880900	189210	170930	NaN	153090	341730	1527800	NaN	1571100	414540	NaN	NaN	1.55e+08	11700000	5.7399999e+08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3118200
K00274	3.93e+08	33100000	3.92e+08	7.2050002e+08	2.059e+09	2.901e+09	67800000	3.71e+08	43561300	44700000	56500000	5.82e+09	8.3500001e+09	3.99e+08	36654400	4.632e+09	4.87e+08	27775800	17494200	7.66e+08	1.828e+08	36500000	22026600	1.72e+08	13625000	59800000	90099998	3.51e+08
K00276	70600000	5319800	NaN	3.56e+08	4964000	23100000	5664600	1.16e+08	750420	1372300	1500900	7949700.2	11000000	4872300	3075200	1622900	9337000.2	288280	2321300	1067500	89499997	2626000	7439500	20200000	5669000	24300000	9003300.3	6.36e+08
K00273	1303400	1613300	29700000	35200002	8.89e+08	1510000	2232400	NaN	416449.98	3975700	2582400	1.46e+08	55000000	5.9799999e+08	1.69e+08	4655700.1	1422200	36262.998	1711600	5738800	NaN	672459.99	472349.99	5216700.2	120320	621980.01	67423.002	1709900
K00474	3428700	253280	1920000	12500000	5751699.9	9947800.2	1524600	5441300	3689800	6287800	472809.99	1.32e+08	1.27e+08	37300000	NaN	11300000	1607000	319660	292550	5024099.9	10800000	4584799.9	5361699.8	9257100	4207800	3861000	NaN	132110
K00472	20876700	2507300	2205700	6703400.3	59400003	3296400	7571999.8	14485200	88050797	7277899.9	3248300	356650	53200000	28200000	13600000	16700000	71199998	821710.02	513970	12600000	32965900	1049300	821009.99	29800000	2489100	9991300.2	15533000	7783699.9
K00473	6358500	NaN	1132400	7006800	3507200	1810700	166750	NaN	24400000	NaN	104770	841459.96	NaN	2741400	374930	4806200	1080500	NaN	NaN	NaN	8675500.3	NaN	NaN	28100000	NaN	NaN	3575600	2224600
K00471	630000.01	NaN	1634000	NaN	16200000	NaN	NaN	NaN	NaN	NaN	NaN	2013500	542670.01	NaN	NaN	3.97e+08	NaN	NaN	NaN	NaN	410729.99	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01697	7893999.9	2350200	1.19e+08	146040	62800001	70700003	NaN	36700000	NaN	433280	955889.98	2.06e+08	2063900	64100000	12300000	9.6599998e+08	NaN	700340	1028400	50100000	1.01e+08	3.68e+08	NaN	NaN	443870	1842400	2071900	NaN
K00108	49700000	4361900	8077400.3	2.82e+08	53200000	2.81e+08	5717500	1.44e+08	383180	9827100.1	4484300	1.29e+09	1.01e+09	1.58e+09	2.04e+08	1.47e+09	1698500	725469.97	3262400	6456100.3	71800001	18300000	28100000	12700000	38600000	25500000	27900000	10400000
K17398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13566	87900000	35700001	53900001	3.4999999e+08	1.15e+08	60999999	23900000	32300001	36100000	23600000	1.31e+08	2.25e+08	1.76e+08	6.8500001e+08	2e+08	1.16e+09	21500000	10900000	31900000	1.73e+08	41400000	85800001	41199999	2.29e+08	19200000	44000000	51200001	62599999
K11703	9080600	NaN	NaN	NaN	220410	28000000	NaN	6234400	5555900	5278100	963840.01	5350100	2591400	12800000	5500500	24700000	28200000	521140	NaN	999039.98	3077200	189050	771169.98	27000000	NaN	1344800	2495900	2635900
K09699	9.1499998e+08	63800002	1.03e+08	3.04e+09	4.8699998e+08	2.05e+08	1.54e+08	4.68e+08	37000000	52299998	3.73e+08	5.3900002e+08	2.8e+08	2.46e+09	6.9399999e+08	2.32e+09	1.44e+08	26600000	16400000	2.45e+08	87000002	3.85e+08	1.37e+08	2.98e+08	1.93e+08	78399999	32600000	2.35e+08
K00318	21100000	5012000	6674500.1	53000000	2.12e+08	22000000	2607400	1208700	2129600	5561600	2269500	94300001	2.1e+08	4.47e+08	46700000	4.11e+08	11000000	1233300	NaN	90000002	NaN	1773700	NaN	5930500	188010	1267800	314390	2734100
K00315	54000000	9454300.3	4371400	7134300	35400000	3533500	6389200	12000000	2082600	5552700	5221800	8846799.8	6054100	6.97e+08	2.3e+08	8.7399997e+09	15700000	2636200	1281700	9307600	1288800	1032200	422220	5732000	1557000	2917900	2838900	1218400
K00314	89100000	9461799.8	32300000	46300000	1.52e+08	16200000	11300000	1.12e+08	3871900	6015100	11400000	1.75e+08	30800000	2.63e+09	4.95e+08	9.03e+09	26700000	2686400	4275800	60100000	10100000	93699999	24800000	22200000	1273400	6488200	6934200	26400000
K01847	1.75e+08	11100000	52600000	8.5699998e+08	3.75e+08	2.12e+08	86699999	1.86e+08	24700000	31000000	61300000	2.86e+08	2.22e+08	8.8300001e+08	2.23e+08	1.13e+09	56100000	15800000	9828999.8	1.57e+08	32300000	87800001	64500000	74600000	26300000	15300000	10600000	1.21e+08
K00261	2.33e+09	1.19e+09	4.91e+09	2.19e+09	1.27e+10	1.49e+09	4.04e+08	1.45e+09	2.68e+08	3.54e+08	3.48e+08	2.15e+09	4.34e+09	6.26e+09	2.27e+09	1.45e+10	8.78e+08	2.87e+08	1.18e+08	8.7000001e+09	3.93e+08	8.91e+08	2.92e+08	2.98e+09	1.81e+08	4.29e+08	2.43e+08	7.7899997e+08
K00463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68100001	84300001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01425	91732898	1.1649184e+08	6.294358e+08	31000000	6.0893e+09	2.04e+08	39100000	87062899	49200000	1.5521649e+08	23500000	4.534601e+08	6.7082148e+08	6.2119969e+08	2.36e+08	1.8264e+09	65663950	1.1777691e+08	30261960	2.2620717e+09	26800000	19238760	10500000	4.53e+08	11300000	90400001	10100000	25500000
K00643	2936800	130410	119470	4602000	NaN	13800000	2270900	NaN	2.12e+08	NaN	NaN	5516400	4802900	9587299.9	596300	10200000	730729.99	NaN	5282700	1.61e+08	1.04e+08	1.82e+08	82199998	7.2500001e+08	24500000	51200000	44400000	48500000
K01432	NaN	23829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.99e+08	NaN	NaN	NaN	11400000	NaN	1.16e+08	NaN	2041500	NaN	NaN	56600000	26100000	NaN	NaN	NaN	NaN	NaN	NaN
K08683	1.65e+08	53300000	53200001	5.8200001e+08	1.44e+08	64899999	69100001	1.88e+08	1.19e+08	36200001	5.27e+08	4.82e+08	3.06e+08	5.6299999e+08	2.07e+08	6.3199999e+08	20200000	20800000	9495400	2.7399999e+08	29400000	1.69e+08	19800000	2.8200001e+08	76299999	35299999	11000000	82900000
K08660	3.77e+08	1.7e+08	4.7600002e+08	4.15e+08	2.63e+09	1.14e+09	94500001	6.8500002e+08	2.28e+08	3.26e+08	1.26e+08	4.31e+09	1.53e+10	3.3e+09	9.1099998e+08	1.19e+09	8.0700002e+08	38600000	86400002	9.1600002e+08	2.41e+08	1.17e+08	1.29e+08	3.93e+09	48300000	2.78e+08	4.71e+08	3.23e+08
K00294	1.25e+09	48900000	1.21e+08	1.93e+09	7.22e+08	83600001	3.63e+08	2.61e+08	25100000	87300001	1.93e+08	4.92e+08	3.45e+08	3.5e+09	1.15e+09	5.89e+09	1.68e+08	6961000	32400000	1.19e+08	99600000	45300000	63600000	2.65e+08	38800000	99999998	28300000	1.77e+08
K00451	22700000	2351500	3490900	12100000	27100000	22300000	2667100	5277500.2	2568300	3976900	5152299.9	7376800.2	3485900	2.26e+09	3.96e+08	5.3199999e+09	4295600	2288000	3473200	34600000	2645300	20600000	801419.99	21500000	1599000	2486000	1519000	3175000
K00452	19100000	780640	1010300	NaN	16200000	1608800	9845499.9	11900000	NaN	1835700	2826600	2638400	5150199.9	9.3000001e+08	1.08e+08	3.0600001e+09	11600000	190670	363310	1050500	NaN	348830	NaN	10100000	784629.99	NaN	NaN	17127
K00453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105760	NaN	NaN	1525600	NaN	1080900	NaN	NaN	2.08e+08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00456	2700400	NaN	NaN	NaN	NaN	NaN	382230	NaN	NaN	NaN	25900000	NaN	NaN	3928900	1707300	10200000	8623200	NaN	NaN	NaN	566560	225290	NaN	NaN	NaN	3038400	465260	6176000
K01437	5716899.9	14000000	2.79e+08	57199999	7.52e+08	7510000.1	3847999.9	13700000	518950.01	9599299.9	786479.99	1.15e+08	3.76e+08	4.970316e+08	96600001	60600000	7302100.1	7618800.1	2954800	4.0600002e+08	1255800	1018200	5254200.1	11600000	343769.99	1487300	2241700	24000000
K00599	NaN	NaN	NaN	4350100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1325900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	693070.01	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00286	42563900	23983680	75977900	24871600	1.726e+08	1.251e+08	2446000	1.788e+08	85900000	11947900	31128100	1.252e+08	71600001	55266850	5069200	4951630.2	27696400	7245459.8	1352750	1.128614e+08	22952000	4.517e+08	92700000	1.976e+08	4641380.1	20813300	23402400	10231900
K00281	7103900	2216800	6641200	1657400	2.25e+08	672489.99	1030600	14900000	27700000	14700000	290310	9284900	12900000	8.93e+08	40600000	1.4e+09	858500	4844100	2566000	1.81e+08	165180	6065700	14000000	NaN	4448500	1290600.1	3338300	77275
K00933	5.764e+08	5.8488998e+09	1.0628e+10	2.7136e+09	6.0550999e+10	2.431e+09	2.94455e+10	6.2860001e+09	1.3544296e+09	7.9499999e+09	8.5441999e+09	1.4744e+10	8.7769999e+09	1.1051e+09	3.44e+08	6.1549999e+08	1.0623e+09	2.0384e+09	2.76754e+10	2.2136e+10	7.959e+08	2.516e+08	2.2843738e+09	6.5933321e+09	1.1376e+09	3.483535e+08	6.2135358e+08	4.931e+08
K01712	5042300	3096000	NaN	NaN	NaN	NaN	2654900	NaN	NaN	NaN	NaN	560730	NaN	75000003	11600000	9.9600001e+08	NaN	NaN	199950	1614800	NaN	779550.02	NaN	1259700	NaN	165250	294470	607770
K01755	3.92e+08	47799999	89200000	1.07e+08	3.42e+08	2.3e+08	41100000	1.33e+08	45400000	48399998	30500000	2.95e+08	3.08e+08	2.14e+09	3.01e+08	1.13e+10	1.12e+08	16200000	13200000	2.68e+08	59699999	1.15e+08	1.21e+08	4.54e+08	11200000	23900000	13000000	46500001
K13990	6647600.3	132750	NaN	527280	758529.99	NaN	374560	NaN	NaN	NaN	103250	NaN	NaN	5543600	NaN	2.7e+09	NaN	NaN	3509200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1915200	NaN
K03392	1690700	495539.99	266880	1448800	4657199.9	988230	895830	263760	519570	294450	167610	3222100	701720.01	4.1200001e+08	1.03e+08	64799999	76428.001	226080	92209.999	3634199.9	1163900	1489600	4011100.1	1606100	NaN	80405.002	87140.999	168810
K09880	40799999	79300000	44800001	18600000	3.8599999e+08	33200000	4205599.9	34200000	35500001	31400000	4059999.9	61800001	96200001	30499999	10400000	12000000	45500000	43000001	4629800	1.61e+08	11200000	3940600	4823100	1.42e+08	5247200.1	18600000	5831600.1	8479100
K00613	80399999	24900000	46200001	19500000	1.62e+08	24900000	14200000	1.98e+08	9986500	16400000	8579099.9	1.77e+08	28000000	4.5600001e+09	1.03e+09	64900002	8944400.1	6041099.9	7720599.8	1.04e+08	16500000	3.11e+08	4055200	1.19e+08	2460100	12300000	5021999.8	11300000
K00546	7010000	2039500	22700000	12500000	15000000	3346600.1	2232300	29100000	4161700.1	2693500	NaN	1407000	2440800	38300000	5165300.1	16500000	29400000	2153900	NaN	22100000	4506199.9	NaN	791840	18300000	NaN	770700.01	1174000	15800000
K00544	4.4000001e+08	18200000	12200000	18900000	1.7e+08	10800000	59600001	61599999	7489699.9	48500000	38100000	16300000	44900000	1.86e+08	32600000	3.18e+10	89700000	6943500.2	21100000	1.06e+08	11200000	48300001	2548400	26400000	6444799.8	6421099.8	6404000.1	8092899.9
K00542	31300000	2974599.9	5631099.9	2841000.1	70499999	4740499.9	570200	1.67e+08	4007099.9	2230700	275690.01	37800000	1530000	1.08e+08	7826400	2.9199999e+08	4500499.9	NaN	74054.999	11700000	2815700	28100001	267360.01	635210	NaN	NaN	278010.01	2977300
K00548	6275400	8463300	13000000	52900000	57500000	14800000	5293300	3172500	11500000	20600000	38200000	84200000	27900000	1.41e+08	4996200	31600000	16800000	831790	1431600	35300000	4339500	2186000	4038900	2.01e+08	2227100	6991000	3151700	19500000
K13524	3.12e+08	1.67e+08	2.39e+09	13000000	8.89e+09	3.64e+08	20100000	69800000	42700000	1.3e+08	14500000	3.97e+08	6.74e+08	2.3e+09	5.11e+08	3.56e+09	28700000	1.17e+08	3618200	2.85e+09	52600000	3917400	10600000	1.19e+08	2459400	15100000	5734700	25100000
K00600	2.559e+08	7974200.1	43797100	2.775e+08	2.656e+08	5.409e+08	50300000	2.89e+08	3.07e+08	34200000	25307300	8.8199999e+08	9.54e+08	1.049e+09	3.01e+08	5.32e+09	72400000	3447500	47873300	4.7803e+09	2.311044e+08	2.024e+08	3.159e+08	2.549e+09	1.4544186e+08	6.4299999e+08	2.638288e+08	2.572555e+08
K00605	42899999	1487000	17200000	435189.99	24400000	14700000	351060	26800000	6577600	1889400	241760	3857200	1709700	1.29e+08	33200000	1.63e+08	3782900	668719.98	997540.02	19400000	1383000	11600000	22400000	462280.01	1368000	266710	1464100	1135400
K00049	1.3e+08	17600000	90099999	1.72e+08	3.08e+08	48100000	31100000	98400000	40600001	28300000	52300000	4.3399999e+08	84300002	8.86e+08	2.23e+08	8.56e+08	19400000	12300000	6944600	2.58e+08	33400001	1.18e+08	68700000	1.3e+08	17800000	23400000	7153900.1	61899999
K00558	1938800	NaN	NaN	NaN	NaN	14600000	NaN	NaN	6955899.9	NaN	NaN	25500000	20800000	NaN	NaN	5594300	5532099.9	NaN	NaN	NaN	NaN	1941800	NaN	NaN	NaN	2449900.1	724340.01	5496600.1
K11422	NaN	NaN	436859.99	750790.01	7242799.9	857659.98	NaN	NaN	9464899.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1067200	NaN	NaN	NaN	206240	493190.01	NaN	465050.01
K01953	61400003	12900000	88800000	1.77e+08	3.93e+08	1.9e+08	7538799.9	9.8199998e+08	1.13e+08	9803900.2	5202700	8.85e+08	3.01e+08	21800000	8647300	6932700	28600000	5840300	4043500	1.47e+08	19900000	5.23e+08	4.75e+08	96299998	24500000	18500000	3758400	1.63e+08
K00139	2.12e+08	1.24e+08	8.2500002e+08	2.55e+08	2.18e+09	1.04e+08	15400000	22300000	8733000.1	34200000	46900000	2.14e+08	1.47e+08	6.8299998e+08	92499998	5.7799999e+08	29400000	39100000	6434900	1e+09	23900000	18700000	13700000	69799998	3123800	12300000	6379500.1	29300000
K00553	39900001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00552	97000000	35600001	3856299.9	60200000	44000000	39200001	19300000	1.36e+08	3941900.1	8419699.9	6786800	1.27e+08	43199999	12900000	2705100	7.23e+09	17000000	1167900	3856500	55100001	798900.01	2.44e+08	32399999	21500000	300440	3328100	1171700	6800800.1
K01556	880730	1456800	146730	NaN	2986200	1175300	404510	NaN	305810	623949.99	5844699.9	43800000	35600000	44900000	NaN	6.9499999e+08	3207800	915950.01	1559800	13600000	182810	NaN	NaN	1.59e+08	655260.01	2733600	2980800	3026900
K01555	1.39e+08	29600000	2.07e+08	3.28e+08	4.1e+08	25100000	28700000	45500002	3187800	37100000	38500000	55600001	63700000	2.66e+09	7.8800002e+08	6.77e+09	78300001	7850200.1	307900	19700000	7809399.9	22900000	759809.99	45999999	3244000	20800000	6058400.2	2.43e+08
K14157	26700000	6706100	10800000	9336699.7	1.01e+08	12700000	3426000	34400000	12100000	9882399.8	8026800	22800000	6786600	3.04e+09	4.37e+08	4.25e+09	19700000	1901200	55600000	32400000	1675400	1.34e+08	1.56e+08	11800000	29100000	18600000	55900000	7554900
K07253	4779600	40500000	84100000	20900000	5.33e+08	26200000	12800000	11500000	31200000	6.7e+08	43200000	4.49e+08	1.43e+08	5.11e+08	2.9e+08	8.23e+08	7184399.9	37700000	7244899.9	6.54e+08	57399999	1.09e+08	17700000	3.58e+08	8034500	28400000	NaN	NaN
K00639	30700000	8592500	62300002	72600000	1.64e+08	26300000	12800000	2.86e+08	32700000	27300000	15200000	5.1500001e+08	2.91e+08	5.8099999e+08	83699999	5.4699998e+08	21700000	3487200	2694900	68499999	1373300	3.74e+08	37400000	1.65e+08	4748400	11400000	3874900	11200000
K00140	3.14e+09	1.6e+08	9.3799998e+08	1.05e+10	3.47e+09	4.17e+08	9.2200001e+08	7.7600001e+08	1.24e+08	4.17e+08	8.9e+08	8.8699999e+08	5.28e+08	1.43e+10	5.4300002e+09	1.15e+10	6.2100002e+08	95400002	2.12e+08	2.4e+09	3.97e+08	1.29e+09	8.2300002e+08	6.54e+08	7.61e+08	5.18e+08	1.56e+08	2.79e+09
K01948	3.7300001e+09	3.88e+08	1.9699999e+08	2.82e+08	2.39e+09	1.94e+08	2.5000001e+08	8.79e+08	53800000	1.08e+08	1.31e+08	2.27e+10	1.93e+10	1.51e+08	74200000	1.7e+11	5.35e+08	47700000	1.06e+08	7.46e+08	44000000	1.96e+08	33499999	2.97e+08	18000000	2.4499999e+08	91000000	1.61e+08
K01940	1.48e+09	2.91e+08	5.6999998e+08	1.9e+08	2.17e+09	4.4899999e+08	3.38e+08	1.02e+09	78800002	1.36e+09	1.31e+08	3.77e+08	6.76e+08	1.69e+10	6.4199999e+09	4.4500001e+10	5.7600002e+08	92800001	79599999	1.36e+09	2.57e+08	4.9800001e+08	2.09e+08	1.43e+09	63700000	2.34e+08	1.63e+08	1.63e+08
K00562	2.28e+08	55300001	65000000	87300000	1e+08	45999999	81100000	1e+08	11400000	75400000	77700000	50900000	47899999	1.76e+09	3.6199999e+08	6.6799999e+09	6.0000001e+09	11300000	50000000	1.4e+08	1.2e+08	45400001	1.33e+08	72800001	13800000	2.48e+08	1.28e+08	1.84e+08
K15788	1016500	471440	NaN	3613200	14200000	957750.03	707569.99	1815000	NaN	1181200	732059.99	NaN	13300000	88900000	47300000	5.17e+08	NaN	NaN	616410	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	198390
K11067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09187	NaN	699359.99	12300000	NaN	659520.01	NaN	NaN	NaN	2.65e+09	NaN	NaN	1814500	1353600	NaN	NaN	NaN	5595999.8	661209.99	1517300	1.07e+09	2.96e+08	86600002	1.03e+09	2.02e+08	21100000	40900000	27000000	12200000
K00157	6659500	NaN	258650	45600000	3490800	176790	2448600	NaN	NaN	NaN	20817	3306800	NaN	NaN	NaN	1.6500001e+08	12700000	281050	NaN	120890	479740	35201	NaN	5781800.1	NaN	828160	NaN	8022199.9
K00486	1603100	1609900	995940.01	1244000	7870900.2	NaN	NaN	162570	NaN	63445.001	NaN	5760500	3826200	1.22e+08	5677400.2	6.9500002e+08	NaN	NaN	847460.02	NaN	NaN	NaN	NaN	17700000	NaN	NaN	NaN	NaN
K01578	23100000	3251900	19500000	3.55e+08	1.27e+08	39600000	56799998	22000000	2882900	6182699.8	13300000	60000000	48600000	1.44e+08	33400000	3.87e+08	20500000	1458700	548829.99	49600001	3146600	13400000	13500000	36800000	1802300	2707100	251530	12800000
K01758	64800000	8554200.1	14700000	16800000	70399999	4.5099999e+08	9338299.9	1.74e+08	12400000	13100000	20700000	8.1600002e+08	7.8999999e+08	1.18e+09	5.1299999e+08	5.5500002e+09	23000000	3478700	9921500	46999999	3043000	1.32e+08	5909999.9	8391000.2	5279300.1	3372800	3783600	6989000.2
K01593	44300000	5350200	58899998	16600000	1.19e+08	1.3e+08	1334300	41900000	1139400	2805000	3998000	1.81e+09	8.6000002e+08	6.1299998e+08	36400000	6.2300002e+08	727329.98	4145000	596190	15800000	314040	1326500	43289	2469500	123140	158020	NaN	1113700
K00306	11100000	6240700	1040800	93419.999	21600000	1642800	504600.02	1484100	NaN	NaN	1504900	1.04e+08	1.26e+08	1.12e+09	3.58e+08	1.09e+09	1155000	271540	459250	6179500.1	1327500	1043700	NaN	4392699.9	NaN	156290	285910	NaN
K13241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	488230.01	2.09e+08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13240	NaN	564339.99	18200000	NaN	4.73e+08	NaN	NaN	8337700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8165500.1	NaN	NaN	955540	NaN	NaN	NaN	NaN	NaN
K01752	NaN	4513500	NaN	680969.99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.97e+09	NaN	45617.002	NaN	NaN	NaN	686270.02	NaN	NaN	NaN	149050	NaN	163040
K11538	94700000	1240600	28400000	4.7300002e+08	2.85e+08	75400002	36400000	54999999	11500000	34800000	22700000	1.14e+08	67400002	5.86e+08	1.02e+08	3.98e+08	20200000	6204600.2	33900000	1.04e+08	36400000	46600000	26600000	20500000	28500000	10600000	12700000	23900000
K00628	84700000	26700000	33800000	16000000	1.12e+08	69400000	23300000	24100000	19400000	14100000	28100000	82800000	38400000	5.8099999e+09	1.65e+09	4.9299999e+09	86299999	20400000	36600000	1.29e+08	5157300.1	20900000	15500000	4.7300001e+08	12500000	25100000	6939400	25000000
K01966	6.83e+08	21900000	1.96e+08	2.62e+09	6.69e+08	3.02e+08	1.03e+08	1.96e+08	13400000	42200000	70899998	3.24e+08	1.65e+08	1.67e+09	2.25e+08	9.4900002e+08	1.28e+08	8603800	18200000	1.58e+08	23300000	80300002	59500002	95499998	24100000	29300000	32600000	1.85e+08
K01965	1.62e+09	82299998	3.35e+08	6.25e+09	1.69e+09	5.32e+08	6.17e+08	7.6599996e+08	1.26e+08	1.79e+08	5.59e+08	9.24e+08	5.14e+08	3e+09	8.9399998e+08	1.88e+09	5.81e+08	31200000	1.02e+08	1.02e+09	1.53e+08	3.94e+08	4e+08	9.9900003e+08	1.52e+08	1.94e+08	52100000	6.89e+08
K01969	3.8e+08	13500000	73899999	2.28e+09	6.3899999e+08	1.21e+08	2.14e+08	2.11e+08	43900000	65900000	44500000	3.43e+08	1.09e+08	1.07e+09	2.51e+08	4.95e+08	37700000	5213400	15300000	4.16e+08	20300000	66100000	1.37e+08	1.28e+08	26600000	38300000	17900000	1.14e+08
K01968	4.82e+08	25500000	2.36e+08	3.22e+09	7.16e+08	1.74e+08	2.07e+08	2.54e+08	49100000	66400000	1.92e+08	2.72e+08	2.79e+08	2.05e+09	4.65e+08	1.26e+09	1.14e+08	12800000	25100000	4.04e+08	69900000	2e+08	1.5e+08	2.24e+08	86899998	78099999	28200000	4.35e+08
K00166	1.93e+08	26500000	45100000	4.5300001e+08	1.68e+08	29200000	64200001	82300002	19000000	26600000	98599999	12700000	31800000	3.02e+08	1.36e+08	4.74e+08	18900000	1203500	2103100	14800000	10900000	1573400	NaN	20700000	15700000	9535499.8	3688000	48300001
K00167	66100000	6180399.8	13200000	5.9999998e+08	2.19e+08	19200000	98000000	50900000	16200000	28400000	78799999	75599998	37000000	3.87e+08	1.08e+08	8.54e+08	22700000	3238900	3767200	41300002	9313700	26000000	14000000	18000000	17400000	6693199.9	1523000	68900001
K01424	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00264	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00872	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01620	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
