KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K09396	381698.8	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	3049551.2	0.79902021	0.79902021	0.79902021	0.79902021
K09387	262606.14	62304.986	412131.22	4100100.2	251760.08	21012.06	457293.44	286792.38	14186.901	14999123	191839.46
K06620	67800.694	161610.39	481050.93	64141.918	113947.57	128963.09	256185.48	1847.5017	37301.395	144682.66	78486.58
K04682	46274.712	441431.98	368732.31	482011.52	180751.38	309932.87	495606.5	82643.413	368924.18	263797.12	278919.65
K09390	0.79902021	46520.855	219209.38	18307.028	0.79902021	0.79902021	195810.69	0.79902021	869.34981	8621.6005	15736.968
K09391	0.79902021	32516.566	31502.965	18211285	11225.582	2644.0981	45809.891	0.79902021	10784.513	7694307.2	0.79902021
K04683	270163.97	191130.7	445185.81	334473.71	159919.91	88370.793	321435.52	14787.953	328211.33	82900.336	285883.4
K09392	26562.991	200578.66	171608.6	107570.28	8836.6266	44412.928	6689.6931	124368.22	64342.472	470418.47	57709.37
K09399	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	409728.86	0.79902021	0.79902021	0.79902021	0.79902021
K09403	48873.697	294262.43	0.79902021	132157.4	448161.69	150183.43	121228.95	310830.81	20868.487	221547.43	83121.148
K09404	1622317.1	1567236.8	6541147.8	2813858.1	2683545.1	4593992.1	5468993.8	1543396.7	1667917.9	4785332.9	1908156.9
K09405	1044600.6	0.79902021	1764.2998	180270.02	0.79902021	0.79902021	346093.19	0.79902021	366753.35	0.79902021	3033.3999
K09406	97838.674	23165.143	2723433.3	1024083.1	911257.97	637117.67	266696.55	458929.84	135285.24	1227427.2	191349.42
K07201	0.79902021	79017.493	74766.986	25059.441	0.79902021	7706.3928	80786.13	62582.861	0.79902021	10042.981	6130.7166
K09408	52322.774	57828.275	80342.427	176616.84	26111.553	388287	1024664.8	80463.894	206516.82	446924.47	132426.51
K12358	0.79902021	43163.972	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K09409	269119.95	163672.07	383007.15	1580488.1	282160.18	542474.53	513996.71	159991.53	96537.872	165030.32	2472.5089
K09412	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	16213.973
K09414	835101.34	822432.99	4287903.7	2139697.8	494393.76	1423598.2	1674277.2	801078.98	389870.22	1371302.5	771168.73
K09415	61956.155	18807.737	0.79902021	0.79902021	0.79902021	0.79902021	220819.8	22002.045	0.79902021	0.79902021	0.79902021
K09420	196.46003	93899.179	0.79902021	18906.963	9214.8822	0.79902021	34880.909	29942.976	11277.972	5202.1057	1874.5653
K09421	2633568.3	144385.03	990729.78	2287559.8	952595.51	589019.82	1683263.6	596080.54	279884.81	1363365.4	618755.61
K09453	41878.572	5157.9758	24587.442	109292.59	18234.987	16587.68	284026.28	25142.948	33225.051	98211.146	45702.691
K09428	569611.4	523840.93	368082.19	639425.99	481766.2	237584.85	1545910.4	44315.155	748428.87	255246.72	355389.81
K09429	88134.113	190032.64	1210933.1	185681.32	4647595.2	2406646.3	16988.019	1017747.1	57479.902	4159850.2	22719.363
K04375	63523.52	117960.15	328305.81	144260.23	86553.489	198129.86	568760.87	185730.34	13058.573	43429.037	91309.799
K09430	0.79902021	203990.15	121772.32	266618.47	32298.958	16487.613	144401.43	35124.985	0.79902021	352150.05	205375.08
K09431	0.79902021	0.79902021	87785.193	80090.861	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	18404.998	15745.042
K09433	0.79902021	3770.8133	0.79902021	25312.021	54496.802	0.79902021	49256.868	0.79902021	17939.972	34025.072	36781.662
K03211	52972.279	996994.67	1225308.3	159443.28	199891.79	572005.97	48253.235	12490.49	31379.708	176957.45	29411.77
K09434	547715.14	106348.71	638437.1	226921.95	328333.98	211943.32	577697.16	55526.75	266161.83	130809.55	43966.954
K02678	34301.947	1066271.7	251857.68	176990.21	619.04008	180949.52	10327.976	47607.129	162342.59	323700.48	409624.08
K09435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09436	4983.8465	1584243.5	12469.489	26336.938	17976.564	24499.953	78431.227	0.79902021	226.49996	30561.972	44233.139
K09441	1446333.9	3128890.9	2673335.4	2801599.2	1308102.1	2105297.9	6449807.2	622685.86	894445.86	1231001.5	555510.32
K09442	4841692.4	216179.47	34746.017	775661.45	73677.098	5882.3001	0.79902021	0.79902021	101389.48	286557.68	21634.823
K10153	104942.25	233116.9	46522.388	219987.26	83611.824	659333.03	47139.617	314193.16	43641.105	192874.75	10393.551
K05411	1878999.9	2390602.2	2253562.1	4000555.7	4465479.6	6761875.5	7296145.7	1134826.4	2643700.2	3525821.1	1916064.4
K09446	162100.21	60536.955	94396.037	166856.77	162489.61	804709.63	278719.66	84352.877	25043.896	107553	670461.48
K10154	11506.967	0.79902021	94207.872	197739.96	35469.443	65276.155	183755.08	21748.074	15818.542	1319085.4	22286.926
K10155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04693	26054.049	8272.0988	96441.933	53492.987	8726.4471	773444.53	18818.283	47482.014	124506.08	22933.994	7689.6915
K09448	1344935.7	365497.9	2472804.7	1317652.3	1232870.9	860115.77	804161.14	479397.58	67115.309	750699.61	810396.63
K09449	0.79902021	0.79902021	0.79902021	70187.184	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K02580	671156.25	2405502.2	2580363.6	2266895.5	715368.38	856415.94	2359767.8	693583.25	550972.33	1765798.1	1142264
K04469	2254031.5	1269058.1	4394123.8	1719362.8	1883675.9	1048262.7	973525.08	407960.38	136339.24	1291860.1	1644106.4
K04735	9152956.4	3905760.9	10085546	10841400	6688963.7	13596707	5298160.4	1048282.3	1897138.1	4075599.8	1634568.3
K09253	32609.83	1135.0834	30217.412	12130.963	31490.314	34644.047	11180.467	1380.897	0.79902021	0.79902021	51551.393
K09254	332109.96	878813.52	613812.27	357805.96	300396.61	318936.77	1398198.4	53782.003	512981.64	198863.46	68573.997
K04734	169793.61	34254.757	81251.006	365880.19	156330.74	312104.33	942567.36	20919.054	100131.17	413357.01	45171.024
K02581	310576.64	287268.72	556277.97	683183.82	446819.28	500995.39	186856.73	105719.33	233325.6	249753.29	774931.41
K05872	48026.062	141405.47	153509.94	129955.61	71436.038	352630.68	244506.92	63234.998	108368.53	49396.566	64962.399
K09256	29145.067	924.8695	163487.02	60822.8	8385.7261	33617.386	84808.414	3163.5967	22326.044	75498.424	0.79902021
K09257	120643.05	53016.221	313859.95	284033.89	106741.25	105065.2	1238688.9	13792.444	224116.56	15340.168	119571.67
K09258	349755.64	3339.4737	102189.44	212890.2	510837.2	773694.55	68015.22	30280.147	22066.907	89596.838	8834.6055
K09454	622089.61	790016.9	1062046.1	1682235.1	1001739.2	314453.15	448111.43	416862.51	139511.21	514327.4	298536.88
K04446	846761.21	2753986.3	4521885.2	4187528.4	4681221.4	2316960.9	977030.84	1441239.2	859038.58	1717365.6	348373.03
K11220	6000921.4	7027386.7	40826249	15797610	25449211	42297587	17185504	7832388.8	4058731.3	14491544	3729772.9
K11221	160814.65	368903.13	1197313.6	940288.94	887145.49	3883635.2	748572.64	150856.81	362304.32	319656.3	63084.404
K04692	9562205.6	4117928	13418277	13597740	6578760.1	24935309	5400248.4	8603597.9	3354624	6385520.1	1158252.8
K11223	1050612.9	1191842.1	948926.74	1017802.4	564861.23	1609182.6	1043299.2	260513.21	9751083.1	858781.42	309756.37
K11224	423997.21	769288.69	290528.33	472129.57	258852.93	1018635.5	1017725.8	98938.837	891715.15	350610.04	198193.28
K11225	662772.64	671452.33	373640.01	352839.76	95574.087	97883.081	210190.25	211887.03	154926.91	66247.458	431607.54
K04451	6275.2848	9337.222	816682.35	82294.395	93890.253	337133.74	13544707	44648.876	1260.4158	187475.09	101470.63
K10148	4015.0054	3314.5538	0.79902021	0.79902021	82.206012	0.79902021	70288.564	729.36521	0.79902021	0.79902021	0.79902021
K09260	23851.957	215163.5	257340.68	28657.001	0.79902021	193310.44	87982.43	11340.974	70278.218	75157.007	100097.91
K09261	0.79902021	0.79902021	0.79902021	0.79902021	3521.8067	5516.0889	26816.996	33310.976	0.79902021	0.79902021	0.79902021
K09262	1161640.8	908994.65	3217236	643419.61	2428781.9	1237570.3	1946058.7	166817.4	665861.64	744771.2	540600.46
K04378	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	51494.831
K09267	14948.053	0.79902021	1022798.1	0.79902021	1800205.3	1774105	1389398.8	0.79902021	3764.7021	230589.93	22856.074
K09268	59309.342	254048.04	337309.49	188104.91	218125.19	240425.11	1023269.6	39748.354	95885.829	94713.236	30403.176
K09270	159705.47	6765.3085	2420318.2	35541.969	348910.6	650258.9	1087.7539	326216.44	4998.7752	16797.366	564.57992
K04492	68037.747	6366787.6	396123.38	278557.77	893566.32	138086.86	701260.3	161144.1	137482.21	541684.04	82938.062
K02620	130995.43	1061384.5	0.79902021	0.79902021	0.79902021	108400.36	8474.2869	14449.981	148.01002	12780.973	1827.3487
K09272	23982965	28127965	30812654	35108391	26371978	24627732	79176760	15609981	11053004	16008118	15072895
K09273	13467097	14637941	20787912	19546664	10923290	13299770	29633043	6625855.1	8393084.5	20618906	5468632.5
K08064	2050928.2	8391604	10913550	6499721.1	1809366.7	3255136.4	15342441	340940.04	4490941.9	8545382.6	1967952.3
K08065	2932629.8	879081.04	3197269.2	2225238.2	2354543.4	2169517.4	13903096	761435.52	897088.01	4055565.9	833079.12
K08066	1501998.2	1956721.1	3723490.4	2529428.8	420259.44	2143864.6	6261315	573904.93	1208871.5	3019471.4	1048318.6
K09275	8061761.2	2824051	9546524.6	4985135.1	4630932.6	11103034	12173195	1968922.7	3481594.4	6428801.5	1862240.8
K06099	14972291	2478393.1	21589022	20845093	9153431.6	7670023.9	30172252	4803070.2	5149588.5	15877367	2294890.1
K09276	69473451	52131259	1.3050447e+08	99043196	89885717	70916349	1.4545307e+08	28644989	54220109	82231493	26506411
K09277	4111.5934	53726.265	13274.255	737542	14086.045	81261.254	186238.22	1243.6976	32930.319	75468.292	1079.3382
K08367	124470.63	10321186	1951399.6	139618.98	169245.71	1447773.1	334799.97	88406.196	612866.03	169033.67	131534.96
K09278	0.79902021	25769.033	248633.73	17960.99	36370.698	1438214.9	87837.793	51364.63	54412.021	228968.42	17832.169
K09279	0.79902021	0.79902021	72153.912	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K09282	59624759	35984162	1.2165384e+08	42010414	58597822	15415770	47333321	41455236	31158234	16693070	1.0476396e+08
K09283	0.79902021	0.79902021	726263.52	578521.08	728894.23	443690.91	4166003	28040640	768.91004	0.79902021	3605042.9
K06618	251180.13	10157221	4617294.2	2959438.4	2358557.3	3157491.1	3542761.9	892894.72	1067114.6	1356082.1	1399385.1
K04681	103088.86	114078.02	432771.28	489312.71	376659.24	191810.14	373612.79	232257.75	30334.817	583304.07	33050.377
K04498	1416956.6	2243391.2	6681435.4	5542535.9	1297395.3	1342165.6	6598785.1	2582033	2291333.5	4787191.7	1458399.6
K10175	28619.934	2506.2941	218027.31	2587.9069	0.79902021	71440.77	31238.013	22711.527	392549.22	40207.999	169390.1
K10176	0.79902021	0.79902021	0.79902021	61623.127	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K10177	69007.054	30806.988	126059.91	92072.945	18765.043	73078.201	114635.76	40901.294	2258.2978	732244.19	2082.4028
K10183	0.79902021	0.79902021	0.79902021	3331706.8	5346.3924	0.79902021	78855.841	0.79902021	0.79902021	101379.75	0.79902021
K14514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12811	133995.12	19622.154	239498.01	140449.41	80353.221	154115.54	119617.38	20360.396	105300.21	119299.1	22146.792
K12812	19433675	29153956	25093958	21999293	15489597	38413000	95857291	12878052	17141912	41104926	23714493
K12813	2282162.3	3113802.6	3768807.2	4544172.4	1058512.3	3825702.2	6386988.3	1264826.1	1117994.8	2146382.8	1000054.5
K12815	1575731.6	538769.19	4540634.6	4858757.8	1379840.3	1493977.6	4200554.2	1038563	975141.94	1057257.5	1147287.8
K12816	3356100.9	4548392.7	4223168.5	4877794	1918800.7	4022797.1	11625791	1217715.3	2047276.6	4010036.3	1314185.2
K12817	590670.25	432372.69	1510041.3	859139.08	317360.42	514876.43	2145435.6	110423.8	288473.66	456180.67	237138.82
K12818	1750813.1	1428188	1712104.3	1454537.4	953716.52	1536535.6	3399630	550732.63	547274.11	1023526.3	298887.72
K12819	2497201.7	447473.55	544798.89	930943.04	2679655.8	1534943.9	5131636.5	392890.31	795388.47	4286202	617128.37
K12820	36370946	34616323	62947027	51296990	30351710	41908329	1.0061196e+08	26038298	18692479	63225908	23441766
K11086	43820403	39808329	43664651	67311870	43687667	65349959	96768480	25718032	22812028	75209728	25232580
K11087	1.092599e+08	85900777	1.1345793e+08	83208319	46183216	73193037	2.8195594e+08	68196980	68202964	95518606	34615221
K11096	1.1759563e+08	1.306181e+08	2.237299e+08	1.7782361e+08	82114356	1.3584939e+08	2.6991955e+08	60281710	87128492	1.7014673e+08	49857643
K11088	51956622	58697233	1.403343e+08	1.1349406e+08	63262968	73263446	2.0617233e+08	35013735	30784850	1.2193861e+08	22336268
K11097	35577703	44934272	62051393	1.04911e+08	48900030	76365282	9491576.2	32041390	1879657.6	89671908	26655179
K11098	34872630	51178533	1.0718127e+08	92208794	58025735	76928166	1.3894604e+08	30612631	27797143	77950762	18743730
K11099	55979694	62850062	1.3882986e+08	1.2119993e+08	61949433	81275592	1.9239423e+08	39743415	37303230	1.6603636e+08	20409661
K11093	38892950	31252945	1.0731304e+08	48483020	40985641	45921031	1.1166946e+08	17399640	19391600	53336813	17621136
K11091	26418736	26375394	66583025	38970996	19585244	32765985	74562653	15604553	19384051	56557736	14870077
K11095	22635389	28498945	71427172	38067012	29148369	43560712	84069247	15945451	21409825	55567767	21429509
K12821	10400920	9269543.7	19325922	15239826	9320924.7	9562430.7	22184487	6874419.1	6963854	16154502	5623181.1
K12822	14680579	9914907.9	35175234	24667697	13129555	15668697	32952337	8866955.4	7241971.5	21351839	6145736.7
K12823	1.1828944e+08	65689835	2.4257354e+08	2.0834643e+08	1.0592501e+08	1.0699858e+08	2.9053715e+08	46231964	62231066	1.0382106e+08	25085338
K12824	7449518.8	7501969.1	17757321	14087714	8040349.1	8441776.5	24041268	3861102.2	6499230.7	11584070	2933177
K11092	23846983	32527573	38889343	62515771	22374529	29055041	41076729	21669613	8955022.7	49235291	14478949
K11094	9451219	13420364	12899783	14697963	10429163	6560830.3	23467650	7328684.6	4974164.3	18353660	4740968.5
K12825	24172709	16834834	31299342	20417682	29745928	22115030	61092633	9596788	9965621.7	38334923	7773502.1
K12826	12845003	17341555	16623005	12176686	9465176.5	17063961	56931932	7880630.3	7011541	25669400	5576867.2
K12827	21757032	22399028	35965717	26122638	14262932	25754361	79743140	10804858	11824421	30077320	7789518.5
K12828	19855672	18469383	27821055	29604936	17089032	20398659	43186050	8706694.6	8291089	27543941	9036806.9
K12829	19356684	14616375	31848923	30821311	15112878	17675658	45364357	9100777.3	9447433.3	28080747	5682824.9
K12830	21805044	20803015	38969332	50116577	19672446	24585605	66259438	14701006	11554988	33264322	10923751
K12831	12196812	8302996.9	9738250.4	14770021	6553644.6	6730278.1	11294935	3389512.1	1985808.9	10386565	5421621.4
K12832	13971349	23379240	40524253	38558990	17659878	28081006	51739312	18961001	9221685.6	31986715	8578405
K12833	9179857.7	8917297.7	8787229.6	8134149.6	9255627.1	10238857	35160344	5887747.5	5894584.1	9836271.5	3196145.2
K12834	19954359	19493537	34453030	35583296	21471310	25271312	50598407	11573005	10041266	35793380	6344799.3
K12835	5848538.8	4833601.7	10118128	11252049	4176001.9	5578022.8	12556748	4141231.3	4004141.2	14983410	3192238.6
K12836	29488023	29197765	53284868	57590052	29701865	42276327	1.0708785e+08	14421458	16415975	65050601	19162168
K12837	35948357	26431341	75340628	98575112	56531503	63415464	1.2404144e+08	28051959	18389149	89196080	21324710
K12838	28913788	20675660	90060282	57804541	23547647	45454641	70200897	11486623	14717853	43396155	13204704
K12839	5479804.4	6416817	11214269	5567077.5	5529594.7	4798060.4	18983945	2019144.2	3446332.9	6737945.6	3542330.5
K12840	5639167.9	3859220.6	4451201.3	6778464.7	6003517.1	3961463.3	10902614	1178607.1	3181445.2	5503486.4	730342.46
K12841	6825243.5	5206498.7	6916807.2	7362329.4	4227415.9	5410863.2	31979343	2709137.9	4997129.5	7091166	2241327.6
K12842	8021967.2	5714991.5	9317150.7	8612783.2	5560763.5	7596393.7	15115103	2902002	3006504.3	9883961.3	2256757.2
K12621	28636173	38603230	63610975	58679658	22284323	57115424	1.1112822e+08	23097330	34877743	76645614	24284610
K12622	23808404	38180931	37737647	29734360	17191137	26395650	96228565	25640344	25661559	17008676	9753660.8
K12623	9927866.9	26925683	26726999	25740959	7257171.2	20656983	53745267	10369321	13297582	35998601	12763739
K12624	12583217	25325564	46974698	14946085	11641770	15277386	79639646	10905685	29441539	13663767	13233166
K12625	4581022.6	17949113	51636695	18984683	9959503.7	37241215	22480357	12589137	10818207	37195644	6396751.4
K12626	4306329.7	8414063	3041321.5	3314786.3	2406659.9	6422338.5	18249541	4222093.8	3892323.5	6742502.8	1370351.2
K12627	11870634	29388628	15132152	10860636	7068235.1	17841338	39495597	5885345.4	20663202	12838577	11930097
K12843	11592938	3668839	7005773	12581037	4475521.7	6512535.7	20348007	1908266.3	3952750.8	9039559.6	5028310.6
K12662	11203754	5854667.8	7638225.3	23180370	6142331.5	16085759	30350295	3803769.1	5513123.7	12931871	3933268.9
K09567	8536979.4	13156381	38269237	13278342	7505300.4	18040350	34194997	4056009.8	9219401.1	17005663	5289092.1
K12844	7955360.5	7136465.4	10806501	11741860	8668935.1	12872292	21082671	4473642.3	5561902	17018295	5788712.1
K12845	46375017	29126381	32536728	69651746	26616425	37350376	88319409	48668412	22900244	1.3798635e+08	38866653
K12846	2327629.3	3734765	5593588	4892271.2	2042031.8	2604788	4791900.8	894877.56	1070848.3	6570508.3	2299463.3
K12847	6448526.4	10062824	18503165	15568406	7257463.7	9979707.1	21671346	4306998.5	5046534	12619563	4884136.5
K11984	6082137.4	4957500.2	14335951	13151136	6916154.1	6779868.1	16068392	2553971.5	4663672.5	11486014	2242364.2
K12848	6319123.2	3572639.7	5575273.9	6442663.6	3921060.8	7614098.8	15006725	2585705.9	3213700.8	7021025.9	3631205.7
K12849	10726019	9039139.1	11187566	9066899.4	4316062.5	11548982	15344377	3244639.7	5977327.9	10821450	3904484.3
K12850	3765734.2	1534935.9	4283960.1	5653628.3	1386333.5	2953231.5	6040591.5	1500518.7	1834578.4	4689027.8	1534857
K12852	27460324	24590361	35351355	30401682	23181950	34606283	74280912	17049009	18457373	30234338	11959509
K12854	18953992	15115306	40642255	29554998	16938032	27104648	52082288	11789826	9739229.1	30419994	9362556.5
K12855	6904456.8	7228934.1	8539238.2	9622689.2	8469126.6	14883559	19755638	5747313.2	3458974.7	10070210	4044176.5
K12856	16711312	13748947	26105685	26046717	15464311	23912730	39604391	11338028	9591065	32371338	10183210
K12857	18501674	17669582	23838002	21369336	13710469	23566952	50162243	9289080.2	12204931	28943651	9615168.4
K12858	9375682.2	6661905.3	18669778	12167371	6593047.1	12309354	21139275	3626233.4	4664578.3	14964787	3156006.8
K12859	5493270.7	5389139.4	16175933	10127446	5836162.1	18881991	25878285	4555641.9	3777062	14842883	7265956.9
K10599	54006771	50160018	85709118	1.1343533e+08	35627677	56778904	1.5038683e+08	27202064	31466664	63921954	24499097
K12860	13631253	8445465.1	22808665	17494300	6114907.3	10738703	39876960	3683301.5	8624023.3	11729925	3034168.8
K12861	11569394	8591310.5	24686697	41044277	8148038.9	19468035	35204352	4414467.7	7495960.8	16243834	4188898.3
K12862	7923776.6	5565700.1	16247319	11585745	5262190.6	8299100.2	27103341	3307266.7	6107666.7	7761890.4	3493696.3
K12863	2632038.2	3882256.6	5644148.8	2236798	2750272	2892601.4	7045873.5	333607.34	3571081.4	2149126.6	553686.77
K12864	4355839.1	7325834.3	10604625	7377755	3866656.9	7244957.8	11611030	4490238.9	2479166.5	6562964	2447416.4
K12865	7832064.1	4945682.3	11935421	9137423.7	5840096.6	6670077.2	10083879	1271206.7	1838654.6	6803666.3	2744931.9
K12866	6544856.5	3590002.9	11787688	7860933.6	4302744	5294049.5	12063781	2024682.2	1849171.8	5559834.7	2187640.5
K06063	4156026.2	3263419.8	8835357.8	8443452.1	4459491.2	4202993	16818383	1877331.9	4521330	5912333.7	1726747.1
K12867	1937062.3	2438319.7	3745092.8	2475300.9	1273444.1	2342864.1	3541432.6	958168.92	1050704.9	3723925.7	893550.58
K12868	1073929.4	1552574	3372567.4	1856518.1	733539.62	3931652.3	4534893.5	369198.01	1785981.4	5383521.4	1098899.2
