Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
-Circulatory System	-Translation	0.02005	0.0236	0.02706	0.01211	0.0283	0.03233	0.01206	0.01184	0.0111	0.01199	0.01403
-Digestive System	-Translation	0.009287	0.008818	0.008634	0.008808	0.01385	0.01331	0.00769	0.02337	0.009969	0.01416	0.004307
-Excretory System	-Translation	0.008791	0.01347	0.01541	0.007619	0.01014	0.01303	0.006222	0.009925	0.007688	0.008762	0.008027
-Nervous System	-Translation	0.002373	0.004866	0.003685	0.003288	0.002479	0.005924	0.002902	0.002843	0.00236	0.003135	0.00212
-Sensory System	-Translation	0.0001471	0.000458	0.0002771	0.000164	0.00025	0.0002836	0.0002159	0.000239	0.0001092	0.0001891	0.0001445
-Development	-Translation	0.002544	0.005897	0.003493	0.001531	0.005482	0.009245	0.002213	0.004653	0.0006241	0.001698	0.003057
-Environmental Adaptation	-Translation	9.788e-05	7.285e-05	0.0002254	0.0002981	9.866e-05	0.0002392	5.839e-05	0.0001004	9.799e-05	0.0001576	0.0001787
Human Diseases	-Translation	0.2892	0.4644	0.2648	0.3152	0.3233	0.417	0.2306	0.3778	0.274	0.44	0.3164
-Cancers	-Translation	0.01648	0.02693	0.01859	0.01615	0.01482	0.02059	0.01586	0.0208	0.02062	0.02198	0.01311
-Immune System Diseases	-Translation	0.01047	0.02321	0.009431	0.007508	0.006538	0.009796	0.0141	0.01465	0.01894	0.01284	0.01124
-Neurodegenerative Diseases	-Translation	0.1001	0.1361	0.09086	0.09845	0.1222	0.1421	0.1028	0.1466	0.09835	0.2119	0.1152
-Cardiovascular Diseases	-Translation	0.004155	0.001924	0.003536	0.002651	0.005617	0.01277	0.003065	0.001896	0.001988	0.00289	0.003339
-Metabolic Diseases	-Translation	1.171e-05	3.212e-06	6.203e-07	2.142e-06	4.004e-05	2.751e-05	1.895e-05	3.03e-05	1.685e-06	7.681e-05	3.751e-05
-Infectious Diseases	-Translation	0.03786	0.06907	0.04255	0.04009	0.0439	0.06805	0.03142	0.04765	0.03527	0.0435	0.03801
Not Mapped	-Translation	0.9557	1.237	1.074	1.005	1.197	1.402	0.9184	1.135	0.9395	1.362	1.032
-Not Mapped	-Translation	0.9557	1.237	1.074	1.005	1.197	1.402	0.9184	1.135	0.9395	1.362	1.032
TOTAL	-Folding, Sorting and Degradation	10.45	10.84	9.67	10.29	12.62	10.71	9.359	9.04	9.078	10.76	9.903
MAPPED	-Folding, Sorting and Degradation	8.385	8.899	7.68	8.241	9.921	8.455	7.514	7.302	7.282	8.468	7.849
Genetic Information Processing	-Folding, Sorting and Degradation	4.213	3.986	3.753	4.093	4.297	3.388	3.975	3.264	3.815	3.739	3.947
-Transcription	-Folding, Sorting and Degradation	0.3869	0.4234	0.3078	0.3257	0.3784	0.2455	0.3589	0.2162	0.3297	0.3211	0.2972
-Translation	-Folding, Sorting and Degradation	2.106	1.505	1.807	2	2.198	1.576	1.956	1.488	1.858	1.638	1.933
-Folding, Sorting and Degradation	-Folding, Sorting and Degradation	1	1	1	1	1	1	1	1	1	1	1
-DNA Maintenance	-Folding, Sorting and Degradation	0.6712	0.9935	0.577	0.6739	0.6911	0.4778	0.6122	0.4936	0.5883	0.7278	0.6704
-RNA Family	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Folding, Sorting and Degradation	0.2302	0.2072	0.2455	0.2382	0.2985	0.3807	0.1416	0.1909	0.1778	0.2273	0.1967
-Signal Transduction	-Folding, Sorting and Degradation	0.04515	0.06845	0.04193	0.04241	0.04463	0.04683	0.04743	0.02896	0.05955	0.03195	0.04162
-Signaling Molecules and Interaction	-Folding, Sorting and Degradation	0.1641	0.133	0.1954	0.161	0.2198	0.308	0.08603	0.1415	0.1183	0.1539	0.1416
Cellular Processes	-Folding, Sorting and Degradation	0.955	1.095	1.03	0.8431	1.315	1.342	0.6921	0.6233	0.6511	0.6329	0.5988
-Hemoglobin	-Folding, Sorting and Degradation	2.271e-05	6.121e-05	6.777e-05	6.268e-11	2.116e-05	1.16e-05	4.388e-11	3.833e-05	0.0009159	6.477e-11	9.761e-05
-Vesicular Transport	-Folding, Sorting and Degradation	0.07913	0.1099	0.09437	0.08766	0.1049	0.1713	0.07251	0.1083	0.06654	0.1014	0.07
-Cytoskeleton	-Folding, Sorting and Degradation	0.6709	0.7454	0.6804	0.5995	0.9061	0.944	0.4306	0.3842	0.3923	0.3879	0.362
-Cell Motility	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Folding, Sorting and Degradation	0.04612	0.04317	0.052	0.04301	0.04372	0.02776	0.04019	0.01764	0.03771	0.03824	0.03291
-Cell Communication	-Folding, Sorting and Degradation	0.05198	0.03218	0.06384	0.0429	0.1019	0.0768	0.02679	0.0354	0.03522	0.02794	0.03361
Metabolism	-Folding, Sorting and Degradation	1.72	1.886	1.572	1.742	2.447	1.806	1.616	2.025	1.537	2.55	1.818
-Membrane Transport	-Folding, Sorting and Degradation	0.01713	0.006884	0.008305	0.01121	0.01059	0.01236	0.007812	0.011	0.009247	0.01252	0.008542
-Central Carbon Metabolism	-Folding, Sorting and Degradation	0.1955	0.2427	0.1834	0.2446	0.2981	0.2558	0.2092	0.2621	0.1772	0.3367	0.2113
-Energy Metabolism	-Folding, Sorting and Degradation	0.09505	0.1022	0.08205	0.09327	0.1116	0.1304	0.09131	0.09339	0.06679	0.1629	0.1003
-Biosynthesis	-Folding, Sorting and Degradation	0.3773	0.3938	0.3554	0.3489	0.5192	0.3973	0.312	0.5005	0.3321	0.6522	0.4277
-Other Enzymes	-Folding, Sorting and Degradation	0.9307	0.8753	0.8112	0.879	1.241	0.9132	0.8521	1.07	0.829	1.28	0.9335
Organismal Systems	-Folding, Sorting and Degradation	0.2587	0.3676	0.2662	0.2498	0.3434	0.3855	0.2222	0.3048	0.1876	0.2275	0.2093
-Immune System	-Folding, Sorting and Degradation	0.0606	0.06522	0.05038	0.06332	0.06834	0.1029	0.03807	0.06247	0.03967	0.04203	0.04202
-Endocrine System	-Folding, Sorting and Degradation	0.02556	0.04639	0.04298	0.02627	0.03878	0.0424	0.03897	0.04346	0.02002	0.02521	0.04191
-Circulatory System	-Folding, Sorting and Degradation	0.04869	0.0443	0.05423	0.02739	0.06803	0.05768	0.02682	0.02111	0.02352	0.02377	0.03184
-Digestive System	-Folding, Sorting and Degradation	0.02302	0.0143	0.01764	0.01992	0.03574	0.02098	0.01504	0.03853	0.02102	0.02903	0.008938
-Excretory System	-Folding, Sorting and Degradation	0.02185	0.02364	0.03332	0.01742	0.02559	0.02298	0.01375	0.01751	0.01606	0.01776	0.01812
-Nervous System	-Folding, Sorting and Degradation	0.006667	0.009178	0.00804	0.008146	0.007131	0.0125	0.007006	0.005568	0.005877	0.006527	0.005122
-Sensory System	-Folding, Sorting and Degradation	0.0003665	0.0008231	0.0005006	0.0003351	0.0006168	0.0005153	0.000492	0.0004033	0.0002352	0.000378	0.0003061
-Development	-Folding, Sorting and Degradation	0.006552	0.01059	0.007503	0.003555	0.0137	0.01627	0.004969	0.007761	0.001358	0.003535	0.006527
-Environmental Adaptation	-Folding, Sorting and Degradation	0.0002526	0.0001353	0.0004776	0.0006922	0.000266	0.0004479	0.0001323	0.0001817	0.0002133	0.0003281	0.0004129
Human Diseases	-Folding, Sorting and Degradation	0.6705	0.8719	0.5208	0.7072	0.7763	0.7357	0.4754	0.6105	0.534	0.8896	0.7223
-Cancers	-Folding, Sorting and Degradation	0.0382	0.04499	0.03871	0.03338	0.03474	0.03632	0.03271	0.03319	0.04019	0.04052	0.02801
-Immune System Diseases	-Folding, Sorting and Degradation	0.02814	0.04358	0.02056	0.01767	0.01687	0.01869	0.03143	0.0259	0.04331	0.02632	0.02565
-Neurodegenerative Diseases	-Folding, Sorting and Degradation	0.2109	0.2048	0.1651	0.1969	0.2864	0.2261	0.2032	0.2308	0.1828	0.3471	0.2226
-Cardiovascular Diseases	-Folding, Sorting and Degradation	0.009632	0.003892	0.006956	0.005481	0.01317	0.02253	0.00632	0.002984	0.003873	0.005327	0.007197
-Metabolic Diseases	-Folding, Sorting and Degradation	2.79e-05	5.524e-06	1.267e-06	4.843e-06	9.625e-05	5.247e-05	4.063e-05	4.995e-05	3.666e-06	0.0001485	8.38e-05
-Infectious Diseases	-Folding, Sorting and Degradation	0.08925	0.1154	0.08563	0.08193	0.1143	0.1242	0.06479	0.08282	0.07599	0.08694	0.08115
Not Mapped	-Folding, Sorting and Degradation	2.062	1.939	1.99	2.052	2.699	2.254	1.845	1.738	1.796	2.294	2.055
-Not Mapped	-Folding, Sorting and Degradation	2.062	1.939	1.99	2.052	2.699	2.254	1.845	1.738	1.796	2.294	2.055
TOTAL	-DNA Maintenance	9.728	6.54	11.37	9.628	11.36	12.85	10.48	10.62	10.04	9.776	8.527
MAPPED	-DNA Maintenance	7.808	5.37	9.03	7.709	8.931	10.14	8.41	8.575	8.057	7.693	6.758
Genetic Information Processing	-DNA Maintenance	4.087	2.677	4.502	4.022	4.123	4.209	4.607	4.013	4.355	3.568	3.67
-Transcription	-DNA Maintenance	0.3308	0.2385	0.3392	0.3016	0.332	0.2889	0.3841	0.2286	0.3434	0.2913	0.222
-Translation	-DNA Maintenance	2.009	0.9383	2.168	1.909	2.012	1.916	2.225	1.779	2.095	1.53	1.702
-Folding, Sorting and Degradation	-DNA Maintenance	0.7475	0.4997	0.9945	0.8114	0.7795	1.004	0.9979	1.006	0.9162	0.7464	0.7457
-DNA Maintenance	-DNA Maintenance	1	1	1	1	1	1	1	1	1	1	1
-RNA Family	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-DNA Maintenance	0.2968	0.1568	0.3844	0.297	0.372	0.5738	0.1982	0.2798	0.262	0.2407	0.2359
-Signal Transduction	-DNA Maintenance	0.05194	0.03981	0.05967	0.05492	0.06158	0.09306	0.05821	0.03845	0.07828	0.04351	0.0523
-Signaling Molecules and Interaction	-DNA Maintenance	0.1933	0.104	0.2699	0.1895	0.2603	0.4215	0.121	0.2362	0.1665	0.1753	0.1698
Cellular Processes	-DNA Maintenance	0.8025	0.64	1.057	0.7472	1.076	1.528	0.6906	0.7295	0.6391	0.5757	0.4747
-Hemoglobin	-DNA Maintenance	2.246e-05	4.013e-05	7.968e-05	6.554e-11	2.085e-05	1.54e-05	5.322e-11	4.501e-05	0.001118	5.979e-11	8.405e-05
-Vesicular Transport	-DNA Maintenance	0.08175	0.09503	0.1169	0.1018	0.1063	0.2384	0.09556	0.1651	0.07519	0.1212	0.06814
-Cytoskeleton	-DNA Maintenance	0.6089	0.4882	0.7877	0.548	0.8164	1.132	0.4957	0.4415	0.4538	0.3449	0.3293
-Cell Motility	-DNA Maintenance	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-DNA Maintenance	0.04993	0.03026	0.06417	0.04627	0.04788	0.03943	0.04874	0.02572	0.04658	0.03827	0.03588
-Cell Communication	-DNA Maintenance	0.05277	0.02074	0.07646	0.04165	0.09931	0.1052	0.03135	0.04502	0.04106	0.02559	0.03267
Metabolism	-DNA Maintenance	1.691	1.18	1.929	1.686	2.322	2.362	1.96	2.453	1.818	2.331	1.599
-Membrane Transport	-DNA Maintenance	0.01629	0.005051	0.01081	0.01087	0.01125	0.0168	0.009666	0.01597	0.01195	0.01337	0.008613
-Central Carbon Metabolism	-DNA Maintenance	0.1782	0.159	0.249	0.2263	0.2618	0.3208	0.247	0.2669	0.2201	0.3306	0.2129
-Energy Metabolism	-DNA Maintenance	0.08848	0.06671	0.0925	0.08569	0.09089	0.131	0.09111	0.1063	0.07789	0.1492	0.07576
-Biosynthesis	-DNA Maintenance	0.3985	0.279	0.4385	0.3814	0.6675	0.5363	0.3784	0.6814	0.4046	0.6161	0.4204
-Other Enzymes	-DNA Maintenance	0.9578	0.6087	0.9766	0.9402	1.205	1.206	1.046	1.375	0.9732	1.141	0.8764
Organismal Systems	-DNA Maintenance	0.2938	0.2809	0.4168	0.2879	0.3867	0.6206	0.321	0.414	0.2788	0.2878	0.2401
-Immune System	-DNA Maintenance	0.05897	0.06164	0.06286	0.0549	0.05566	0.1599	0.04549	0.08544	0.04368	0.0539	0.04539
-Endocrine System	-DNA Maintenance	0.03382	0.0363	0.06613	0.03089	0.04902	0.07492	0.05705	0.06799	0.03185	0.03075	0.04225
-Circulatory System	-DNA Maintenance	0.04225	0.02214	0.0603	0.02659	0.06514	0.07093	0.03138	0.02541	0.02743	0.02178	0.02456
-Digestive System	-DNA Maintenance	0.01942	0.00951	0.01872	0.01869	0.02786	0.03564	0.02149	0.0457	0.02241	0.02167	0.008184
-Excretory System	-DNA Maintenance	0.02312	0.01644	0.04349	0.0182	0.02775	0.03227	0.01688	0.02426	0.02015	0.01667	0.01971
-Nervous System	-DNA Maintenance	0.008817	0.00866	0.01393	0.01167	0.009595	0.0213	0.01099	0.00999	0.008824	0.008969	0.006495
-Sensory System	-DNA Maintenance	0.0003535	0.0005084	0.000784	0.0003702	0.0005906	0.0006336	0.0006099	0.0004785	0.000292	0.0003482	0.0002803
-Development	-DNA Maintenance	0.005514	0.006037	0.007575	0.003672	0.01136	0.01884	0.005327	0.008539	0.001737	0.003684	0.005933
-Environmental Adaptation	-DNA Maintenance	0.0003763	0.0001362	0.0008277	0.001027	0.0003849	0.0009374	0.0002161	0.0003681	0.0003626	0.0004508	0.0006159
Human Diseases	-DNA Maintenance	0.6364	0.4357	0.6782	0.6018	0.6504	0.8479	0.6053	0.672	0.7046	0.6732	0.5386
-Cancers	-DNA Maintenance	0.04338	0.033	0.05041	0.03926	0.04001	0.05075	0.04233	0.04955	0.05369	0.04327	0.03441
-Immune System Diseases	-DNA Maintenance	0.02103	0.02178	0.02045	0.01434	0.01315	0.01877	0.03137	0.02605	0.03969	0.01964	0.01913
-Neurodegenerative Diseases	-DNA Maintenance	0.273	0.1727	0.2327	0.2567	0.2865	0.3443	0.2538	0.3228	0.2748	0.3933	0.262
-Cardiovascular Diseases	-DNA Maintenance	0.01094	0.003425	0.009057	0.006446	0.01517	0.03149	0.00818	0.004789	0.005174	0.005688	0.00884
-Metabolic Diseases	-DNA Maintenance	2.836e-05	3.607e-06	1.527e-06	4.543e-06	9.216e-05	5.27e-05	4.917e-05	5.926e-05	4.227e-06	0.0001326	7.366e-05
-Infectious Diseases	-DNA Maintenance	0.09661	0.08464	0.1219	0.1021	0.1182	0.1752	0.08385	0.1176	0.09442	0.08803	0.08846
Not Mapped	-DNA Maintenance	1.92	1.17	2.34	1.919	2.429	2.704	2.065	2.041	1.987	2.084	1.769
-Not Mapped	-DNA Maintenance	1.92	1.17	2.34	1.919	2.429	2.704	2.065	2.041	1.987	2.084	1.769
TOTAL	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Vesicular Transport	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Development	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Human Diseases	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Metabolic Diseases	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	Environmental Information Processing	28.74	30.69	23.89	26.49	27.9	18.24	36.98	30.48	29.81	30.66	32.43
MAPPED	Environmental Information Processing	23.07	25.2	18.97	21.21	21.93	14.4	29.69	24.62	23.92	24.12	25.7
Genetic Information Processing	Environmental Information Processing	10.62	10.95	8.891	9.815	8.938	5.628	15.98	10.06	12.24	9.462	12.34
-Transcription	Environmental Information Processing	0.9999	1.117	0.7111	0.8231	0.8058	0.3991	1.348	0.6747	1.023	0.8867	0.8936
-Translation	Environmental Information Processing	5.782	4.279	4.46	5.176	4.868	2.68	7.779	5.018	6.149	4.664	6.348
-Folding, Sorting and Degradation	Environmental Information Processing	2.097	2.326	2.063	2.145	1.752	1.4	3.575	2.66	2.659	2.203	2.722
-DNA Maintenance	Environmental Information Processing	1.585	2.643	1.255	1.498	1.302	0.8212	2.279	1.483	1.771	1.681	2.147
-RNA Family	Environmental Information Processing	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Environmental Information Processing	1	1	1	1	1	1	1	1	1	1	1
-Signal Transduction	Environmental Information Processing	0.1556	0.2539	0.143	0.1535	0.1215	0.1049	0.2834	0.1118	0.2648	0.1192	0.1659
-Signaling Molecules and Interaction	Environmental Information Processing	0.5578	0.4768	0.5975	0.4754	0.5929	0.6318	0.4741	0.6834	0.5246	0.5991	0.5938
Cellular Processes	Environmental Information Processing	2.554	3.043	2.364	2.056	2.777	2.182	2.684	2.119	2.044	1.865	1.987
-Hemoglobin	Environmental Information Processing	5.759e-05	0.0001591	0.0001654	1.606e-10	4.426e-05	1.885e-05	1.648e-10	0.0001269	0.002841	1.659e-10	0.0003102
-Vesicular Transport	Environmental Information Processing	0.2755	0.4912	0.2879	0.2774	0.2854	0.3784	0.4821	0.5675	0.287	0.4461	0.2889
-Cytoskeleton	Environmental Information Processing	1.874	2.28	1.712	1.508	2.056	1.633	1.813	1.376	1.403	1.175	1.306
-Cell Motility	Environmental Information Processing	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Environmental Information Processing	0.1169	0.1122	0.1178	0.1044	0.09143	0.04513	0.151	0.05505	0.117	0.09845	0.09786
-Cell Communication	Environmental Information Processing	0.1373	0.09633	0.1512	0.1041	0.2132	0.1249	0.1228	0.1105	0.1293	0.07466	0.09993
Metabolism	Environmental Information Processing	4.362	4.903	3.561	4.227	5.119	2.936	6.07	6.393	4.768	6.874	5.608
-Membrane Transport	Environmental Information Processing	0.05489	0.0216	0.0265	0.02991	0.02863	0.02536	0.042	0.04355	0.03774	0.03975	0.03202
-Central Carbon Metabolism	Environmental Information Processing	0.5853	0.6863	0.5013	0.5307	0.703	0.4884	0.8785	0.7658	0.6417	0.8498	0.7075
-Energy Metabolism	Environmental Information Processing	0.2788	0.3058	0.2278	0.2358	0.2441	0.2284	0.3974	0.332	0.2453	0.465	0.3212
-Biosynthesis	Environmental Information Processing	0.8859	1.069	0.7998	0.8244	0.9095	0.646	1.172	1.56	1.03	1.539	1.374
-Other Enzymes	Environmental Information Processing	2.36	2.585	1.873	2.133	2.595	1.503	3.36	3.477	2.576	3.416	2.884
Organismal Systems	Environmental Information Processing	0.8531	1.2	0.8045	0.7545	0.9069	0.8118	1.03	1.212	0.7772	0.8254	0.9301
-Immune System	Environmental Information Processing	0.1987	0.2861	0.1548	0.1511	0.1495	0.2704	0.2295	0.2916	0.1667	0.1849	0.1924
-Endocrine System	Environmental Information Processing	0.09969	0.1496	0.1506	0.09467	0.115	0.1105	0.2122	0.2277	0.1056	0.08418	0.1544
-Circulatory System	Environmental Information Processing	0.1317	0.14	0.1411	0.06669	0.1607	0.107	0.1229	0.07506	0.0864	0.06785	0.1041
-Digestive System	Environmental Information Processing	0.06426	0.05364	0.04611	0.0509	0.0748	0.04592	0.07624	0.1461	0.08156	0.08205	0.03387
-Excretory System	Environmental Information Processing	0.06724	0.09489	0.07402	0.0499	0.05724	0.04727	0.0851	0.07045	0.07091	0.06256	0.06466
-Nervous System	Environmental Information Processing	0.01398	0.02289	0.0177	0.01748	0.01249	0.01749	0.02505	0.01481	0.01563	0.0188	0.01394
-Sensory System	Environmental Information Processing	0.001076	0.002867	0.001934	0.001009	0.001457	0.0009559	0.002645	0.001651	0.0009524	0.001288	0.00116
-Development	Environmental Information Processing	0.01666	0.02762	0.0175	0.0101	0.02865	0.02645	0.01867	0.025	0.005663	0.01124	0.01941
-Environmental Adaptation	Environmental Information Processing	0.0008704	0.0004082	0.001554	0.002504	0.0007242	0.001003	0.000678	0.0007016	0.0008891	0.001224	0.001646
Human Diseases	Environmental Information Processing	2.145	2.766	1.604	1.656	1.746	1.443	2.442	2.294	2.059	2.645	2.283
-Cancers	Environmental Information Processing	0.1279	0.1412	0.1183	0.1088	0.08725	0.06705	0.1758	0.1186	0.1657	0.1287	0.1074
-Immune System Diseases	Environmental Information Processing	0.07087	0.1389	0.05036	0.03945	0.03531	0.03271	0.1582	0.08893	0.1515	0.07718	0.08107
-Neurodegenerative Diseases	Environmental Information Processing	0.7095	0.7386	0.5232	0.6902	0.7416	0.5002	0.9293	0.9137	0.7477	1.208	0.874
-Cardiovascular Diseases	Environmental Information Processing	0.03224	0.00905	0.02219	0.02016	0.03559	0.04624	0.03398	0.01182	0.01715	0.01691	0.02195
-Metabolic Diseases	Environmental Information Processing	8.184e-05	1.654e-05	3.386e-06	1.238e-05	0.0002273	9.185e-05	0.0002032	0.0002118	1.379e-05	0.0004348	0.0002824
-Infectious Diseases	Environmental Information Processing	0.2263	0.362	0.2625	0.2441	0.265	0.2707	0.3067	0.2982	0.2684	0.234	0.2413
Not Mapped	Environmental Information Processing	5.673	5.492	4.917	5.281	5.966	3.84	7.29	5.86	5.898	6.534	6.728
-Not Mapped	Environmental Information Processing	5.673	5.492	4.917	5.281	5.966	3.84	7.29	5.86	5.898	6.534	6.728
TOTAL	-Signal Transduction	76.77	68.02	70.81	52.96	75.99	59.47	90.26	118.1	77.74	89.86	92.18
MAPPED	-Signal Transduction	61.61	55.85	56.23	42.4	59.74	46.95	72.47	95.44	62.36	70.71	73.05
Genetic Information Processing	-Signal Transduction	31.92	27.06	28	21.71	26.92	19.24	39.22	41.36	33.4	27.73	36.45
-Transcription	-Signal Transduction	2.961	2.736	2.341	1.791	2.386	1.425	3.679	2.87	2.895	2.678	2.64
-Translation	-Signal Transduction	15.8	9.84	13.57	10.49	13.58	8.932	19.38	20.02	16.37	13.67	18.53
-Folding, Sorting and Degradation	-Signal Transduction	6.633	5.722	6.587	4.64	5.363	4.953	8.714	10.93	7.257	6.459	8.043
-DNA Maintenance	-Signal Transduction	5.041	7.621	4.123	3.713	4.401	3.174	6.801	6.095	4.834	4.926	6.343
