KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K09192	1857.6034	1857.6034	1857.6034	1857.6034	18749818	1857.6034	69146516	1857.6034	1857.6034	1857.6034	1857.6034
K09193	3.0435197e+08	2.9767254e+08	1.8001569e+09	3.1073156e+08	2.2954892e+08	26332273	5.9660449e+08	1857.6034	3.8997939e+08	8.3603028e+08	4.0713904e+08
K09194	1857.6034	28408314	40344605	1857.6034	17816367	1857.6034	3.148744e+08	1857.6034	56258192	19019815	8754903.7
K09201	7.7593154e+08	1.4474751e+09	1.5966302e+09	1.4876568e+09	8.9692215e+08	8.380722e+08	3.3725255e+09	2.8302185e+08	4.4439988e+08	1.5289011e+09	3.8571026e+08
K09204	1.8078479e+08	1857.6034	1857.6034	24421545	9639286.9	60780071	1.6215398e+08	1857.6034	1857.6034	5119015.7	1857.6034
K09205	1857.6034	1857.6034	8893085	1857.6034	1857.6034	1857.6034	3520045.4	1857.6034	1.100621e+08	1857.6034	1857.6034
K09206	1.1031654e+08	1857.6034	1.1277409e+08	1857.6034	3.3097688e+08	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K09208	2164376.3	20619343	61014154	3.0583693e+08	1.211471e+09	10834120	34506405	1857.6034	71263415	89225527	1493693.3
K09216	32565426	9912776.5	4.4515884e+08	48325728	5249460.7	1372246.1	25167138	1857.6034	1857.6034	76854159	59463.255
K04462	49438292	1.558657e+08	3773882.2	46933028	5132037.9	2.668095e+08	1.0359659e+08	1.4775448e+08	2342037.2	1857.6034	958173.84
K09220	53223765	1.795857e+09	40932908	83953044	59150631	6471133.3	42171811	45814639	2.7819941e+08	16504379	23336672
K09222	6349654.9	24585558	33751692	41935076	10225851	16764227	11007944	701977.44	31086644	92052453	21933366
K06235	2806561.9	1857.6034	1857.6034	37353211	12849888	11919903	2.2688892e+08	4087684.6	18462473	1.3187743e+08	8244910.5
K09228	1.4761653e+09	1.0261602e+09	2.2600063e+09	3.5048345e+09	4.0531847e+09	2.7095178e+09	1.9815312e+09	1.3396264e+09	1.3935977e+09	4.8542956e+09	6.5174511e+08
K09229	86004274	1.250944e+08	1.175781e+08	1.499653e+08	25324865	1.4499692e+10	3.0908285e+08	78294656	78488257	2.7756614e+08	31571689
K09230	1.7690218e+08	2.5538951e+08	2.4815892e+08	4.5742967e+08	3.4075595e+08	3.5943849e+08	3.3027491e+08	1.4742064e+08	16586947	3.3021698e+08	1.4062396e+08
K10489	54936808	15224844	2.0528979e+08	1.8710634e+08	28728542	805438.31	2.3040273e+08	1857.6034	45957410	46729163	15025071
K10494	1.1019021e+09	2.8401854e+08	1.1854499e+09	2.3017434e+09	1.2107199e+09	1.2539364e+09	1.4063105e+09	2.1669102e+08	3.1226511e+08	1.9174874e+09	4.2961534e+08
K06230	1857.6034	1.1301955e+08	1.7873322e+08	1857.6034	1.1836745e+08	6196974.5	40960723	8924729.8	1857.6034	1857.6034	4198920.6
K09234	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1.7383997e+08	1857.6034	1857.6034	12626440	1857.6034	1857.6034
K09236	1.2634023e+08	27740912	87867834	19576966	32479995	8427404.4	1.4744683e+08	2415834.5	55134071	5573433	7733900.9
K09239	77128447	16665338	57058449	7048234.7	13459937	21156889	44203399	8068612.7	15775629	37646129	31417261
K11467	69254542	1.3988365e+08	2.5991042e+08	62941054	11992051	2.2815733e+08	58721848	59826211	26698362	2.627395e+08	86814708
K11485	2.4945477e+08	3.7614692e+08	4.1663744e+08	1.7417642e+08	1.1720513e+08	1.6164174e+08	1.4271996e+09	55583365	1.7375765e+08	2.0630665e+08	2.0758969e+08
K11486	69107029	19865611	1857.6034	2.7624251e+08	15708709	6432192.5	50048347	1857.6034	7.8874246e+08	1857.6034	58300678
K12236	3.6304831e+08	2.2871353e+08	1.7359636e+08	1.1618328e+08	2.7197462e+08	1.1265759e+08	1.3450413e+08	4733462.2	89051644	2.3553229e+08	62952910
K09250	3.234021e+09	1.0048212e+09	1.7718093e+09	6.1730769e+09	2.5369231e+09	2.1600652e+09	3.6056713e+09	5.8399342e+08	1.1073765e+09	2.3235317e+09	4.0769783e+08
K09294	6168930.6	1857.6034	16304637	13466382	917500.22	1857.6034	1.6979834e+08	1857.6034	951588.94	39747174	1857.6034
K09295	54661470	2.7915673e+08	1.5095881e+08	51528960	1857.6034	1.4504746e+08	8.7412076e+08	1857.6034	1.4612422e+08	98472344	20799615
K09298	25754345	13230230	24938089	54008533	8992197.1	1857.6034	92455087	1857.6034	1857.6034	46529446	1857.6034
K09299	66457570	1.5433788e+08	1.3395093e+08	14943821	1.2134854e+08	1.0837385e+08	2.0931606e+08	1.1005374e+08	1.6805732e+08	2.272882e+08	4.1389567e+08
K09304	4374187.3	40029779	4223576	1414159.6	1029850.5	4024726.8	7805607.5	396458.59	50166017	289678.6	573379.86
K09305	63922578	1.2923804e+08	1.3166854e+08	1857.6034	1857.6034	21041644	4.481274e+09	20946669	6052260.1	3.3986455e+08	44471063
K09307	1857.6034	1857.6034	1857.6034	1857.6034	8490106.6	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K09308	1061681	335049.15	1857.6034	6529988.4	1857.6034	908395.18	14885385	2908114.2	1857.6034	30662414	1857.6034
K09313	1.3594648e+09	1.3662628e+09	2.0733041e+09	5.442784e+09	1.3707836e+09	2.36777e+09	3.4246613e+09	4.2131301e+08	1.9114023e+09	3.1984684e+09	7.4391055e+08
K09321	5.2634864e+08	23111435	1857.6034	6690318.8	8455629.5	23067583	9890510.1	17308094	1857.6034	6719178.8	7026445
K08025	55519156	1.2655839e+08	32395639	5.6741544e+08	1.0101541e+08	91007146	3.3322987e+08	32050168	11664515	5.6161738e+08	1.0276568e+08
K09451	1857.6034	7096737.8	1857.6034	6659002.3	1857.6034	2885709.4	85514805	2236086.5	11986811	9760408.7	1857.6034
K09326	35567033	37009570	34063312	7189547	1857.6034	33889193	32509833	502075.56	7652264.9	2418658	5182618.1
K09334	2646672.3	10519771	2062536.4	7106306.8	38568978	57576203	53784859	10609163	1857.6034	6860670.7	4375565.8
K08036	3.6745043e+08	52864189	959369.74	1857.6034	1.1323912e+08	1.2290662e+08	5715956.1	1.1447644e+08	1857.6034	1857.6034	1857.6034
K08034	578852.45	171015.73	9688981	1857.6034	2.0031435e+08	1857.6034	3479921.9	266162.45	94790.282	30509676	1857.6034
K09341	1857.6034	10184693	9714551.2	1743912.2	1857.6034	3291573.3	46707704	1857.6034	1857.6034	2950352.7	5685749.2
K09344	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	5637075.8	1857.6034	330335.05	1001357.4	1857.6034
K09348	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	21747715	1857.6034
K09349	12815328	16366605	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	900711.19	19988282	1857.6034	2074118.7
K09355	1.5881998e+08	1.2185232e+08	3.901771e+08	2.5381693e+08	5.5803911e+08	1.188576e+08	1.4535461e+09	17840304	1.894924e+08	1.4634707e+08	56155219
K09356	94383153	33043021	53289059	29189761	20477749	64835257	1.3065775e+08	24137525	50419994	39145391	30820568
K04686	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	15243586	301803.09	1857.6034	1857.6034	1857.6034
K08024	22979684	1857.6034	20727684	41107422	94945454	1.509872e+09	17191661	28932436	45531742	1857.6034	1857.6034
K09364	7.0047146e+08	8.3838835e+08	2.839346e+09	8.5472194e+08	7.2081675e+08	5.2713291e+08	3.9965494e+09	5.7517589e+08	7.6522224e+08	2.2142572e+09	6.0214031e+08
K09365	1.5467056e+08	42006479	48914804	1.6679893e+09	27915303	91603079	1.0926087e+09	26875440	32914654	1.1232508e+08	30523983
K09370	19189317	17646973	1857.6034	1857.6034	659448.28	82164395	55904658	1857.6034	9197335.5	1857.6034	1857.6034
K09377	1.7464882e+10	2.1031605e+09	2.252943e+10	1.3476807e+10	1.8735137e+10	1.8438015e+10	4.2645332e+09	9.2682242e+08	1.2165657e+08	9.2943669e+09	1.7370533e+09
K09378	8.5343163e+08	2.1520081e+08	8.7759689e+08	3.2430484e+09	4.790747e+08	6.4097701e+08	53349251	1.2129348e+08	4323654.6	5.2732038e+08	77606322
K09380	1857.6034	68051316	2.5422999e+08	4917756.7	3.328343e+08	1002644.7	2.0721684e+08	917378.77	9748604.4	94945731	7.7461757e+08
K09381	1857.6034	2435825.9	1857.6034	5375209.4	1857.6034	5362594	8421649.2	700433.99	151717.25	7395210.9	1857.6034
K08031	42920699	13230368	1857.6034	9248577.4	40819354	37697095	3.179737e+08	55422121	6616887.9	27887860	2714550.5
K08035	1857.6034	1857.6034	1857.6034	1857.6034	1.3413117e+08	1857.6034	1857.6034	83502055	1857.6034	1857.6034	1857.6034
K09396	2.0479207e+08	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1.6925009e+09	1857.6034	1857.6034	1857.6034	1857.6034
K09387	1.239501e+08	29407953	1.9452594e+08	1.9352473e+09	1.1883076e+08	9917692.3	2.158425e+08	1.35366e+08	6696217.3	7.0795861e+09	90548225
K06620	31527323	75148831	2.2368868e+08	29825992	52985620	59967837	1.1912625e+08	859088.29	17345149	67277437	36496260
K04682	19111456	1.7401839e+08	1.4371087e+08	1.9221949e+08	69374071	1.265454e+08	1.9352358e+08	34131730	1.4751508e+08	97082829	1.1141799e+08
K09390	1857.6034	13072360	61597836	5144274.9	1857.6034	1857.6034	55022804	1857.6034	244287.3	2422669.7	4422088
K09391	1857.6034	28191863	28699201	1.659007e+10	10040980	2292433.1	40922201	1857.6034	9350172.8	7.0095139e+09	1857.6034
K04683	1.1076723e+08	78363587	1.8252618e+08	1.3713422e+08	65567163	36232025	1.3178856e+08	6063060.7	1.3456665e+08	33989138	1.1721219e+08
K09392	11847094	89458082	76537436	47976345	3941135.5	19808166	2983603.1	55468226	28696743	2.0980664e+08	25738379
K09399	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1.8191961e+08	1857.6034	1857.6034	1857.6034	1857.6034
K09403	28053502	1.7724613e+08	1857.6034	78505316	2.7712328e+08	86908487	70344968	1.9333676e+08	12115383	1.3384281e+08	50540856
K09404	1.1799341e+09	1.1283106e+09	4.7723421e+09	2.0540199e+09	1.9485276e+09	3.34958e+09	3.9616244e+09	1.1275172e+09	1.208573e+09	3.4991877e+09	1.3902772e+09
K09405	4.0321583e+08	1857.6034	681019.72	69584228	1857.6034	1857.6034	1.3359197e+08	1857.6034	1.4156679e+08	1857.6034	1170892.4
K09406	74650908	17675004	2.0779796e+09	7.8137541e+08	6.9528983e+08	4.8612078e+08	2.0348947e+08	3.5016347e+08	1.0322264e+08	9.3652695e+08	1.4599961e+08
K07201	1857.6034	51756458	48972376	16413934	1857.6034	5047687.3	52914915	40991774	1857.6034	6578152.6	4015619.4
K09408	35213227	38918429	54070453	1.1886313e+08	17573075	2.6131715e+08	6.8959941e+08	54152201	1.3898582e+08	3.0078017e+08	89123041
K12358	1857.6034	21797806	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K09409	1.8300157e+08	1.1129701e+08	2.6044486e+08	1.0747319e+09	1.9186892e+08	3.6888268e+08	3.4951776e+08	1.0879424e+08	65645753	1.1222062e+08	1681306.1
K09412	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	5350611.1
K09414	4.4176861e+08	4.3506705e+08	2.2683011e+09	1.1319001e+09	2.615343e+08	7.5308345e+08	8.8569264e+08	4.2377078e+08	2.0624135e+08	7.2541902e+08	4.0794826e+08
K09415	33208499	10080947	1857.6034	1857.6034	1857.6034	1857.6034	1.1835941e+08	11793096	1857.6034	1857.6034	1857.6034
K09420	148916.7	71175578	1857.6034	14331478	6984880.7	1857.6034	26439729	22696776	8548702.8	3943196.1	1420920.5
K09421	1.8434978e+09	1.0106952e+08	6.9351085e+08	1.6012919e+09	6.6681686e+08	4.1231387e+08	1.1782845e+09	4.1725638e+08	1.9591937e+08	9.5435578e+08	4.3312893e+08
K09453	61519622	7577066.5	36118952	1.6055081e+08	26787196	24367302	4.1723461e+08	36934991	48807600	1.4427217e+08	67137253
K09428	3.5088404e+08	3.1871833e+08	2.2577591e+08	3.8425325e+08	2.924461e+08	1.4484045e+08	9.4129353e+08	26278887	4.5723267e+08	1.513613e+08	2.1498745e+08
K09429	29262360	61403278	3.8992046e+08	61402959	1.5019e+09	7.7494011e+08	5470142.1	3.2771457e+08	19204476	1.3397436e+09	7900157.7
K04375	27188067	50486944	1.4051489e+08	61743378	37044893	84799580	2.4342965e+08	79492586	5589069.2	18587628	39080594
K09430	1857.6034	83023991	49561334	1.0851372e+08	13145676	6710458.5	58771382	14295869	1857.6034	1.4332507e+08	83587658
K09431	1857.6034	1857.6034	42488033	38763977	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	9036854	7620600.3
K09433	1857.6034	1930656.4	1857.6034	12959755	27902363	1857.6034	25219516	1857.6034	9185265.7	17420837	18832211
K03211	23943470	4.5064159e+08	5.5383935e+08	72068363	90351089	2.585467e+08	21810462	5645701.5	14183628	79984767	13294120
K09434	3.001479e+08	58279093	3.4986353e+08	1.2435323e+08	1.7992702e+08	1.1614494e+08	3.1657804e+08	30428659	1.4585668e+08	71683633	24093891
K02678	16636444	5.1714177e+08	1.2215097e+08	85840252	300234.44	87760517	5009068.4	23089458	78736157	1.5699473e+08	1.9866768e+08
K09435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09436	2252698.6	7.1607806e+08	5636209	11904296	8125406.9	11073979	35450915	1857.6034	102377.98	13814011	19993379
K09441	6.5663559e+08	1.4205165e+09	1.2136943e+09	1.271926e+09	5.9387835e+08	9.5580525e+08	2.9282125e+09	2.8269938e+08	4.0607842e+08	5.5887468e+08	2.5220169e+08
K09442	1.621967e+09	72420122	11639916	2.5984659e+08	24681828	1970570.5	1857.6034	1857.6034	33965476	95996823	7247665.7
K10153	36624845	81357798	16236313	76775554	29180527	2.3010723e+08	16451726	1.0965341e+08	15230746	67313288	3627349.3
K05411	8.4930795e+08	1.0805522e+09	1.0186101e+09	1.8082512e+09	2.0183968e+09	3.0563677e+09	3.2978579e+09	5.1294153e+08	1.1949525e+09	1.5936711e+09	8.6606111e+08
K09446	81698506	30510625	47575603	84095812	81894763	4.0557365e+08	1.4047471e+08	42513850	12622124	54206712	3.3791259e+08
K10154	5373753.6	1857.6034	43995076	92344561	16564230	30483964	85813622	10156351	7387259.1	6.1601288e+08	10407994
K10155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04693	10239241	3250934.8	37901680	21022744	3429493.7	3.039637e+08	7395585.2	18660432	48930889	9013059.6	3022048.8
K09448	5.7416041e+08	1.5585481e+08	1.0559499e+09	5.6486118e+08	5.2591135e+08	3.6752758e+08	3.4269194e+08	2.0559559e+08	28850288	3.2167037e+08	3.4773638e+08
K09449	1857.6034	1857.6034	1857.6034	31584233	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K02580	6.4967925e+08	2.3285261e+09	2.497792e+09	2.1943548e+09	6.9247659e+08	8.2901063e+08	2.2842552e+09	6.7138859e+08	5.3334122e+08	1.7092926e+09	1.1057116e+09
K04469	2.0286284e+09	1.1421523e+09	3.9547114e+09	1.5474265e+09	1.6953083e+09	9.4343643e+08	8.7617257e+08	3.6716434e+08	1.2270532e+08	1.1626741e+09	1.4796958e+09
K04735	5.043279e+09	2.1520743e+09	5.5571358e+09	5.9736114e+09	3.685619e+09	7.4917856e+09	2.9192864e+09	5.7760355e+08	1.0453231e+09	2.2456555e+09	9.0064713e+08
K09253	18881092	657213.29	17495882	7023827.6	18232892	20058903	6473490.4	799539.36	1857.6034	1857.6034	29848257
K09254	2.0557607e+08	5.4398557e+08	3.799498e+08	2.2148189e+08	1.859455e+08	1.9742186e+08	8.6548481e+08	33291060	3.1753564e+08	1.2309648e+08	42447304
K04734	53824574	10858758	25756569	1.1598402e+08	49556845	98937073	2.9879385e+08	6631340.1	31741581	1.3103417e+08	14319215
K02581	1.1056528e+08	1.0226766e+08	1.9803496e+08	2.4321344e+08	1.5906766e+08	1.7835436e+08	66520996	37636081	83063914	88912171	2.7587558e+08
K05872	24013031	70702735	76754970	64977805	35718019	1.7631534e+08	1.2225346e+08	31617499	54184265	24698283	32481200
K09256	11104271	352375.28	62288555	23173487	3194961.6	12808224	32312006	1205330.3	8506222.8	28764900	1857.6034
K09257	1.6624612e+08	73056353	4.3249901e+08	3.913987e+08	1.4708944e+08	1.4477985e+08	1.7069133e+09	19005988	3.0883262e+08	21138752	1.6476976e+08
K09258	1.5878906e+08	1516121.1	46394006	96652151	2.3192009e+08	3.5125733e+08	30878910	13747187	10018376	40676964	4010910.9
K09454	2.457254e+08	3.1205668e+08	4.1950821e+08	6.6448286e+08	3.9568698e+08	1.2420899e+08	1.7700401e+08	1.6466069e+08	55106928	2.0315932e+08	1.1792207e+08
K04446	9.4724252e+08	2.9453643e+09	5.098562e+09	4.6190406e+09	5.126978e+09	2.6990868e+09	1.2668881e+09	1.667901e+09	1.029902e+09	2.0387767e+09	4.7292471e+08
K11220	4.500691e+09	5.27054e+09	3.0619687e+10	1.1848208e+10	1.9086908e+10	3.172319e+10	1.2889128e+10	5.8742916e+09	3.0440485e+09	1.0868658e+10	2.7973297e+09
K11221	1.3685327e+08	3.1393656e+08	1.0189139e+09	8.0018589e+08	7.5496081e+08	3.3049736e+09	6.3703532e+08	1.2837915e+08	3.0832098e+08	2.7202751e+08	53684828
K04692	7.3628983e+09	3.1708046e+09	1.0332073e+10	1.047026e+10	5.0656454e+09	1.9200188e+10	4.1581913e+09	6.6247704e+09	2.5830604e+09	4.9168505e+09	8.9185466e+08
K11223	8.3418664e+08	9.4632263e+08	7.5344783e+08	8.0813511e+08	4.4849982e+08	1.277691e+09	8.2837956e+08	2.0684749e+08	7.74236e+09	6.8187245e+08	2.4594656e+08
K11224	3.336858e+08	6.054302e+08	2.286458e+08	3.7156597e+08	2.0371726e+08	8.0166614e+08	8.009502e+08	77864865	7.0177982e+08	2.759301e+08	1.5597811e+08
K11225	5.6136843e+08	5.6872012e+08	3.1647309e+08	2.9885528e+08	80951252	82906970	1.7803114e+08	1.7946831e+08	1.3122309e+08	56111597	3.6557159e+08
K04451	2466186.9	3669528.3	3.2095617e+08	32341697	36898869	1.3249356e+08	5.3230699e+09	17547008	495343.4	73677712	39877956
K10148	2553543.4	2108056.2	1857.6034	1857.6034	52283.024	1857.6034	44703527	463876.27	1857.6034	1857.6034	1857.6034
K09260	12092942	1.0908789e+08	1.3047172e+08	14529100	1857.6034	98008393	44607092	5749873.8	35631057	38104603	50749640
K09261	1857.6034	1857.6034	1857.6034	1857.6034	1320677.5	2068533.3	10056374	12491616	1857.6034	1857.6034	1857.6034
K09262	6.0986142e+08	4.7722219e+08	1.6890489e+09	3.377953e+08	1.2751105e+09	6.4972441e+08	1.0216808e+09	87579135	3.4957736e+08	3.9100488e+08	2.8381524e+08
K04378	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	26159374
K09267	4738532.8	1857.6034	3.24227e+08	1857.6034	5.7066508e+08	5.6239128e+08	4.4043942e+08	1857.6034	1193410.6	73097008	7245375.5
K09268	26155420	1.1203519e+08	1.3373173e+08	82954265	96193209	1.0602747e+08	4.4383988e+08	17529024	42285651	41768537	13407801
K09270	81176948	3443542	1.231942e+09	18090862	1.6212271e+08	3.2977552e+08	553666.74	1.6604417e+08	2517136.7	7778929.6	287371.18
K04492	27147061	2.5403483e+09	1.5805323e+08	1.1114455e+08	3.5653296e+08	55096657	2.7980286e+08	64296496	54855402	2.1613193e+08	33092287
K02620	63008799	5.1052593e+08	1857.6034	1857.6034	1857.6034	52140573	4076132	6950440.9	71192.82	6147648	878954.72
K09272	1.7003922e+10	1.9942727e+10	2.1846172e+10	2.4891849e+10	1.8697732e+10	1.7461062e+10	5.6136323e+10	1.1067477e+10	7.8365798e+09	1.1349756e+10	1.0686683e+10
K09273	1.0288862e+10	1.1183386e+10	1.5881965e+10	1.4933651e+10	8.3453936e+09	1.0161025e+10	2.2639645e+10	5.0621533e+09	6.4123166e+09	1.5752844e+10	4.1780352e+09
K08064	7.1167209e+08	2.9118866e+09	3.7870018e+09	2.2554032e+09	6.2785024e+08	1.1295323e+09	5.323827e+09	1.1830619e+08	1.5583568e+09	2.9652478e+09	6.8287945e+08
K08065	6.0705437e+08	1.8196978e+08	6.6183472e+08	4.6062431e+08	4.8739048e+08	4.490901e+08	2.8779409e+09	1.5761715e+08	1.8569722e+08	8.3950214e+08	1.7244738e+08
K08066	6.8791518e+08	8.9617826e+08	1.7053586e+09	1.1584784e+09	1.9247882e+08	9.8188999e+08	2.8676823e+09	2.6284846e+08	5.5366315e+08	1.3829179e+09	4.8012992e+08
K09275	4.1263421e+09	1.4400305e+09	4.9203463e+09	3.0185392e+09	2.3801869e+09	5.7341589e+09	6.2435018e+09	1.0438854e+09	1.7922042e+09	3.8281515e+09	9.5461435e+08
K06099	5.5696922e+09	9.2196223e+08	8.0311162e+09	7.7543744e+09	3.4050765e+09	2.8532489e+09	1.1224078e+10	1.7867421e+09	1.915647e+09	5.9063806e+09	8.5369912e+08
K09276	2.2509398e+10	1.6890528e+10	4.2283448e+10	3.2089996e+10	2.9122972e+10	2.2976897e+10	4.7126795e+10	9.2809764e+09	1.7567315e+10	2.6643004e+10	8.5880772e+09
K09277	1496620	19556360	4831828.8	2.6846529e+08	5127320.4	29579096	67790712	452705.93	11986636	27470458	392879.1
K08367	59123549	4.9025634e+09	9.2691481e+08	66319016	80391712	6.8769222e+08	1.5902999e+08	41992943	2.9111136e+08	80290993	62479106
K09278	1857.6034	15177960	1.4644527e+08	10579023	21422341	8.4710858e+08	51736460	30253767	32048680	1.348624e+08	10503148
K09279	1857.6034	1857.6034	30954028	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K09282	6.3798492e+09	3.8503054e+09	1.3016961e+10	4.4951142e+09	6.2699669e+09	1.6494873e+09	5.0646654e+09	4.4357102e+09	3.3339311e+09	1.7861585e+09	1.1209744e+10
K09283	1857.6034	1857.6034	1.0676074e+08	85042599	1.0714745e+08	65222564	6.1240244e+08	4.1219741e+09	113029.78	1857.6034	5.2994131e+08
K06618	2.3309516e+08	9.4259011e+09	4.284849e+09	2.7463588e+09	2.1887412e+09	2.9301517e+09	3.287683e+09	8.286063e+08	9.9028235e+08	1.2584442e+09	1.2986294e+09
K04681	1.138288e+08	1.2701527e+08	4.8239824e+08	5.4568304e+08	4.0668562e+08	2.1380174e+08	4.0866824e+08	2.5490351e+08	33750735	6.531299e+08	36425484
K04498	3.436629e+09	5.4230648e+09	1.6187125e+10	1.3407656e+10	3.1588008e+09	3.2609548e+09	1.5991006e+10	6.2447571e+09	5.5416734e+09	1.1589859e+10	3.5225193e+09
K10175	14166867	1240615.6	1.0792352e+08	1281013.9	1857.6034	35363181	15462816	11242206	1.9431186e+08	19902960	83848100
K10176	1857.6034	1857.6034	1857.6034	43875666	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K10177	51272241	22889592	93662513	68410198	13942427	54297103	85174370	30389661	1677915.3	5.4405743e+08	1547225.3
K10183	1857.6034	1857.6034	1857.6034	2.022346e+09	3245260.2	1857.6034	47865495	1857.6034	1857.6034	61537508	1857.6034
K14514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12811	1.3814897e+08	20230441	2.4692245e+08	1.4480334e+08	82844171	1.5889312e+08	1.2332552e+08	20991568	1.0856452e+08	1.2299737e+08	22833343
K12812	9.4641997e+09	1.4197977e+10	1.2220758e+10	1.0713656e+10	7.5434337e+09	1.8707131e+10	4.6682501e+10	6.2716113e+09	8.3481111e+09	2.0018099e+10	1.1548958e+10
K12813	2.375731e+09	3.2414685e+09	3.9233283e+09	4.7304835e+09	1.1019113e+09	3.982556e+09	6.6488548e+09	1.316684e+09	1.1638326e+09	2.2343845e+09	1.0410567e+09
K12815	1.9334227e+09	6.610698e+08	5.5713587e+09	5.9616958e+09	1.693064e+09	1.8331105e+09	5.15408e+09	1.2743168e+09	1.1964992e+09	1.297255e+09	1.4077221e+09
K12816	1.9431824e+09	2.6335194e+09	2.4452146e+09	2.8242427e+09	1.1109856e+09	2.3291995e+09	6.731333e+09	7.0505716e+08	1.1853732e+09	2.321811e+09	7.6091323e+08
K12817	2.0200923e+08	1.4787146e+08	5.1643412e+08	2.9382557e+08	1.0853726e+08	1.7608774e+08	7.3373898e+08	37764940	98657992	1.5601379e+08	81101476
K12818	2.135992e+09	1.7423894e+09	2.0887672e+09	1.7745356e+09	1.1635342e+09	1.8745734e+09	4.1475486e+09	6.7189381e+08	6.6767441e+08	1.2487021e+09	3.6464302e+08
K12819	1.4633602e+09	2.622195e+08	3.1925215e+08	5.4553262e+08	1.5702783e+09	8.9947713e+08	3.007139e+09	2.3023372e+08	4.6609764e+08	2.5117144e+09	3.6163722e+08
K12820	2.8914902e+10	2.7519977e+10	5.0042886e+10	4.0781107e+10	2.4129609e+10	3.3317122e+10	7.9986508e+10	2.0700447e+10	1.4860521e+10	5.0264597e+10	1.8636204e+10
K11086	1.2620276e+10	1.1464799e+10	1.2575419e+10	1.9385819e+10	1.2582048e+10	1.8820788e+10	2.7869322e+10	7.4067932e+09	6.5698641e+09	2.1660402e+10	7.266983e+09
K11087	1.3001928e+10	1.0222192e+10	1.3501494e+10	9.90179e+09	5.4958027e+09	8.7099714e+09	3.3552757e+10	8.1154406e+09	8.1161527e+09	1.1366714e+10	4.1192113e+09
K11096	1.3876284e+10	1.5412936e+10	2.6400128e+10	2.0983186e+10	9.689494e+09	1.6030228e+10	3.1850507e+10	7.1132418e+09	1.0281162e+10	2.0077314e+10	5.8832019e+09
K11088	6.5465344e+09	7.3958514e+09	1.7682122e+10	1.4300252e+10	7.971134e+09	9.2311942e+09	2.5977714e+10	4.4117306e+09	3.8788911e+09	1.5364265e+10	2.8143698e+09
K11097	3.2731487e+09	4.133953e+09	5.7087282e+09	9.651812e+09	4.4988028e+09	7.0256059e+09	8.7322501e+08	2.9478079e+09	1.729285e+08	8.2498155e+09	2.4522765e+09
K11098	4.428824e+09	6.4996737e+09	1.3612021e+10	1.1710517e+10	7.3692683e+09	9.7698771e+09	1.7646147e+10	3.8878041e+09	3.5302372e+09	9.8997468e+09	2.3804537e+09
K11099	5.3740506e+09	6.033606e+09	1.3327667e+10	1.1635193e+10	5.9471456e+09	7.8024568e+09	1.8469846e+10	3.8153678e+09	3.5811101e+09	1.5939491e+10	1.9593275e+09
K11093	1.6996219e+10	1.3657537e+10	4.6895798e+10	2.118708e+10	1.7910725e+10	2.0067491e+10	4.8799554e+10	7.6036427e+09	8.4741292e+09	2.3308187e+10	7.7004364e+09
