KO number	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
K01134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.9176498e+08	1.3359886e+09	4.4188498e+10	4667530
K01135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88200701	1.4480288e+08	8.9270832e+09	0.0312
K01132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.6820254e+08	1.0005967e+09	1.2738072e+11	1806120
K01137	NaN	NaN	NaN	NaN	NaN	NaN	14761697	35149981	1.9734133e+09	5.1020469e+09	1.0656528e+12	24703200
K01136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12799530	1.3173607e+08	0.0312	0.0312
K01565	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.6518914e+08	4.9429676e+08	2.2031727e+10	NaN
K01052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.9513622e+08	6.9459917e+08	0.0312	0.0312
K06129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85373363	5.2278783e+08	0.0312	976440
K01158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.4450522e+09	1.5725764e+09	1.0089006e+11	1857600
K12350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.1889334e+08	1.730643e+09	5.5571187e+10	359100
K01444	NaN	NaN	NaN	NaN	NaN	NaN	30419269	8006947.2	60411648	3.110542e+08	6.6438771e+09	310016
K12382	NaN	NaN	NaN	NaN	NaN	NaN	1.0461672e+08	2.6196571e+08	9.5313189e+09	3.5438495e+10	0.0312	1.07328e+08
K12383	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8399951.2	6.8486243e+08	1.0398288e+10	1275730
K01074	NaN	NaN	NaN	NaN	NaN	NaN	1.2463271e+08	80744718	3.2719231e+09	7.3278074e+09	9.6206757e+11	69475600
K12384	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.8334091e+09	7.2904885e+09	5.3125986e+11	2595540
K12385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5352043e+09	1.183424e+09	3.6203346e+11	0.0312
K13443	NaN	NaN	NaN	NaN	NaN	NaN	2036342.1	17803385	1.3090805e+09	1.4688468e+10	6.9398363e+10	1.36357e+08
K12386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71162515	54714638	NaN	NaN
K12347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.784367e+08	0.0312	0.0312	NaN
K12387	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.8619987e+08	1.187765e+09	1.3437114e+09	0.0312
K05642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27336922	1.22787e+08	5.3201472e+10	NaN
K05656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	21933697	8.9837748e+08	NaN
K12388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.3172395e+08	9.3127045e+08	4.6148757e+09	NaN
K12389	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.24256e+08	32658796	1.0715835e+09	NaN
K12390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81831250	4.2049384e+08	1.0806241e+10	NaN
K12307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	156746.78	4503833.5	8.2669516e+09	NaN
K10532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5114830.7	0.0312	0.0312	NaN
K13444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.200455e+08	54762544	4.7644977e+09	322284
K08239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56610855	57405087	2.8273879e+10	NaN
K01125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99447030	78645382	NaN	0.0312
K12392	NaN	NaN	NaN	NaN	NaN	NaN	7.0480481e+08	9.796751e+08	4.2676612e+09	1.3052201e+10	3.5630562e+11	68612700
K12393	NaN	NaN	NaN	NaN	NaN	NaN	5.7742709e+08	4.8559059e+08	4.5903887e+09	1.3041031e+10	4.1548677e+11	36931500
K12394	NaN	NaN	NaN	NaN	NaN	NaN	1.4217336e+08	1.2622614e+08	9.0192242e+08	4.8118302e+09	3.4114627e+10	2385800
K12395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1614823e+08	95649994	1.2044994e+09	NaN
K12396	NaN	NaN	NaN	NaN	NaN	NaN	9.351491e+08	7.219038e+08	6.0015059e+09	8.4105232e+09	1.5386229e+12	10872790
K12397	NaN	NaN	NaN	NaN	NaN	NaN	4.0572897e+08	7.156532e+08	4.4395076e+09	1.4784304e+10	2.5679159e+11	7089120
K12398	NaN	NaN	NaN	NaN	NaN	NaN	2.9569797e+08	1.9899299e+08	3.0499758e+09	4.8669438e+09	7.6061069e+10	6353600
K12399	NaN	NaN	NaN	NaN	NaN	NaN	1.6040531e+08	1.6607507e+08	4.0327065e+08	1.4564562e+09	1.9690426e+11	3396800
K12400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.9864774e+08	1.9872962e+08	1.1052537e+11	0.0312
K12401	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37327293	1.6460818e+08	1.072903e+10	0.0312
K12402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2975931.8	4346642.6	9.195877e+09	NaN
K12403	NaN	NaN	NaN	NaN	NaN	NaN	5540721.6	5643774.8	51038929	1.135781e+08	6.855803e+09	162410
K12404	NaN	NaN	NaN	NaN	NaN	NaN	2.6555178e+08	3.4330746e+08	1.1167775e+09	4.5183756e+09	1.3358053e+11	8856140
K17879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12261	NaN	NaN	2.46561e+11	310.1	NaN	NaN	NaN	NaN	9.0530233e+08	3.6088594e+08	4.1603207e+10	0.0312
K13348	NaN	NaN	NaN	791.546	NaN	NaN	NaN	NaN	4768317.3	58659378	9.0050606e+09	153182
K13335	NaN	NaN	NaN	NaN	NaN	NaN	80179206	76344294	1.4695331e+08	4.1510569e+08	6.4505159e+09	0.0312
K13336	NaN	NaN	2.5652529e+11	NaN	12976.425	17151.372	NaN	NaN	3.0421824e+08	7.1185304e+08	0.0312	1704610
K13337	NaN	NaN	4.954896e+12	30090.87	28701.666	30802.914	NaN	NaN	4.7092491e+08	8.5422141e+08	2.0881723e+10	11391900
K05677	NaN	NaN	NaN	NaN	NaN	NaN	2.1695204e+08	3.3213731e+08	7.8431936e+09	1.4718864e+10	9.4571977e+11	9015600
K13338	NaN	NaN	7.435547e+10	3932.11	22260.749	32291.28	2.5257987e+08	2.1032569e+08	62361909	72730219	0.0312	0.0312
K13339	NaN	NaN	3.8213e+11	2852.07	36624.74	45224.21	NaN	NaN	18986530	55623140	3.5055893e+10	NaN
K13340	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37930701	26863051	NaN	NaN
K13341	NaN	NaN	5.6715e+10	47.25	NaN	NaN	NaN	NaN	38286476	1.6787958e+08	0.0312	NaN
K13342	NaN	NaN	1.4888124e+11	6043.5	14710.644	NaN	NaN	NaN	7.8960824e+08	1.8775482e+09	NaN	1517280
K13343	NaN	NaN	1.8657474e+12	28775.626	7560.652	19893.599	1.3259658e+08	1.1040733e+08	8.7364721e+08	3.4837488e+09	6.1768351e+09	1832220
K13344	NaN	NaN	2.3588074e+11	2792.324	NaN	NaN	NaN	NaN	17800108	1.8559287e+08	3.4455189e+08	0.0312
K13345	NaN	NaN	2.78103e+11	NaN	NaN	NaN	NaN	NaN	87978895	3.1515972e+08	1.5680364e+10	NaN
K13346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15494127	41705033	NaN	NaN
K06664	NaN	NaN	2.4164528e+10	NaN	NaN	NaN	NaN	NaN	1195817.2	0.0312	NaN	NaN
K13347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.9435821e+08	79136938	NaN	514800
K13349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5119707.2	0.0312	NaN	NaN
K13350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41808463	66573277	0.0312	NaN
K13351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2081323.3	0.0312	NaN	NaN
K13352	NaN	NaN	NaN	NaN	NaN	NaN	1.0920226e+08	1.4215046e+08	2.2326265e+08	4.6152179e+08	9.8383434e+09	NaN
K13353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8691948.2	3.3725579e+08	NaN	NaN
K13354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.1407331e+08	3.0652721e+08	1.556863e+09	0.0312
K01796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.5070597e+08	1.9138262e+08	0.0312	0.0312
K00477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1507195e+08	74069874	6.5960693e+09	0.0312
K00232	NaN	NaN	3.179e+11	NaN	NaN	NaN	2.8967847e+08	2.4453933e+08	3.0880117e+09	8.7009537e+09	5.6444549e+11	5669400
K10214	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000250	0.0312	NaN	NaN
K12405	NaN	NaN	NaN	NaN	NaN	NaN	7.962515e+08	9.9035893e+08	1.1551707e+10	1.732698e+10	1.3793375e+12	50606500
K08764	NaN	NaN	NaN	NaN	NaN	NaN	1.9075702e+09	3.1029693e+09	1.4528418e+10	2.7417849e+10	6.6838209e+09	24633000
K00659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K07514	NaN	NaN	NaN	NaN	NaN	NaN	36230137	20700407	1.4587286e+08	5.4347234e+08	0.0312	NaN
K07513	NaN	NaN	NaN	NaN	NaN	NaN	4.6434165e+08	4.3493649e+08	1.3772073e+09	2.9790688e+09	2.1212718e+10	12211200
K13237	NaN	NaN	7.286795e+10	NaN	NaN	NaN	NaN	NaN	8.2355879e+08	3.9264595e+08	4.4638037e+10	0.0312
K12663	NaN	NaN	NaN	NaN	NaN	NaN	1.3689648e+08	1.3851825e+09	5.6415993e+09	4.8086725e+09	1.1085277e+12	8593600
K05675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1441659e+09	3.6142899e+08	9.828598e+10	0.0312
K05676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	4960972.3	NaN	NaN
K05678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.7784621e+08	16591304	2.1911696e+09	0.0312
K08746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7816929e+09	4.4286666e+08	1.6907992e+11	NaN
K07753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72814324	79335481	1.2136926e+10	NaN
K13239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.8059907e+09	5.3652056e+09	1.8880919e+09	10047000
K13355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.1413915e+08	1.1153533e+09	1.6696154e+10	NaN
K11992	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.9833267e+08	4.8889666e+08	1.6799445e+11	309430
K00624	NaN	NaN	3.4123759e+13	25.419	NaN	NaN	NaN	NaN	9.5730668e+08	2.9128705e+09	1.6374261e+11	NaN
K05940	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53778860	1.7723722e+08	5.7056658e+09	0.0312
K01578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1066788e+08	1.02701e+09	2.7430193e+11	NaN
K00649	NaN	NaN	NaN	NaN	NaN	NaN	4.8016994e+08	1.0112059e+08	8.4319782e+08	1.018822e+09	6.6842699e+10	572560
K00803	NaN	NaN	NaN	NaN	NaN	NaN	5.0563915e+08	4.1875581e+08	5.4866758e+09	1.1245912e+10	2.5060351e+12	28294000
K13356	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.6945761e+08	1.6514665e+09	3.1733345e+11	0.0312
K00869	NaN	NaN	2.1523598e+12	36996.259	54068.593	39219.233	NaN	NaN	3.6337259e+08	2.6119537e+09	0.0312	2566080
K13273	NaN	NaN	NaN	NaN	NaN	NaN	3.2689127e+08	2.3221889e+08	1.4073137e+09	3.1606126e+09	8.2024418e+11	6585600
K00830	NaN	NaN	2.8755265e+12	NaN	NaN	NaN	NaN	NaN	7250735	7393303.5	NaN	NaN
K00273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13740584	11060143	NaN	NaN
K00308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57258029	83539468	NaN	NaN
K00306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21235275	1.5098562e+08	NaN	NaN
K01640	NaN	NaN	NaN	NaN	NaN	NaN	3.2828702e+08	3.0643304e+08	3.3958545e+08	7.8309816e+08	2.8576614e+10	1417000
K11517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312
K11187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.4016939e+10	3.0637757e+10	4.4573921e+12	1.31824e+08
K13279	NaN	NaN	NaN	NaN	NaN	NaN	6.1561963e+09	1.0225568e+10	8.8768531e+10	1.7529758e+11	1.8697033e+13	3.5422e+09
K08726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31418684	4.9696822e+08	NaN	0.0312
K13299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5240047e+09	2.8480864e+09	4.9060772e+11	4226200
K00106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.7937091e+08	1.739909e+09	1.4111604e+11	1920980
K08329	NaN	NaN	NaN	502.485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08330	NaN	NaN	3.6271798e+11	2191.08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08331	NaN	NaN	2.090385e+10	2434.662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08332	NaN	NaN	1.5765528e+13	68802.23	122645.82	135618.45	NaN	NaN	NaN	NaN	NaN	NaN
K08333	NaN	NaN	1.7436368e+11	500.176	NaN	NaN	1.8262916e+08	3.1456584e+08	1.7840722e+09	3.4794195e+09	3.0006785e+11	2240700
K08334	NaN	NaN	4.6541249e+11	1759.006	17197.375	21235.625	38566411	42028778	2.6938786e+08	6.3698566e+08	4.7062575e+10	0.0312
K08339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.6589548e+08	1.203845e+09	0.0312	759000
K08340	NaN	NaN	NaN	81.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_P07355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.955e+13	6.02e+09
K05720	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17403944	35488428	1.4634158e+09	0.0312
K05722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.112767e+08	1.0526943e+09	NaN	NaN
K05726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.7990414e+08	9.7147498e+08	1.7421933e+11	5001360
K13708	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0539711e+08	7.0262098e+08	2.4327927e+11	0.0312
K05728	NaN	NaN	NaN	NaN	NaN	NaN	1.7159625e+09	1.6262203e+09	1.4332663e+09	2.5739679e+09	4.3900587e+10	31635000
K05729	NaN	NaN	NaN	NaN	NaN	NaN	25820857	31042514	25700975	59229299	NaN	NaN
K05730	NaN	NaN	NaN	NaN	NaN	NaN	2.8236092e+08	3.3005258e+08	9.3065432e+08	1.2248426e+09	4.7169506e+11	2739360
K05731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1642712	52128803	NaN	0.0312
K12330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.6969438e+09	3.0227619e+09	4.0573119e+11	23889600
K07532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4585574e+08	8.8387696e+08	7.7811645e+10	0.0312
K05732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.7455625e+08	1.1063584e+09	9.279501e+11	777682
K13710	NaN	NaN	NaN	NaN	NaN	NaN	1.3711898e+08	5.27405e+08	8.4267647e+08	1.3979647e+09	3.4922461e+10	3203970
K06269	NaN	NaN	1.6655356e+12	12656.468	254830.83	255799.88	9.2459112e+08	8.6625507e+08	3.5952017e+10	5.4477484e+10	2.0250444e+12	1.305518e+08
K06270	NaN	NaN	NaN	NaN	NaN	NaN	2.4398067e+08	4.6585919e+08	6.6331634e+09	1.089714e+10	2.3933833e+12	12566000
K10351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	5.4583118e+08	2.6090554e+12	39904000
K12756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312
K12757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.7989181e+09	5.6097738e+10	1.2376431e+12	2.2188e+08
K12758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05740	NaN	NaN	NaN	NaN	NaN	NaN	1.9986605e+09	2.2914804e+09	7.2735406e+09	1.0782844e+10	2.885409e+12	27856800
K05741	NaN	NaN	NaN	NaN	NaN	NaN	55054191	57035470	1.058283e+08	6.7223183e+08	4.6216181e+11	1422870
K05742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67109176	4.343042e+08	0.0312	0.0312
K05743	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29767913	1.2815176e+08	0.0312	350686
K05744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.9977073e+08	1.2661544e+09	8.1860291e+10	0.0312
K05745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.2187787e+08	9.9776687e+08	3.0623715e+11	978260
K05627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.4800695e+08	7.5956067e+09	2.8718202e+11	20368800
K05746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.4235352e+09	1.1043733e+10	7.1296207e+11	20212200
K05747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.0967058e+08	5.5000414e+09	2.7614587e+11	1964450
K05748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.1411896e+08	3.157671e+09	4.9094485e+10	5627400
K05750	NaN	NaN	NaN	NaN	NaN	NaN	8.4949097e+08	1.4447137e+09	2.8226057e+09	1.9736219e+10	6.026174e+11	78283200
K05751	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5304209e+08	1.7138814e+09	2.2156438e+11	476577
K05752	NaN	NaN	NaN	NaN	NaN	NaN	23423062	85819838	1.4037484e+08	1.3717402e+09	0.0312	1312500
K05753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.2367721e+08	3.3222127e+08	3.0938894e+09	0.0312
K05754	NaN	NaN	9.849686e+11	20932.912	92223.978	91646.016	9.0326764e+08	1.2745405e+09	2.5547547e+09	8.6913896e+09	8.4125754e+11	16258900
K05755	NaN	NaN	7.752969e+10	600.039	21862.863	29271.438	5.8219191e+08	5.4678529e+08	5.1374415e+09	1.5596554e+10	1.4349071e+12	69003000
K05756	NaN	NaN	1.236566e+12	7568.56	94941.106	117050.66	3.3783581e+09	3.3243739e+09	2.9351013e+09	7.8332343e+09	9.1908251e+11	65682000
K05757	NaN	NaN	2.8079616e+12	12812.16	133600.51	164969.09	1.2900717e+09	1.0521066e+09	8.1461033e+09	2.0588564e+10	7.6661612e+11	50850800
K05758	NaN	NaN	1.7145144e+12	81775.62	239180.44	173790.72	4.3082394e+09	4.0087674e+09	8.1978198e+09	3.8079441e+10	1.9074848e+12	39300000
K05759	NaN	NaN	8.053164e+11	54070.38	87596.838	80102.862	1.7566761e+10	1.5392826e+10	4.929666e+10	1.2411092e+11	1.8699814e+11	2.38378e+09
K08007	NaN	NaN	NaN	NaN	NaN	NaN	5.6436722e+09	6.7303331e+09	2.0627595e+10	7.131695e+10	1.1037639e+13	1.95724e+08
K05762	NaN	NaN	NaN	NaN	NaN	NaN	8.8017513e+08	8.2833309e+08	7.4202566e+09	1.6760764e+10	3.3768956e+12	61608000
K05763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.7305541e+10	1.6421981e+11	4.49301e+13	5.77e+08
K05764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2862712e+09	1.3671699e+10	3.5020223e+08	NaN
K05765	NaN	NaN	4.608552e+12	197597.24	NaN	NaN	6.7707455e+08	5.4259275e+08	6.7204752e+10	1.5846199e+11	2.1693394e+13	4.25596e+09
K05766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99635710	1.6041588e+09	7.3561433e+10	0.0312
K05700	NaN	NaN	NaN	NaN	NaN	NaN	9.069445e+08	1.1541642e+09	2.8543113e+10	7.1288988e+10	2.7716973e+13	3.12984e+08
K05767	NaN	NaN	NaN	NaN	NaN	NaN	6.8185283e+09	6.0389942e+09	6.7088468e+10	1.2839304e+11	4.3644026e+13	2.88318e+08
K05768	NaN	NaN	NaN	NaN	NaN	NaN	2.5643828e+09	74432005	2.0353675e+09	2.4418728e+10	2.5981214e+12	1.90026e+08
K05769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.3190132e+09	NaN
hsa_B3KPP5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_P63267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03531	74534.34	1378417	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_B7Z9W3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05692	NaN	NaN	1.17675e+14	1737990	NaN	NaN	NaN	NaN	1.3631861e+09	2.1124105e+09	5.2125e+13	NaN
hsa_I3L3I0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_I3L4N8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
hsa_A1E282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_B8ZZJ2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_B4DVQ0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_G8FSY7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_I3L1U9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sce_YKL052C	NaN	NaN	3.310404e+11	3772.348	23295.468	22937.184	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q9C0K3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_P63313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4134726e+10	19250000
sce_YPL124W	NaN	NaN	6.7886e+10	204.75	10588.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562T3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q96FU6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562T0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562T7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562T6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562T5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562T4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562T9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562T8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
hsa_K7EM38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_B4DTI0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q6PJ43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_B4DMT4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_P0CG38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
hsa_Q8TDY3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_B3KUP6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_P0CG39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_P62736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q13707	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5398352e+09	4.8076724e+09	NaN	NaN
hsa_Q9NZ32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.7051729e+08	2.086407e+09	3.6301524e+10	1904000
hsa_Q53H79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q562X2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sce_YPL255W	NaN	NaN	5.64375e+10	338.1	10371.2	12806.5	NaN	NaN	NaN	NaN	NaN	NaN
mpn_MPN452	3014874.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sce_YOR257W	NaN	NaN	5.3921e+11	10418.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_B7ZAP6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sce_YGL061C	NaN	NaN	2.0377747e+12	3696.108	10236.421	14662.414	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q8TC94	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa_Q05DQ7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
