Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Circulatory System	-Translation	0	0	0.0002533	0.0001867	0.002719	0.003096	0.01804	0.01623	0.02726	0.04056	0.0276	0.0308
-Digestive System	-Translation	0	0.0002699	0.002404	0.0007952	0.001805	0.002115	0.03258	0.0341	0.05153	0.05473	0.07812	0.02364
-Excretory System	-Translation	0	0	0.008094	0.01102	0.00747	0.007579	0.06183	0.05411	0.03348	0.04915	0.1792	0.03312
-Nervous System	-Translation	0	1.184e-10	0.0004375	0.0005218	0.002779	0.003161	0.03454	0.03205	0.0264	0.02937	0.03145	0.02707
-Sensory System	-Translation	0	0	0.001567	0.0001735	0.0004118	0.0006917	0.004042	0.00319	0.005078	0.006729	0.002903	0.0002055
-Development	-Translation	0	0	0.0003945	0.002063	0	0	0.01735	0.01586	0.02092	0.02771	0.06039	0.1034
-Environmental Adaptation	-Translation	0	0	0.000791	0.0005793	0.0004018	0.0003676	0.03006	0.02522	0.02162	0.02166	0.04138	0.01111
Human Diseases	-Translation	0.7298	0.04893	0.08993	0.1294	0.0867	0.1139	0.8343	0.8176	0.4715	0.505	1.515	0.4211
-Cancers	-Translation	0.02146	0.0003169	0.004727	0.01022	0.003464	0.003943	0.1063	0.1118	0.06556	0.07354	0.1105	0.03541
-Immune System Diseases	-Translation	0	0.0003233	0.001455	0.004017	0.02081	0.02694	0.04842	0.04212	0.1133	0.09146	0.01856	0.06405
-Neurodegenerative Diseases	-Translation	0	0	0.0545	0.05587	0.0457	0.06671	0.3346	0.3025	0.1501	0.1526	0.3568	0.09991
-Cardiovascular Diseases	-Translation	0	0	0.0004349	0.001428	0.0004495	0.0006284	0.1328	0.1101	0.06462	0.114	0.6778	0.07997
-Metabolic Diseases	-Translation	0.4056	0.02065	0.008409	0.02203	0	0	0.03851	0.06844	0.03217	0.03355	0.2095	0.0683
-Infectious Diseases	-Translation	0.7298	0.04893	0.03486	0.07795	0.03338	0.03753	0.3049	0.3038	0.1362	0.1451	0.3646	0.175
Not Mapped	-Translation	1.482	0.4151	0.5216	0.3843	0.646	0.7448	1.608	1.584	1.165	1.267	1.599	0.7571
-Not Mapped	-Translation	1.482	0.4151	0.5216	0.3843	0.646	0.7448	1.608	1.584	1.165	1.267	1.599	0.7571
TOTAL	-Folding, Sorting and Degradation	23.68	19.79	9.506	9.087	10.33	12.13	7.265	7.2	8.706	8.452	9.828	7.681
MAPPED	-Folding, Sorting and Degradation	19.42	17.97	8.315	8.365	8.823	10.38	6.01	5.993	7.147	6.946	8.689	6.885
Genetic Information Processing	-Folding, Sorting and Degradation	5.358	5.999	3.546	2.997	3.581	3.626	2.449	2.45	3.27	2.927	2.593	2.644
-Transcription	-Folding, Sorting and Degradation	0.3438	0.3515	0.0856	0.04005	0.07746	0.07176	0.3081	0.3031	0.3811	0.2968	0.3478	0.2866
-Translation	-Folding, Sorting and Degradation	2.896	4.391	2.306	1.877	2.342	2.358	0.7855	0.7779	1.372	1.2	0.7799	1.059
-Folding, Sorting and Degradation	-Folding, Sorting and Degradation	1	1	1	1	1	1	1	1	1	1	1	1
-DNA Maintenance	-Folding, Sorting and Degradation	0.97	0.3891	0.1544	0.07216	0.2202	0.2681	0.3807	0.3874	0.5277	0.479	0.6044	0.3115
-RNA Family	-Folding, Sorting and Degradation	0	6.629e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Folding, Sorting and Degradation	0.01812	0.1186	0.04395	0.02867	0.06154	0.06428	0.1309	0.1361	0.2345	0.2351	0.1748	0.2041
-Signal Transduction	-Folding, Sorting and Degradation	0.01812	0.1186	0.02753	0.0218	0.03453	0.03892	0.05081	0.05937	0.08826	0.08895	0.06045	0.07865
-Signaling Molecules and Interaction	-Folding, Sorting and Degradation	0	0.003024	0.02283	0.01215	0.02787	0.02697	0.1015	0.09341	0.1559	0.1549	0.1217	0.1453
Cellular Processes	-Folding, Sorting and Degradation	1.145	0.1963	0.151	0.1363	0.2695	0.3053	0.7314	0.6807	1.113	1.366	2.895	1.544
-Hemoglobin	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	1.309e-05	2.21e-05	0	0.0001093
-Vesicular Transport	-Folding, Sorting and Degradation	0	0	0.04165	0.03013	0.03565	0.04106	0.1424	0.1588	0.1265	0.1352	0.1884	0.1415
-Cytoskeleton	-Folding, Sorting and Degradation	0.4434	0.06475	0.0295	0.04819	0.01929	0.02582	0.4008	0.3401	0.8023	1	2.272	1.209
-Cell Motility	-Folding, Sorting and Degradation	0.1367	0.08809	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Folding, Sorting and Degradation	0.5205	0.05549	0.08732	0.05809	0.2129	0.2397	0.1046	0.1089	0.1087	0.1238	0.1164	0.0952
-Cell Communication	-Folding, Sorting and Degradation	0	0	0.003067	0.004303	0.006333	0.007069	0.1334	0.1389	0.1301	0.2412	0.5646	0.1325
Metabolism	-Folding, Sorting and Degradation	10.79	11.43	4.386	4.977	4.757	6.171	1.89	2.057	1.802	1.609	2.001	2.113
-Membrane Transport	-Folding, Sorting and Degradation	0.5702	1.116	0.2099	0.1504	0.2077	0.1752	0.02281	0.01696	0.02914	0.01782	0.01388	0.005214
-Central Carbon Metabolism	-Folding, Sorting and Degradation	3.816	2.309	1.492	1.605	1.959	2.231	0.6377	0.7516	0.4247	0.4255	0.7014	0.9985
-Energy Metabolism	-Folding, Sorting and Degradation	0.8189	0.7981	0.3484	0.4558	0.4461	0.5381	0.1801	0.1843	0.1445	0.1142	0.0807	0.2384
-Biosynthesis	-Folding, Sorting and Degradation	1.623	4.135	1.357	1.706	1.288	2.061	0.3675	0.4031	0.4687	0.4002	0.5561	0.3483
-Other Enzymes	-Folding, Sorting and Degradation	3.031	3.276	1.509	1.754	1.618	2.362	0.8226	0.9088	0.8151	0.737	0.8707	0.8123
Organismal Systems	-Folding, Sorting and Degradation	0	0.001007	0.03519	0.02762	0.0346	0.04722	0.2876	0.2789	0.3106	0.3196	0.3851	0.2517
-Immune System	-Folding, Sorting and Degradation	0	0	0.02055	0.01804	0.009022	0.01368	0.1666	0.1742	0.08673	0.09087	0.1301	0.08938
-Endocrine System	-Folding, Sorting and Degradation	0	0	0.002751	0.002736	0.003156	0.003856	0.05305	0.04532	0.08114	0.07799	0.184	0.04532
-Circulatory System	-Folding, Sorting and Degradation	0	0	0.0005472	0.0003402	0.006075	0.006881	0.01437	0.01256	0.03742	0.04851	0.02012	0.03259
-Digestive System	-Folding, Sorting and Degradation	0	0.001007	0.005473	0.001443	0.004047	0.004797	0.02367	0.02492	0.07129	0.06476	0.04804	0.02501
-Excretory System	-Folding, Sorting and Degradation	0	0	0.0168	0.01833	0.01669	0.01685	0.04619	0.04122	0.04473	0.05685	0.1094	0.03505
-Nervous System	-Folding, Sorting and Degradation	0	4.464e-10	0.0009453	0.000951	0.006329	0.007218	0.02616	0.02383	0.03474	0.03429	0.0192	0.02599
-Sensory System	-Folding, Sorting and Degradation	0	0	0.0036	0.000298	0.0009483	0.001605	0.002937	0.002309	0.006293	0.007979	0.002264	0.0002085
-Development	-Folding, Sorting and Degradation	0	0	0.0008601	0.003679	0	0	0.01342	0.01208	0.02714	0.0312	0.0397	0.1017
-Environmental Adaptation	-Folding, Sorting and Degradation	0	0	0.00161	0.0009785	0.0008645	0.0008172	0.02277	0.01875	0.02845	0.02528	0.02562	0.01067
Human Diseases	-Folding, Sorting and Degradation	2.126	0.2149	0.2097	0.2428	0.1871	0.2401	0.6553	0.6578	0.6299	0.5659	0.9249	0.4012
-Cancers	-Folding, Sorting and Degradation	0.02965	0.0012	0.01083	0.01802	0.007946	0.009118	0.08036	0.08996	0.08334	0.0828	0.07901	0.03593
-Immune System Diseases	-Folding, Sorting and Degradation	0	0.00122	0.003177	0.006808	0.04478	0.05799	0.03582	0.03064	0.1513	0.1058	0.01324	0.06933
-Neurodegenerative Diseases	-Folding, Sorting and Degradation	0	0	0.127	0.1047	0.09834	0.1422	0.2666	0.2434	0.2086	0.1782	0.2783	0.09316
-Cardiovascular Diseases	-Folding, Sorting and Degradation	0	0	0.0009328	0.002454	0.0009866	0.001383	0.0991	0.08248	0.08733	0.1283	0.4456	0.07705
-Metabolic Diseases	-Folding, Sorting and Degradation	0.6334	0.07876	0.01846	0.03846	0	0	0.02798	0.05103	0.04036	0.03742	0.1395	0.0686
-Infectious Diseases	-Folding, Sorting and Degradation	2.126	0.2149	0.07848	0.1463	0.07486	0.08511	0.2395	0.2363	0.1895	0.167	0.2848	0.1666
Not Mapped	-Folding, Sorting and Degradation	4.258	1.823	1.191	0.7214	1.507	1.749	1.255	1.207	1.559	1.506	1.139	0.7965
-Not Mapped	-Folding, Sorting and Degradation	4.258	1.823	1.191	0.7214	1.507	1.749	1.255	1.207	1.559	1.506	1.139	0.7965
TOTAL	-DNA Maintenance	30.39	81.27	69.29	152.7	84.59	85.49	21.01	20.04	21.61	22.31	23.92	33.2
MAPPED	-DNA Maintenance	24.92	73.79	60.61	140.5	72.25	73.16	17.38	16.68	17.74	18.34	21.15	29.76
Genetic Information Processing	-DNA Maintenance	8.42	25.02	25.42	52.23	29.07	25.81	7.43	6.895	7.94	7.862	6.259	11.4
-Transcription	-DNA Maintenance	0.6403	1.5	0.5753	0.6012	0.434	0.3987	0.9188	0.8526	0.9338	0.7588	0.7817	1.239
-Translation	-DNA Maintenance	3.691	18.28	16.74	31.54	19.35	16.79	2.345	2.209	3.389	3.141	1.865	4.613
-Folding, Sorting and Degradation	-DNA Maintenance	3.691	4.781	7.645	17.43	8.401	8.051	3.245	2.96	2.774	2.937	2.549	4.638
-DNA Maintenance	-DNA Maintenance	1	1	1	1	1	1	1	1	1	1	1	1
-RNA Family	-DNA Maintenance	0	2.951e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-DNA Maintenance	0.02749	0.4467	0.3203	0.4478	0.442	0.4199	0.4197	0.3835	0.5248	0.5471	0.3835	0.7958
-Signal Transduction	-DNA Maintenance	0.02749	0.4467	0.1999	0.3334	0.2491	0.2409	0.1474	0.1627	0.1818	0.2079	0.1413	0.2794
-Signaling Molecules and Interaction	-DNA Maintenance	0	0.01208	0.156	0.1822	0.2065	0.179	0.3208	0.2826	0.3702	0.3832	0.2457	0.5967
Cellular Processes	-DNA Maintenance	1.47	0.8714	1.067	2.313	2.233	2.28	2.12	1.877	2.726	3.563	7.153	6.491
-Hemoglobin	-DNA Maintenance	0	0	0	0	0	0	0	0	2.971e-05	5.83e-05	0	0.0003669
-Vesicular Transport	-DNA Maintenance	0	0	0.2909	0.4608	0.2962	0.32	0.4013	0.4172	0.2681	0.2998	0.4484	0.5597
-Cytoskeleton	-DNA Maintenance	0.5883	0.2659	0.2109	0.774	0.1403	0.1675	1.093	0.8778	1.939	2.441	5.232	5.02
-Cell Motility	-DNA Maintenance	0.1755	0.351	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-DNA Maintenance	0.6793	0.2189	0.6333	1.051	1.719	1.644	0.3221	0.3013	0.2706	0.3331	0.2537	0.4235
-Cell Communication	-DNA Maintenance	0	0	0.02398	0.06804	0.05158	0.05476	0.4078	0.42	0.3059	0.6187	1.418	0.5441
Metabolism	-DNA Maintenance	14.12	47.17	31.85	84.27	39.21	43.66	5.326	5.629	4.259	4.147	4.838	8.686
-Membrane Transport	-DNA Maintenance	1.234	4.863	1.515	2.621	1.74	1.272	0.06427	0.04641	0.06708	0.04756	0.03304	0.0214
-Central Carbon Metabolism	-DNA Maintenance	4.639	9.53	9.736	24.09	12.01	11.06	1.669	1.94	0.8631	0.9545	1.409	4.067
-Energy Metabolism	-DNA Maintenance	1.856	3.691	2.127	6.628	3.264	3.694	0.5075	0.5456	0.2935	0.2656	0.192	0.9785
-Biosynthesis	-DNA Maintenance	3.337	14.83	10.26	28.34	10.47	13.62	0.9707	1.042	1.007	0.9992	1.11	1.507
-Other Enzymes	-DNA Maintenance	5.448	15.09	11.48	26.82	13.43	17.1	2.623	2.68	2.046	2.024	2.072	3.331
Organismal Systems	-DNA Maintenance	0	0.004816	0.2521	0.4225	0.244	0.2745	0.7995	0.763	0.7685	0.8443	0.9165	1.148
-Immune System	-DNA Maintenance	0	0	0.1436	0.3082	0.07511	0.09661	0.4377	0.435	0.1683	0.1729	0.1989	0.2799
-Endocrine System	-DNA Maintenance	0	0	0.01957	0.04216	0.02309	0.02549	0.1757	0.1469	0.1648	0.1813	0.4379	0.2016
-Circulatory System	-DNA Maintenance	0	0	0.003545	0.004715	0.04644	0.04723	0.03798	0.03437	0.08467	0.1068	0.04342	0.1191
-Digestive System	-DNA Maintenance	0	0.004816	0.03823	0.02207	0.02919	0.02557	0.07721	0.07464	0.1456	0.1527	0.1049	0.07832
-Excretory System	-DNA Maintenance	0	0	0.1284	0.2899	0.1276	0.1156	0.1379	0.1109	0.1135	0.153	0.2574	0.1307
-Nervous System	-DNA Maintenance	0	1.881e-09	0.006125	0.01318	0.03546	0.03655	0.07825	0.07199	0.07228	0.07158	0.04556	0.08964
-Sensory System	-DNA Maintenance	0	0	0.02515	0.005078	0.007967	0.01162	0.009397	0.00672	0.01496	0.01855	0.00319	0.000856
-Development	-DNA Maintenance	0	0	0.006501	0.06037	0	0	0.0384	0.03252	0.06828	0.08318	0.1012	0.4315
-Environmental Adaptation	-DNA Maintenance	0	0	0.01145	0.01508	0.007041	0.005913	0.05959	0.0484	0.05392	0.05278	0.04779	0.0368
Human Diseases	-DNA Maintenance	1.551	0.4659	1.464	3.243	1.223	1.587	1.846	1.771	1.596	1.405	2.174	1.742
-Cancers	-DNA Maintenance	0.04388	0.00317	0.0659	0.2807	0.06675	0.066	0.2111	0.2332	0.203	0.2237	0.188	0.1475
-Immune System Diseases	-DNA Maintenance	0	0.004594	0.02484	0.1163	0.299	0.3566	0.108	0.08635	0.3838	0.2846	0.03322	0.2815
-Neurodegenerative Diseases	-DNA Maintenance	0	0	0.8874	1.601	0.6588	0.9399	0.7481	0.6379	0.4863	0.4546	0.557	0.4156
-Cardiovascular Diseases	-DNA Maintenance	0	0	0.006708	0.04118	0.007878	0.01034	0.2839	0.237	0.1958	0.2926	0.9914	0.327
-Metabolic Diseases	-DNA Maintenance	1.225	0.3339	0.1367	0.638	0	0	0.08993	0.1505	0.09596	0.09663	0.3045	0.2816
-Infectious Diseases	-DNA Maintenance	1.551	0.4632	0.5392	2.033	0.4547	0.3668	0.6565	0.7235	0.385	0.408	0.6926	0.6757
Not Mapped	-DNA Maintenance	5.464	7.486	8.684	12.12	12.34	12.33	3.631	3.358	3.869	3.975	2.772	3.443
-Not Mapped	-DNA Maintenance	5.464	7.486	8.684	12.12	12.34	12.33	3.631	3.358	3.869	3.975	2.772	3.443
TOTAL	-RNA Family	Inf	4.23e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-RNA Family	Inf	3.841e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-RNA Family	Inf	1.321e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-RNA Family	Inf	61360000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-RNA Family	Inf	9.456e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-RNA Family	Inf	2.317e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-RNA Family	Inf	66330000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-RNA Family	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-RNA Family	NaN	23380000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-RNA Family	NaN	23380000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-RNA Family	NaN	487400	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-RNA Family	Inf	39980000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf
-Vesicular Transport	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-RNA Family	Inf	13840000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-RNA Family	Inf	16700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-RNA Family	Inf	9440000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-RNA Family	NaN	0	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-RNA Family	Inf	2.381e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-RNA Family	Inf	2.444e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-RNA Family	Inf	5.998e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-RNA Family	Inf	1.251e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-RNA Family	Inf	7.756e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-RNA Family	Inf	7.587e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-RNA Family	NaN	228500	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-RNA Family	NaN	0	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-RNA Family	NaN	228500	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-RNA Family	NaN	0.07692	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf
-Development	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf
Human Diseases	-RNA Family	NaN	27560000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-RNA Family	NaN	193400	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-RNA Family	NaN	275400	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Metabolic Diseases	-RNA Family	NaN	17640000	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf
-Infectious Diseases	-RNA Family	NaN	27560000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-RNA Family	Inf	3.896e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-RNA Family	Inf	3.896e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	Environmental Information Processing	Inf	183	302.3	609.7	208.7	253	61.14	62.02	46.99	43.94	63.43	51.87
MAPPED	Environmental Information Processing	Inf	166.2	264.4	561.3	178.2	216.6	50.57	51.63	38.58	36.11	56.08	46.5
Genetic Information Processing	Environmental Information Processing	Inf	58.75	112.6	209.5	73.46	78.42	21.39	21.46	17.88	15.77	17.21	18.08
-Transcription	Environmental Information Processing	Inf	3.695	2.185	2.117	1.471	1.515	2.47	2.369	1.98	1.506	2.241	1.907
-Translation	Environmental Information Processing	Inf	41	73.52	127.9	47.43	49.33	6.769	6.738	7.343	6.287	5.031	7.189
-Folding, Sorting and Degradation	Environmental Information Processing	Inf	11.07	33.72	75.03	20.79	21.75	8.936	9.061	5.449	5.537	7.394	6.892
-DNA Maintenance	Environmental Information Processing	Inf	4.106	4.462	4.471	3.6	4.311	3.415	3.51	2.732	2.445	3.896	1.951
-RNA Family	Environmental Information Processing	NaN	6.607e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Environmental Information Processing	NaN	1	1	1	1	1	1	1	1	1	1	1
-Signal Transduction	Environmental Information Processing	NaN	1	0.6241	0.7602	0.5635	0.5914	0.3866	0.4432	0.3979	0.4021	0.3919	0.3712
-Signaling Molecules and Interaction	Environmental Information Processing	NaN	0.0279	0.6048	0.5256	0.5238	0.5324	0.7832	0.7372	0.8056	0.7863	0.7704	0.8995
Cellular Processes	Environmental Information Processing	Inf	1.951	4.382	8.65	5.642	6.591	6.059	5.662	5.991	7.404	19.04	10
-Hemoglobin	Environmental Information Processing	NaN	0	0	0	0	0	0	0	6.502e-05	0.0001148	0	0.000574
-Vesicular Transport	Environmental Information Processing	NaN	0	1.011	1.567	0.7484	0.925	1.164	1.258	0.6828	0.69	1.221	0.9616
-Cytoskeleton	Environmental Information Processing	Inf	0.5988	0.8751	3.166	0.401	0.4843	3.581	3.081	4.202	4.84	15.26	7.87
-Cell Motility	Environmental Information Processing	Inf	0.9649	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Environmental Information Processing	Inf	0.557	2.642	4.007	4.389	5.012	0.8347	0.9075	0.5914	0.6521	0.6898	0.6293
-Cell Communication	Environmental Information Processing	NaN	0	0.09106	0.2245	0.1278	0.1538	0.9832	1.021	0.669	1.211	3.996	0.8979
Metabolism	Environmental Information Processing	Inf	105.8	140.7	332.1	96.13	126.9	15.33	17.28	9.132	8.281	13.07	13.65
-Membrane Transport	Environmental Information Processing	Inf	11.1	6.762	10.33	4.265	3.695	0.1672	0.1246	0.1496	0.09262	0.1044	0.02928
-Central Carbon Metabolism	Environmental Information Processing	Inf	25.06	38.76	82.91	31.76	33.93	5.245	6.807	2.292	2.172	4.479	6.283
-Energy Metabolism	Environmental Information Processing	Inf	8.263	8.674	28.61	8.132	8.635	1.377	1.497	0.8017	0.5936	0.5355	1.545
-Biosynthesis	Environmental Information Processing	Inf	34.95	39.47	104.1	25.99	38.98	3.544	3.909	2.554	2.23	3.377	2.329
-Other Enzymes	Environmental Information Processing	Inf	35.63	45.56	112.7	35.5	52.98	6.765	7.071	4.338	3.867	5.986	5.518
Organismal Systems	Environmental Information Processing	NaN	0.01094	0.8821	1.682	0.6502	0.863	2.275	2.157	1.526	1.595	2.496	1.735
-Immune System	Environmental Information Processing	NaN	0	0.4992	0.7092	0.1841	0.2807	1.215	1.427	0.4682	0.4637	0.7447	0.4378
-Endocrine System	Environmental Information Processing	NaN	0	0.07288	0.09746	0.06375	0.07883	0.4797	0.4	0.4503	0.4195	1.192	0.2995
-Circulatory System	Environmental Information Processing	NaN	0	0.01382	0.01328	0.09871	0.107	0.1156	0.0923	0.1687	0.2312	0.1187	0.199
-Digestive System	Environmental Information Processing	NaN	0.01094	0.1329	0.07014	0.08414	0.1043	0.1814	0.1933	0.3402	0.3057	0.34	0.1225
-Excretory System	Environmental Information Processing	NaN	0	0.3822	0.9564	0.2712	0.2621	0.3615	0.3022	0.2401	0.2995	0.8088	0.1942
-Nervous System	Environmental Information Processing	NaN	4.807e-09	0.02388	0.03713	0.1148	0.128	0.2338	0.2159	0.1553	0.1508	0.142	0.1748
-Sensory System	Environmental Information Processing	NaN	0	0.08741	0.0234	0.01953	0.03375	0.0225	0.01826	0.03423	0.04171	0.01296	0.001547
-Development	Environmental Information Processing	NaN	0	0.029	0.2782	0	0	0.105	0.09478	0.1452	0.1739	0.3157	0.6668
-Environmental Adaptation	Environmental Information Processing	NaN	0	0.04265	0.04568	0.01593	0.01408	0.196	0.1666	0.1214	0.1112	0.1435	0.06151
Human Diseases	Environmental Information Processing	Inf	1.722	5.09	9.783	3.448	4.908	5.268	5.143	3.381	3.08	6.91	2.876
-Cancers	Environmental Information Processing	NaN	0.01172	0.3395	1.255	0.1647	0.1918	0.6598	0.7033	0.4532	0.4615	0.5207	0.2353
-Immune System Diseases	Environmental Information Processing	NaN	0.01241	0.1019	0.3526	0.825	1.056	0.2831	0.2352	0.8122	0.5572	0.09155	0.425
-Neurodegenerative Diseases	Environmental Information Processing	NaN	0	3.085	4.392	1.812	2.907	2.149	1.903	1.155	0.9144	1.771	0.6421
-Cardiovascular Diseases	Environmental Information Processing	NaN	0	0.02458	0.09311	0.02104	0.03114	0.8192	0.7139	0.4714	0.7033	3.115	0.5052
-Metabolic Diseases	Environmental Information Processing	NaN	0.7636	0.4753	1.436	0	0	0.2144	0.3924	0.2195	0.2072	0.9698	0.491
-Infectious Diseases	Environmental Information Processing	NaN	1.722	2.008	6.16	1.556	1.851	1.831	1.868	1.052	0.9193	1.835	1.228
Not Mapped	Environmental Information Processing	Inf	16.86	37.88	48.4	30.44	36.49	10.56	10.39	8.414	7.829	7.351	5.379
-Not Mapped	Environmental Information Processing	Inf	16.86	37.88	48.4	30.44	36.49	10.56	10.39	8.414	7.829	7.351	5.379
TOTAL	-Signal Transduction	Inf	183	606.5	1235	428.7	541.2	280.7	236	230.5	203.4	265.6	469.1
MAPPED	-Signal Transduction	Inf	166.2	530.5	1137	366.2	463.1	232.2	196.5	189.3	167.1	234.8	420.4
Genetic Information Processing	-Signal Transduction	Inf	58.75	225.9	424.4	148.1	167.7	98.21	81.65	85.86	71.39	73.86	162.3
-Transcription	-Signal Transduction	Inf	3.695	3.974	4.143	2.953	3.24	10.69	8.668	9.333	6.579	8.048	17.52
-Translation	-Signal Transduction	Inf	41	147.5	259.2	97.2	105.5	31.08	25.64	35.42	28.59	19.6	64.24
-Folding, Sorting and Degradation	-Signal Transduction	Inf	11.07	67.65	152	41.74	46.52	41.03	34.48	26.91	24.49	29.24	62.05
-DNA Maintenance	-Signal Transduction	Inf	4.106	9.945	9.06	6.812	9.067	15.68	13.36	14.05	11.08	13.37	15.29
-RNA Family	-Signal Transduction	NaN	6.607e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Signal Transduction	NaN	1.029	2.531	2.108	2.1	2.139	4.613	3.805	5.143	4.679	4.355	9.947
