Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Immune System	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0.1094	21.08	0	0.0643	3.279	0.2121	0.8002	2.193	0.1088	0.3666	1.075	0.0008826	0.1252	0.9328	0.2685	1.048	7.217	NaN	NaN	NaN
-Endocrine System	-Immune System Diseases	NaN	NaN	NaN	0	467600	Inf	0.003109	0.1071	1.883	0.004154	0.02897	0.9382	0.1812	0.4768	0.6414	0.1288	0.1921	0.4153	0.02913	0.1986	0.6385	0.6261	1.493	5.292	Inf	Inf	NaN
-Circulatory System	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0	0	0	0	0.008617	0	0.1919	1.216	0	0.3486	1.1	0	0.011	0.9978	0.0388	0.9816	2.496	NaN	NaN	NaN
-Digestive System	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0	2.903	0	0	0.6296	0	0.06592	0.8599	0	0.07748	0.3336	0	0.0007492	0.05374	0.1734	0.7987	1.072	Inf	Inf	NaN
-Excretory System	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0.09437	0.4697	0.000784	0.01847	0.1424	0.1733	0.3226	0.4949	0.1915	0.2773	0.5336	0.06316	0.2888	0.4758	0.4251	1.254	4.028	NaN	NaN	NaN
-Nervous System	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0.0518	3.883	0	0	0.7693	0	0.004377	0.2462	0	0.006902	0.08825	0	0.002955	0.148	0.2489	0.5991	1.575	NaN	NaN	NaN
-Sensory System	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0	0	0	0	0	0	0	0.003968	0	0	0.004609	0	0	0.004556	0.0001456	0.1081	1.995	NaN	NaN	NaN
-Development	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0	2.272	0	0	0.09182	0	0	0.1067	0	0	0.07774	0	0	0.007608	0	0.1344	0.731	NaN	NaN	NaN
-Environmental Adaptation	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0	0	0	0	0.02903	0	0	0.1702	0	0	0.06404	0.4665	0.8127	1.34	0	0.03656	1.519	NaN	NaN	NaN
Human Diseases	-Immune System Diseases	Inf	Inf	Inf	57.64	11770000	Inf	5.986	42.18	150.5	2.341	20.28	26.2	6.625	14.52	23.23	5.03	7.277	12.57	3.528	7.98	10.9	15.38	21.3	54.6	Inf	Inf	Inf
-Cancers	-Immune System Diseases	NaN	NaN	NaN	0	9.144	Inf	0	0.05555	0.2374	0	0.005913	0.1242	0.007407	0.1208	0.1502	0	0.1278	0.1721	0.01706	0.1145	0.1745	0.7447	1.158	2.835	Inf	Inf	NaN
-Immune System Diseases	-Immune System Diseases	NaN	NaN	NaN	1	1	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System Diseases	Inf	Inf	NaN	0	624100	Inf	0.244	27.28	52.45	0.149	10.67	21.01	2.635	6.46	12.11	2.243	3.495	5.46	1.692	5.458	7.678	6.649	9.141	31.32	Inf	Inf	NaN
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	NaN	0	0	NaN	0	0	0.001792	0	0	0.000588	0	0	0	0	0	0	0	0	0	1.048	1.581	3.337	NaN	NaN	NaN
-Metabolic Diseases	-Immune System Diseases	Inf	Inf	NaN	0	0	Inf	0	5.562	24.17	0	0.8867	3.882	0	1.267	3.945	0	0.4228	1.835	0	0.01641	0.4618	0	0.07973	2.418	Inf	Inf	NaN
-Infectious Diseases	-Immune System Diseases	Inf	Inf	NaN	10.76	3974000	Inf	0.5717	5.4	50.93	0.06969	1.364	3.33	2.58	6.172	8.54	1.567	2.531	4.152	0.3457	1.138	3.303	3.171	8.744	18.22	Inf	Inf	Inf
Not Mapped	-Immune System Diseases	Inf	Inf	Inf	657	1.233e+08	Inf	17.71	30.56	124.1	5.77	9.017	18.45	50.5	86.22	105.6	35.27	44.71	67.81	65.34	98.23	187.7	101.5	137.9	467.1	Inf	Inf	Inf
-Not Mapped	-Immune System Diseases	Inf	Inf	Inf	657	1.233e+08	Inf	17.71	30.56	124.1	5.77	9.017	18.45	50.5	86.22	105.6	35.27	44.71	67.81	65.34	98.23	187.7	101.5	137.9	467.1	Inf	Inf	Inf
TOTAL	-Neurodegenerative Diseases	50.09	50.09	Inf	157.6	171.8	Inf	15.53	16.25	1409	13.69	14.68	597.3	35.6	39.9	90.38	33.94	39.02	45.99	32.83	36.66	81.62	26.28	41.47	51.73	1049	1049	Inf
MAPPED	-Neurodegenerative Diseases	49.31	49.31	Inf	141.2	154	Inf	14.89	15.58	1351	13.16	14.11	573.9	27.99	31.37	71.05	22.34	25.68	30.27	16.92	18.9	42.07	16.86	26.6	33.18	768.7	768.7	Inf
Genetic Information Processing	-Neurodegenerative Diseases	25.63	26.57	Inf	55.29	60.33	Inf	5.839	6.3	535	4.435	4.772	196.4	10.53	11.5	26.27	6.645	7.696	9.264	6.578	7.093	16.05	8.249	12.19	15.44	190.6	201.8	Inf
-Transcription	-Neurodegenerative Diseases	0.6572	1.092	Inf	4.683	4.976	Inf	0.01937	0.04653	1.718	0.005211	0.03703	0.6282	0.1356	0.214	0.4942	0.2156	0.2497	0.3205	0.3508	0.425	0.8544	0.2677	0.4624	0.5749	0.296	0.7936	Inf
-Translation	-Neurodegenerative Diseases	19.96	20.16	Inf	36.7	40.28	Inf	5.485	5.966	491.9	4.243	4.519	184.4	8.669	9.491	21.24	4.52	5.346	6.072	4.891	5.326	11.67	6.13	9.358	11.87	160.1	161.1	Inf
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	3.835	4.579	Inf	9.629	10.3	Inf	0.2521	0.3104	27.27	0.1301	0.1464	6.049	1.486	1.655	3.743	1.543	1.853	2.194	1.018	1.111	3.206	1.626	2.354	2.66	25.22	33.07	Inf
-DNA Maintenance	-Neurodegenerative Diseases	0.6635	1.184	Inf	3.91	4.99	Inf	0.02758	0.03557	9.366	0.01565	0.05965	3.287	0.108	0.2494	0.8087	0.2776	0.4333	0.5734	0.205	0.2247	0.4401	0.2261	0.3694	0.5113	2.211	12.85	Inf
-RNA Family	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN
Environmental Information Processing	-Neurodegenerative Diseases	0.05903	0.1328	Inf	1.663	2.103	Inf	0.01522	0.04985	1.074	0.005727	0.06831	0.7526	0.08496	0.2409	0.5113	0.05997	0.2147	0.2849	0.08048	0.1444	0.3535	0.1697	0.3674	0.5598	19.08	20.57	Inf
-Signal Transduction	-Neurodegenerative Diseases	0.05903	0.1328	Inf	1.65	2.089	Inf	0.00441	0.04915	1.049	0.002376	0.06831	0.7526	0.04896	0.1246	0.1748	0.02707	0.08372	0.1409	0.03099	0.0721	0.198	0.1062	0.1611	0.3791	19.08	20.57	Inf
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	0	0	NaN	0.01228	0.01339	Inf	0	0	0.2945	0	0	0.136	0.01394	0.102	0.3388	0.03291	0.1204	0.1813	0.008375	0.04785	0.2087	0.06352	0.1807	0.2548	0	0	NaN
Cellular Processes	-Neurodegenerative Diseases	0.4168	0.4915	Inf	2.044	2.767	Inf	0.01754	0.3071	40.13	0.02027	0.2414	9.014	0.2119	0.6455	1.173	0.3172	0.7187	0.9383	0.2299	0.478	0.9448	0.8778	1.398	1.988	1.655	3.839	Inf
-Hemoglobin	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN
-Vesicular Transport	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0.003079	0.03553	38.73	0.003124	0.07654	8.737	0.08795	0.2795	0.7318	0.165	0.2637	0.4201	0.1295	0.3219	0.6131	0.4034	0.5948	0.8549	0	0	NaN
-Cytoskeleton	-Neurodegenerative Diseases	0.1326	0.1326	Inf	0.6044	0.6592	Inf	0	0	0.07314	0	0.0003084	0.05213	0.03307	0.1295	0.3328	0.03996	0.143	0.2494	0.004261	0.06124	0.1552	0.1429	0.4076	0.5527	1.481	1.481	Inf
-Cell Motility	-Neurodegenerative Diseases	0.059	0.08028	Inf	1.209	1.952	Inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1429	1.828	Inf
-Cell Growth and Death	-Neurodegenerative Diseases	0.2252	0.3	Inf	0.208	0.2534	Inf	0.005856	0.0975	2.356	0.000753	0.04214	0.48	0.03192	0.06395	0.1807	0.03248	0.05655	0.1084	0.008707	0.01581	0.05974	0.0571	0.1756	0.2295	0	0.03135	Inf
-Cell Communication	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0.0007626	0.1313	0	0.01647	0.108	0.001467	0.07052	0.2755	0.00364	0.04922	0.3505	0.0003312	0.006622	0.06947	0.05268	0.1458	0.7182	0	0	NaN
Metabolism	-Neurodegenerative Diseases	20.96	21.49	Inf	77.41	85.91	Inf	5.622	6.023	616.4	5.614	6.134	294.5	10.53	11.87	28.47	9.187	10.74	13.14	5.343	5.889	14.64	3.687	6.431	8.34	176.5	194.6	Inf
-Membrane Transport	-Neurodegenerative Diseases	0.6857	1.361	Inf	13.89	16.41	Inf	0	0.0005009	0.1279	0	0	0.02401	0.01311	0.04055	0.1144	0.02266	0.04531	0.0587	0.01129	0.019	0.04596	0.02328	0.02641	0.04134	11.87	20.18	Inf
-Central Carbon Metabolism	-Neurodegenerative Diseases	2.724	3.895	Inf	15.32	20.41	Inf	2.302	3.615	250.3	1.733	2.644	96.65	2.03	3.05	6.168	1.917	2.665	3.123	1.201	1.578	4.772	0.9571	1.379	1.566	19.16	29.15	Inf
-Energy Metabolism	-Neurodegenerative Diseases	0.5362	1.304	Inf	3.75	5.304	Inf	0.1312	1.356	58.91	0.1965	1.256	20.98	0.5797	1.108	2.13	0.57	0.7723	1.211	0.7715	1.239	1.98	0.1956	0.4303	0.9702	24.26	41.02	Inf
-Biosynthesis	-Neurodegenerative Diseases	8.348	9.837	Inf	16.38	19.2	Inf	0.3827	0.943	77.94	1.039	1.611	56.28	2.974	4.257	9.278	2.547	3.453	3.869	0.9529	1.596	3.303	1.002	1.403	1.693	43.91	49.24	Inf
-Other Enzymes	-Neurodegenerative Diseases	5.095	6.314	Inf	22.08	25.22	Inf	0.7467	1.325	229.1	1.129	1.464	120.6	2.933	3.771	11.22	2.883	3.963	5.799	1.29	2.163	5.826	1.508	2.689	3.703	53	66.79	Inf
Organismal Systems	-Neurodegenerative Diseases	0	0	NaN	0	0.07941	Inf	0.01646	0.1474	22.27	0.008479	0.1288	7.213	0.164	0.3248	0.9404	0.3589	0.464	0.5954	0.2723	0.4222	0.8457	0.4177	0.7787	1.191	0	0.4062	Inf
-Immune System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0.07594	2.313	0	0.05669	0.6962	0.018	0.1125	0.3522	0.02453	0.1142	0.2289	0.0001705	0.02098	0.1446	0.03621	0.1219	0.4619	0	0	NaN
-Endocrine System	-Neurodegenerative Diseases	0	0	NaN	0	0.07941	Inf	6.838e-05	0.00258	3.792	0.0002906	0.001996	2.661	0.02412	0.03938	0.1702	0.02359	0.05516	0.09358	0.003795	0.06105	0.1299	0.06849	0.09965	0.2911	0	0.4062	Inf
-Circulatory System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	0	0	0	0.001876	0	0.02084	0.1221	0	0.0487	0.2271	0	0.004452	0.1765	0.002189	0.04367	0.2793	0	0	NaN
-Digestive System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	0.1064	0	0	0.05901	0	0.005444	0.1382	0	0.01721	0.1298	0	0.0001396	0.005941	0.006565	0.05884	0.1193	0	0.3665	NaN
-Excretory System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0.002857	0.141	5.174e-05	0.004445	0.0252	0.01432	0.042	0.06027	0.04069	0.07824	0.1203	0.01233	0.05008	0.07687	0.0361	0.1372	0.221	0	0	NaN
-Nervous System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0.0003605	0.2123	0	0	0.03662	0	0.0005457	0.04596	0	0.001124	0.02509	0	0.0004582	0.02706	0.01892	0.05021	0.1408	0	0	NaN
-Sensory System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	0	0	0	0	0	0	0.0003278	0	0	0.0008789	0	0	0.0008532	1.964e-05	0.01159	0.0486	0	0	NaN
-Development	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	0.01191	0	0	0.005505	0	0	0.0133	0	0	0.01086	0	0	0.002297	0	0.009818	0.02319	0	0	NaN
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	0	0	0	0.001452	0	0	0.04368	0	0	0.01832	0.1087	0.1867	0.3481	0	0.002006	0.06311	0	0	NaN
Human Diseases	-Neurodegenerative Diseases	1.038	1.317	Inf	1.512	2.598	Inf	1.043	1.567	13.15	1.081	1.332	8.826	1.619	1.971	2.693	1.83	2.091	2.392	1.242	1.44	1.984	1.743	2.055	2.677	1.271	18.3	Inf
-Cancers	-Neurodegenerative Diseases	0	0	NaN	0	0.2146	Inf	0	0.001281	0.01966	0	0.0003545	0.05321	0.001139	0.0183	0.02403	0	0.03563	0.04322	0.002645	0.02073	0.03966	0.07135	0.1095	0.145	0	0.2708	Inf
-Immune System Diseases	-Neurodegenerative Diseases	0	0	NaN	0	1.602e-06	Inf	0.00524	0.02473	2.197	0.02907	0.07539	3.771	0.04842	0.1247	0.2961	0.1397	0.2255	0.4085	0.08494	0.1712	0.5378	0.0175	0.09581	0.1349	0	0	NaN
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	NaN	1	1	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NaN
-Cardiovascular Diseases	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	0.007346	0	0	0.003945	0	0	0	0	0	0	0	0	0	0.06191	0.1575	0.2541	0	0	NaN
-Metabolic Diseases	-Neurodegenerative Diseases	0	0.2373	NaN	0	0.6985	NaN	0	0.1267	7.138	0	0.07208	2.549	0	0.2018	0.4863	0	0.1727	0.2728	0	0.009695	0.07739	0	0.01075	0.2513	0	11.16	NaN
-Infectious Diseases	-Neurodegenerative Diseases	0	0.2814	Inf	0.02363	0.4873	Inf	0.01617	0.1797	9.956	0.006533	0.1606	4.055	0.4313	0.6583	1.132	0.4484	0.6328	0.9604	0.06333	0.282	0.5534	0.3491	0.5996	1.099	0	6.139	Inf
Not Mapped	-Neurodegenerative Diseases	0.7785	0.7785	Inf	16.4	17.88	Inf	0.6388	0.6684	57.97	0.5363	0.5752	23.4	7.612	8.532	19.32	11.6	13.34	15.72	15.91	17.76	39.55	9.424	14.87	18.55	280.7	280.7	Inf
-Not Mapped	-Neurodegenerative Diseases	0.7785	0.7785	Inf	16.4	17.88	Inf	0.6388	0.6684	57.97	0.5363	0.5752	23.4	7.612	8.532	19.32	11.6	13.34	15.72	15.91	17.76	39.55	9.424	14.87	18.55	280.7	280.7	Inf
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	121.2	Inf	Inf	129.5	Inf	Inf	181	Inf	Inf	151	Inf	Inf	Inf	Inf	Inf	98.48	217.6	648.1	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	116.2	Inf	Inf	124.5	Inf	Inf	142.3	Inf	Inf	99.36	Inf	Inf	Inf	Inf	Inf	63.17	139.6	415.7	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	48	Inf	Inf	43.99	Inf	Inf	53.55	Inf	Inf	30.36	Inf	Inf	Inf	Inf	Inf	30.47	67.37	194.8	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.1512	Inf	Inf	0.0493	Inf	Inf	0.6893	Inf	Inf	0.9671	Inf	Inf	Inf	Inf	Inf	0.9888	2.448	7.272	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	45.58	Inf	Inf	41.92	Inf	Inf	44.07	Inf	Inf	20.6	Inf	Inf	Inf	Inf	Inf	23.12	50.13	148	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	1.976	Inf	Inf	1.312	Inf	Inf	7.556	Inf	Inf	6.94	Inf	Inf	Inf	Inf	Inf	5.344	12.33	32.44	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.289	Inf	Inf	0.713	Inf	Inf	1.236	Inf	Inf	1.85	Inf	Inf	Inf	Inf	Inf	1.01	2.151	6.168	Inf	Inf	Inf
-RNA Family	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.3889	Inf	Inf	0.6225	Inf	Inf	0.823	Inf	Inf	0.6782	Inf	Inf	Inf	Inf	Inf	0.7456	2.002	6.45	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.3835	Inf	Inf	0.6225	Inf	Inf	0.6337	Inf	Inf	0.3554	Inf	Inf	Inf	Inf	Inf	0.4412	0.9445	3.892	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	Inf	NaN	NaN	Inf	Inf	Inf	0	Inf	NaN	0	Inf	NaN	0.1893	Inf	Inf	0.3228	Inf	Inf	Inf	Inf	Inf	0.3044	0.9423	3.257	NaN	NaN	NaN
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.1369	Inf	Inf	0.1918	Inf	Inf	1.077	Inf	Inf	1.346	Inf	Inf	Inf	Inf	Inf	2.884	8.473	28.4	Inf	Inf	Inf
-Hemoglobin	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN
-Vesicular Transport	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	NaN	NaN	0.02402	Inf	Inf	0.142	Inf	Inf	0.4558	Inf	Inf	0.7002	Inf	Inf	Inf	Inf	Inf	1.224	3.403	10.55	NaN	NaN	NaN
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0	Inf	NaN	0	Inf	NaN	0.3342	Inf	Inf	0.4187	Inf	Inf	Inf	Inf	Inf	0.7192	1.441	5.221	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0	0	0	Inf	Inf	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.1126	Inf	Inf	0.04944	Inf	Inf	0.276	Inf	Inf	0.2069	Inf	Inf	Inf	Inf	Inf	0.2131	0.9073	2.447	Inf	Inf	NaN
-Cell Communication	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	Inf	Inf	0	Inf	Inf	0.01157	Inf	Inf	0.0207	Inf	Inf	Inf	Inf	Inf	0.2437	0.9908	3.621	NaN	NaN	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	46.62	Inf	Inf	55.45	Inf	Inf	53.94	Inf	Inf	41.75	Inf	Inf	Inf	Inf	Inf	14.75	35.08	103.9	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0	Inf	Inf	0	Inf	NaN	0.1075	Inf	Inf	0.09617	Inf	Inf	Inf	Inf	Inf	0.07233	0.1989	0.5677	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	28.21	Inf	Inf	25.01	Inf	Inf	13.69	Inf	Inf	11.48	Inf	Inf	Inf	Inf	Inf	4.034	7.816	21.38	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	5.087	Inf	Inf	6.098	Inf	Inf	4.037	Inf	Inf	2.887	Inf	Inf	Inf	Inf	Inf	0.7395	3.12	7.656	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	2.986	Inf	Inf	9.826	Inf	Inf	15.12	Inf	Inf	10.83	Inf	Inf	Inf	Inf	Inf	3.105	8.183	26.07	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	10.34	Inf	Inf	14.51	Inf	Inf	20.98	Inf	Inf	16.46	Inf	Inf	Inf	Inf	Inf	6.795	17.07	46.95	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	Inf	NaN	0.6658	Inf	Inf	0.3781	Inf	Inf	1.104	Inf	Inf	1.694	Inf	Inf	Inf	Inf	Inf	1.882	4.844	12.9	Inf	Inf	NaN
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	Inf	Inf	0.01768	Inf	Inf	0.2872	Inf	Inf	0.2586	Inf	Inf	Inf	Inf	Inf	0.197	0.7739	1.943	NaN	NaN	NaN
-Endocrine System	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	Inf	NaN	0.002664	Inf	Inf	0.002749	Inf	Inf	0.2002	Inf	Inf	0.2221	Inf	Inf	Inf	Inf	Inf	0.1876	0.7561	1.848	Inf	Inf	NaN
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	Inf	NaN	0.5144	Inf	Inf	0.9638	Inf	Inf	Inf	Inf	NaN	0.02798	0.3346	1.508	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0.02768	Inf	NaN	0.07305	Inf	NaN	Inf	Inf	NaN	0.106	0.3956	0.678	Inf	Inf	NaN
-Excretory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	Inf	Inf	0.0004895	Inf	Inf	0.07279	Inf	Inf	0.1727	Inf	Inf	Inf	Inf	Inf	0.2948	0.6973	2.589	NaN	NaN	NaN
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	NaN	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	Inf	Inf	NaN	0.1545	0.3788	1.061	NaN	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0.001666	NaN	NaN	0.003731	NaN	NaN	Inf	NaN	NaN	0.0001222	0.1032	0.56	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	Inf	NaN	NaN	0	0.04027	0.2673	NaN	NaN	NaN
-Environmental Adaptation	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	NaN	NaN	0	NaN	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	Inf	Inf	Inf	0	0.02312	0.7722	NaN	NaN	NaN
Human Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	9.762	Inf	Inf	11.38	Inf	Inf	9.498	Inf	Inf	9.414	Inf	Inf	Inf	Inf	Inf	6.89	14.95	28.16	Inf	Inf	Inf
-Cancers	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	Inf	NaN	0	Inf	Inf	0	Inf	Inf	0.02261	Inf	Inf	0.04927	Inf	Inf	Inf	Inf	Inf	0.2808	0.6814	1.462	Inf	Inf	NaN
-Immune System Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	Inf	NaN	0.1487	Inf	Inf	0.275	Inf	Inf	0.4199	Inf	Inf	0.8095	Inf	Inf	Inf	Inf	Inf	0.1429	0.5286	0.8389	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	NaN	7.802	Inf	Inf	9.461	Inf	Inf	5.084	Inf	Inf	4.245	Inf	Inf	Inf	Inf	Inf	2.739	6.221	12.78	Inf	Inf	NaN
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	1	NaN	NaN	1	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	1	1	1	NaN	NaN	NaN
-Metabolic Diseases	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	Inf	Inf	NaN	0	0.06689	1.595	Inf	Inf	NaN
-Infectious Diseases	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	Inf	0.8031	Inf	Inf	0.6466	Inf	Inf	2.971	Inf	Inf	3.311	Inf	Inf	Inf	Inf	Inf	1.373	4.622	9.031	Inf	Inf	Inf
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	4.984	Inf	Inf	5.074	Inf	Inf	38.7	Inf	Inf	51.61	Inf	Inf	Inf	Inf	Inf	35.31	78.02	232.4	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	4.984	Inf	Inf	5.074	Inf	Inf	38.7	Inf	Inf	51.61	Inf	Inf	Inf	Inf	Inf	35.31	78.02	232.4	Inf	Inf	Inf
TOTAL	-Metabolic Diseases	158	628.1	Inf	124.8	279.2	Inf	39.83	124.8	Inf	51.21	191.5	Inf	83.97	195.7	Inf	102	214.4	Inf	362.6	838.5	Inf	169.5	621.3	Inf	88.82	1610	Inf
MAPPED	-Metabolic Diseases	155.5	618.3	Inf	111.8	250.1	Inf	38.19	119.7	Inf	49.21	184	Inf	66.02	153.9	Inf	67.14	141.1	Inf	186.9	432.2	Inf	108.7	398.5	Inf	65.06	1179	Inf
Genetic Information Processing	-Metabolic Diseases	83.68	329.7	Inf	44.92	99.49	Inf	14.81	49.44	Inf	16.72	64.9	Inf	24.17	56.44	Inf	19.65	42.25	Inf	72.66	169.1	Inf	51.98	195	Inf	16.13	308.9	Inf
-Transcription	-Metabolic Diseases	2.939	11.76	Inf	4.129	9.64	Inf	0.0663	0.3673	Inf	0.06109	0.5074	Inf	0.3436	1.196	Inf	0.6092	1.712	Inf	3.875	9.498	Inf	1.84	6.328	Inf	0.02652	1.284	Inf
