Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	201100	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	201100	Inf
TOTAL	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	13920	Inf
MAPPED	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	9004	Inf
Genetic Information Processing	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4230	Inf
-Transcription	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	203.1	Inf
-Translation	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2263	Inf
-Folding, Sorting and Degradation	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1510	Inf
-DNA Maintenance	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	260.2	Inf
-RNA Family	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Environmental Information Processing	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	568.2	Inf
-Signal Transduction	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	535.4	Inf
-Signaling Molecules and Interaction	-Development	NaN	NaN	NaN	NaN	Inf	Inf	Inf	32.74	NaN
Cellular Processes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	847.1	Inf
-Hemoglobin	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Development	NaN	Inf	Inf	Inf	Inf	Inf	Inf	294.1	NaN
-Cytoskeleton	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	252.3	Inf
-Cell Motility	-Development	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	114.6	Inf
-Cell Communication	-Development	NaN	NaN	Inf	Inf	NaN	NaN	NaN	190.7	NaN
Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2684	Inf
-Membrane Transport	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1.802	Inf
-Central Carbon Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1023	Inf
-Energy Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	565.6	Inf
-Biosynthesis	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	809.8	Inf
-Other Enzymes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	265.8	Inf
Organismal Systems	-Development	NaN	Inf	NaN	NaN	Inf	Inf	Inf	187.1	NaN
-Immune System	-Development	NaN	NaN	NaN	NaN	Inf	Inf	Inf	1.908	NaN
-Endocrine System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	Inf	4.284	NaN
-Circulatory System	-Development	NaN	NaN	NaN	NaN	Inf	Inf	NaN	150.4	NaN
-Digestive System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.2	NaN
-Excretory System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.845	NaN
-Nervous System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.23	NaN
-Sensory System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Development	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
-Environmental Adaptation	-Development	NaN	Inf	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Development	NaN	Inf	Inf	Inf	Inf	Inf	Inf	38.4	NaN
-Cancers	-Development	NaN	NaN	Inf	NaN	Inf	Inf	Inf	13.54	NaN
-Immune System Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	Inf	2.653	NaN
-Neurodegenerative Diseases	-Development	NaN	NaN	NaN	Inf	Inf	Inf	Inf	7.146	NaN
-Cardiovascular Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Metabolic Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Development	NaN	NaN	Inf	NaN	Inf	Inf	Inf	7.237	NaN
Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4912	Inf
-Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4912	Inf
TOTAL	-Environmental Adaptation	Inf	138.5	Inf	Inf	Inf	Inf	307.7	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	122	Inf	Inf	Inf	Inf	160.7	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	25.68	Inf	Inf	Inf	Inf	68.42	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	1.308	Inf	Inf	Inf	Inf	3.548	Inf	Inf
-Translation	-Environmental Adaptation	Inf	18.96	Inf	Inf	Inf	Inf	46.46	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	4.291	Inf	Inf	Inf	Inf	14.1	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	2.027	Inf	Inf	Inf	Inf	4.185	Inf	Inf
-RNA Family	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN
Environmental Information Processing	-Environmental Adaptation	Inf	1.579	Inf	Inf	Inf	Inf	1.184	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	1.579	Inf	Inf	Inf	Inf	1.153	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	NaN	0	NaN	NaN	Inf	Inf	0.02865	Inf	NaN
Cellular Processes	-Environmental Adaptation	Inf	1.45	Inf	Inf	Inf	Inf	3.516	Inf	Inf
-Hemoglobin	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN
-Vesicular Transport	-Environmental Adaptation	NaN	0.0413	Inf	Inf	Inf	Inf	1.813	Inf	NaN
-Cytoskeleton	-Environmental Adaptation	Inf	0.4244	Inf	Inf	Inf	Inf	1.449	Inf	Inf
-Cell Motility	-Environmental Adaptation	Inf	1.269	NaN	NaN	NaN	NaN	0	NaN	Inf
-Cell Growth and Death	-Environmental Adaptation	Inf	0.3308	Inf	Inf	Inf	Inf	0.2298	Inf	Inf
-Cell Communication	-Environmental Adaptation	NaN	0	Inf	Inf	NaN	NaN	0	Inf	NaN
Metabolism	-Environmental Adaptation	Inf	51.9	Inf	Inf	Inf	Inf	61.42	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	6.316	Inf	Inf	Inf	Inf	0.06254	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	19.61	Inf	Inf	Inf	Inf	21.75	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	2.949	Inf	Inf	Inf	Inf	11.53	Inf	Inf
-Biosynthesis	-Environmental Adaptation	Inf	15.45	Inf	Inf	Inf	Inf	17.31	Inf	Inf
-Other Enzymes	-Environmental Adaptation	Inf	15.68	Inf	Inf	Inf	Inf	6.648	Inf	Inf
Organismal Systems	-Environmental Adaptation	NaN	1	NaN	NaN	Inf	Inf	1.001	Inf	NaN
-Immune System	-Environmental Adaptation	NaN	0	NaN	NaN	Inf	Inf	0.0003353	Inf	NaN
-Endocrine System	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	Inf	NaN
-Circulatory System	-Environmental Adaptation	NaN	0	NaN	NaN	Inf	Inf	0	Inf	NaN
-Digestive System	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	Inf	NaN
-Excretory System	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	Inf	NaN
-Nervous System	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	Inf	NaN
-Sensory System	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	Inf	NaN
-Development	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	Inf	NaN
-Environmental Adaptation	-Environmental Adaptation	NaN	1	NaN	NaN	NaN	NaN	1	NaN	NaN
Human Diseases	-Environmental Adaptation	NaN	0.4056	Inf	Inf	Inf	Inf	1.259	Inf	NaN
-Cancers	-Environmental Adaptation	NaN	0.2882	Inf	NaN	Inf	Inf	0.01998	Inf	NaN
-Immune System Diseases	-Environmental Adaptation	NaN	0	Inf	Inf	Inf	Inf	0.8809	Inf	NaN
-Neurodegenerative Diseases	-Environmental Adaptation	NaN	0	NaN	Inf	Inf	Inf	0.1306	Inf	NaN
-Cardiovascular Diseases	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN
-Metabolic Diseases	-Environmental Adaptation	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN
-Infectious Diseases	-Environmental Adaptation	NaN	0.1174	Inf	NaN	Inf	Inf	0.08641	Inf	NaN
Not Mapped	-Environmental Adaptation	Inf	16.51	Inf	Inf	Inf	Inf	147	Inf	Inf
-Not Mapped	-Environmental Adaptation	Inf	16.51	Inf	Inf	Inf	Inf	147	Inf	Inf
TOTAL	Human Diseases	Inf	1180	5823	646.7	149.7	122.1	231.9	356.4	Inf
MAPPED	Human Diseases	Inf	1039	5581	621.9	119.3	81.69	121.1	230.6	Inf
Genetic Information Processing	Human Diseases	Inf	217.2	1842	158.4	42.67	23.72	51.63	108.3	Inf
-Transcription	Human Diseases	Inf	4.536	24.15	0.8294	1.324	1.321	2.663	5.249	Inf
-Translation	Human Diseases	Inf	159.7	1396	130.8	28.18	12.84	34.91	58.1	Inf
-Folding, Sorting and Degradation	Human Diseases	Inf	36.07	386.3	24.35	11.91	8.404	10.77	38.41	Inf
-DNA Maintenance	Human Diseases	Inf	11.95	36.14	2.509	1.249	1.309	3.31	6.823	Inf
-RNA Family	Human Diseases	NaN	0	0	0	0	0	0	0	NaN
Environmental Information Processing	Human Diseases	Inf	13.43	67.91	6.299	1.566	1.884	0.9164	14.53	Inf
-Signal Transduction	Human Diseases	Inf	13.43	67.91	6.299	1.56	1.884	0.871	13.69	Inf
-Signaling Molecules and Interaction	Human Diseases	NaN	0	0	0	0.001389	0	0.02929	0.8414	NaN
Cellular Processes	Human Diseases	Inf	11.77	65.7	5.454	2.208	2.944	2.675	21.75	Inf
-Hemoglobin	Human Diseases	NaN	0	0	0	0	0	0	0	NaN
-Vesicular Transport	Human Diseases	NaN	0.3519	18.76	2.28	0.9358	1.591	1.396	7.544	NaN
-Cytoskeleton	Human Diseases	Inf	1.12	12.11	1.06	1.055	1.182	1.092	6.462	Inf
-Cell Motility	Human Diseases	Inf	8.521	0	0	0	0	0	0	Inf
-Cell Growth and Death	Human Diseases	Inf	1.148	34.78	2.104	0.1118	0.1877	0.1835	2.989	Inf
-Cell Communication	Human Diseases	NaN	0	0.06348	0.009893	0	0	0	4.885	NaN
Metabolism	Human Diseases	Inf	437.9	3060	381.7	53	41.07	46.18	68.81	Inf
-Membrane Transport	Human Diseases	Inf	49.85	1.841	0.1298	0.1398	0.08168	0.05695	0.04615	Inf
-Central Carbon Metabolism	Human Diseases	Inf	145.9	2362	219.4	19.59	15.37	16.77	26.56	Inf
-Energy Metabolism	Human Diseases	Inf	12.56	57	14.13	3.06	5.091	8.941	14.62	Inf
-Biosynthesis	Human Diseases	Inf	100.5	309.4	91.57	20.68	13.9	15.32	20.81	Inf
-Other Enzymes	Human Diseases	Inf	74.48	265.2	59.51	8.709	7.295	6.205	6.689	Inf
Organismal Systems	Human Diseases	NaN	3.469	0	0	0.02775	0.04642	0.7571	4.82	NaN
-Immune System	Human Diseases	NaN	0	0	0	0.007429	0.01346	0.0007087	0.05517	NaN
-Endocrine System	Human Diseases	NaN	0	0	0	0	0	0	0.1077	NaN
-Circulatory System	Human Diseases	NaN	0	0	0	0.008609	0.02479	0	3.854	NaN
-Digestive System	Human Diseases	NaN	0	0	0	0	0	0	0.3923	NaN
-Excretory System	Human Diseases	NaN	0	0	0	0	0	0	0.07286	NaN
-Nervous System	Human Diseases	NaN	0	0	0	0	0	0	0.3134	NaN
-Sensory System	Human Diseases	NaN	0	0	0	0	0	0	0	NaN
-Development	Human Diseases	NaN	0	0	0	0	0	0	0.02561	NaN
-Environmental Adaptation	Human Diseases	NaN	3.469	0	0	0	0	0.7289	0	NaN
Human Diseases	Human Diseases	NaN	1	1	1	1	1	1	1	NaN
-Cancers	Human Diseases	NaN	1	0.1032	0	0.006205	0.03496	0.04179	0.3776	NaN
-Immune System Diseases	Human Diseases	NaN	0	0.2663	0.6749	0.06438	0.1802	0.6377	0.06908	NaN
-Neurodegenerative Diseases	Human Diseases	NaN	0	0	0.0855	0.09128	0.106	0.1767	0.2073	NaN
-Cardiovascular Diseases	Human Diseases	NaN	0	0	0	0	0	0	0	NaN
-Metabolic Diseases	Human Diseases	NaN	0	0	0	0	0	0	0	NaN
-Infectious Diseases	Human Diseases	NaN	1	0.3964	0	0.7728	0.5545	0.07352	0.1801	NaN
Not Mapped	Human Diseases	Inf	140.6	241.6	24.82	30.43	40.4	110.8	125.8	Inf
-Not Mapped	Human Diseases	Inf	140.6	241.6	24.82	30.43	40.4	110.8	125.8	Inf
TOTAL	-Cancers	Inf	Inf	38410	Inf	25760	3778	15320	1027	Inf
MAPPED	-Cancers	Inf	Inf	36820	Inf	20520	2528	8000	664.8	Inf
Genetic Information Processing	-Cancers	Inf	Inf	12170	Inf	7354	738	3376	312.3	Inf
-Transcription	-Cancers	Inf	Inf	159.3	Inf	221.7	38.08	172.6	15	Inf
-Translation	-Cancers	Inf	Inf	9207	Inf	4849	396	2310	167.5	Inf
-Folding, Sorting and Degradation	-Cancers	Inf	Inf	2569	Inf	2036	258	686.4	110.5	Inf
-DNA Maintenance	-Cancers	Inf	Inf	234.1	Inf	232.8	42.48	189.3	18.26	Inf
-RNA Family	-Cancers	NaN	NaN	0	NaN	0	0	0	0	NaN
Environmental Information Processing	-Cancers	Inf	Inf	448	Inf	268.4	57.12	56.48	41.89	Inf
-Signal Transduction	-Cancers	Inf	Inf	448	Inf	268.3	57.12	54.69	39.45	Inf
-Signaling Molecules and Interaction	-Cancers	NaN	Inf	0	NaN	0.02788	0	0.7455	2.436	NaN
Cellular Processes	-Cancers	Inf	Inf	433.4	Inf	362.8	90.91	174.7	62.55	Inf
-Hemoglobin	-Cancers	NaN	NaN	0	NaN	0	0	0	0	NaN
-Vesicular Transport	-Cancers	NaN	Inf	121.9	Inf	160.2	48.34	90.6	21.67	NaN
-Cytoskeleton	-Cancers	Inf	Inf	79.87	Inf	181.5	36.58	72.22	18.24	Inf
-Cell Motility	-Cancers	Inf	Inf	0	NaN	0	0	0	0	Inf
-Cell Growth and Death	-Cancers	Inf	Inf	229.5	Inf	21.12	4.86	11.1	8.247	Inf
-Cell Communication	-Cancers	NaN	NaN	0.4188	Inf	0	0	0	14.08	NaN
Metabolism	-Cancers	Inf	Inf	20190	Inf	9103	1265	3045	198.2	Inf
-Membrane Transport	-Cancers	Inf	Inf	17.83	Inf	3.098	0.876	2.315	0.116	Inf
-Central Carbon Metabolism	-Cancers	Inf	Inf	15450	Inf	3228	460.5	1072	75.05	Inf
-Energy Metabolism	-Cancers	Inf	Inf	1903	Inf	532.2	153.7	575	42.15	Inf
-Biosynthesis	-Cancers	Inf	Inf	2111	Inf	3520	440.4	870.9	55.9	Inf
-Other Enzymes	-Cancers	Inf	Inf	2243	Inf	948.1	136.1	234.5	16.2	Inf
Organismal Systems	-Cancers	NaN	Inf	0	Inf	2.404	1.392	48.35	13.7	NaN
-Immune System	-Cancers	NaN	NaN	0	Inf	1.547	0.3413	0.01564	0.1371	NaN
-Endocrine System	-Cancers	NaN	NaN	0	NaN	0	0	0	0.2747	NaN
-Circulatory System	-Cancers	NaN	NaN	0	NaN	0.1728	0.1788	0	10.88	NaN
-Digestive System	-Cancers	NaN	NaN	0	NaN	0	0	0	1.094	NaN
-Excretory System	-Cancers	NaN	NaN	0	NaN	0	0	0	0.21	NaN
-Nervous System	-Cancers	NaN	NaN	0	NaN	0	0	0	0.9034	NaN
-Sensory System	-Cancers	NaN	NaN	0	NaN	0	0	0	0	NaN
-Development	-Cancers	NaN	NaN	0	NaN	0	0	0	0.07384	NaN
-Environmental Adaptation	-Cancers	NaN	Inf	0	NaN	0	0	48.29	0	NaN
Human Diseases	-Cancers	NaN	Inf	9.686	Inf	133.8	18.99	18.03	2.545	NaN
-Cancers	-Cancers	NaN	NaN	1	NaN	1	1	1	1	NaN
-Immune System Diseases	-Cancers	NaN	NaN	1.757	Inf	3.996	3.586	9.309	0.1959	NaN
-Neurodegenerative Diseases	-Cancers	NaN	NaN	0	Inf	3.33	1.694	4.079	0.5048	NaN
-Cardiovascular Diseases	-Cancers	NaN	NaN	0	NaN	0	0	0	0	NaN
-Metabolic Diseases	-Cancers	NaN	NaN	0	NaN	0	0	0	0	NaN
-Infectious Diseases	-Cancers	NaN	Inf	3.84	NaN	117.6	14.04	1.207	0.3702	NaN
Not Mapped	-Cancers	Inf	Inf	1594	Inf	5235	1250	7319	362.7	Inf
-Not Mapped	-Cancers	Inf	Inf	1594	Inf	5235	1250	7319	362.7	Inf
TOTAL	-Immune System Diseases	Inf	Inf	21870	884.2	2368	732.9	306.6	5246	Inf
MAPPED	-Immune System Diseases	Inf	Inf	20960	850.2	1887	490.4	160.1	3394	Inf
Genetic Information Processing	-Immune System Diseases	Inf	Inf	6921	216.6	677	143.1	68.19	1597	Inf
-Transcription	-Immune System Diseases	Inf	Inf	90.31	1.134	21.37	7.387	3.464	77.18	Inf
-Translation	-Immune System Diseases	Inf	Inf	5240	178.8	446.8	76.8	46.3	856.8	Inf
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	Inf	1457	33.29	187.2	50.64	14.06	570.1	Inf
-DNA Maintenance	-Immune System Diseases	Inf	Inf	136	3.37	21.4	8.319	4.368	97.97	Inf
-RNA Family	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0	NaN
Environmental Information Processing	-Immune System Diseases	Inf	Inf	255	8.612	24.68	11.29	1.202	214.9	Inf
-Signal Transduction	-Immune System Diseases	Inf	Inf	255	8.612	24.68	11.11	1.141	202.7	Inf
-Signaling Molecules and Interaction	-Immune System Diseases	NaN	NaN	0	0	0.08816	0	0.05762	12.27	NaN
Cellular Processes	-Immune System Diseases	Inf	Inf	255.9	7.444	33.36	17.7	3.482	319.4	Inf
-Hemoglobin	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0	NaN
-Vesicular Transport	-Immune System Diseases	NaN	Inf	70.43	3.117	14.73	9.378	1.807	110.9	NaN
-Cytoskeleton	-Immune System Diseases	Inf	Inf	45.46	1.449	16.69	7.095	1.444	95.14	Inf
-Cell Motility	-Immune System Diseases	Inf	Inf	0	0	0	0	0	0	Inf
-Cell Growth and Death	-Immune System Diseases	Inf	Inf	140.8	2.877	2.2	1.229	0.2372	43.53	Inf
-Cell Communication	-Immune System Diseases	NaN	NaN	0.2384	0.01353	0	0	0	71.9	NaN
Metabolism	-Immune System Diseases	Inf	Inf	11480	522	841.4	245.4	61.21	1013	Inf
-Membrane Transport	-Immune System Diseases	Inf	Inf	3.68	0.1376	0.9965	0.4556	0.07078	0.6478	Inf
-Central Carbon Metabolism	-Immune System Diseases	Inf	Inf	8871	321.9	296.9	97.39	24.04	385.4	Inf
-Energy Metabolism	-Immune System Diseases	Inf	Inf	183.9	15.92	41.76	29.81	12.62	217.4	Inf
-Biosynthesis	-Immune System Diseases	Inf	Inf	1165	125.2	323.7	91.81	19.82	315.5	Inf
-Other Enzymes	-Immune System Diseases	Inf	Inf	1266	81.2	127.1	31.28	8.486	100.2	Inf
Organismal Systems	-Immune System Diseases	NaN	Inf	0	0.02029	0.6016	0.2658	1.004	70.95	NaN
-Immune System	-Immune System Diseases	NaN	NaN	0	0.02029	0.09002	0.04209	0.003196	0.7763	NaN
-Endocrine System	-Immune System Diseases	NaN	NaN	0	0	0	0	0.0001394	1.627	NaN
-Circulatory System	-Immune System Diseases	NaN	NaN	0	0	0.1416	0.214	0	56.71	NaN
-Digestive System	-Immune System Diseases	NaN	NaN	0	0	0	0	0	5.73	NaN
-Excretory System	-Immune System Diseases	NaN	NaN	0	0	0	0	0	1.072	NaN
-Nervous System	-Immune System Diseases	NaN	NaN	0	0	0	0	0	4.612	NaN
-Sensory System	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0.008152	NaN
-Development	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0.377	NaN
-Environmental Adaptation	-Immune System Diseases	NaN	Inf	0	0	0	0	0.9966	0	NaN
Human Diseases	-Immune System Diseases	NaN	Inf	3.186	1.367	13.71	5.296	1.268	13.03	NaN
-Cancers	-Immune System Diseases	NaN	NaN	0.5693	0.355	0.09639	0.194	0.1053	4.845	NaN
-Immune System Diseases	-Immune System Diseases	NaN	NaN	1	1	1	1	1	1	NaN
-Neurodegenerative Diseases	-Immune System Diseases	NaN	NaN	0	0.1267	0.739	0.5409	0.2271	3.237	NaN
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0	NaN
-Metabolic Diseases	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0	NaN
-Infectious Diseases	-Immune System Diseases	NaN	NaN	2.186	0	11.03	2.764	0.1297	3.2	NaN
Not Mapped	-Immune System Diseases	Inf	Inf	907.2	33.94	481.3	242.5	146.5	1852	Inf
-Not Mapped	-Immune System Diseases	Inf	Inf	907.2	33.94	481.3	242.5	146.5	1852	Inf
TOTAL	-Neurodegenerative Diseases	Inf	Inf	Inf	7720	1367	693.7	1350	1409	Inf
MAPPED	-Neurodegenerative Diseases	Inf	Inf	Inf	7423	1089	464.2	705	911.7	Inf
Genetic Information Processing	-Neurodegenerative Diseases	Inf	Inf	Inf	1889	388.2	134	300.2	428.3	Inf
-Transcription	-Neurodegenerative Diseases	Inf	Inf	Inf	10.02	12.36	7.539	15.25	20.61	Inf
-Translation	-Neurodegenerative Diseases	Inf	Inf	Inf	1561	256.8	72.38	203.8	226.7	Inf
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	Inf	Inf	Inf	291.7	108.6	47.97	61.88	153.7	Inf
-DNA Maintenance	-Neurodegenerative Diseases	Inf	Inf	Inf	29.92	11.11	6.987	19.23	27.24	Inf
-RNA Family	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	0	NaN
Environmental Information Processing	-Neurodegenerative Diseases	Inf	Inf	Inf	75.3	14.31	10.76	5.293	57.74	Inf
-Signal Transduction	-Neurodegenerative Diseases	Inf	Inf	Inf	75.3	14.31	10.76	5.023	54.46	Inf
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0.008373	0	0.166	3.279	NaN
Cellular Processes	-Neurodegenerative Diseases	Inf	Inf	Inf	63.4	19.16	16.71	15.33	87.47	Inf
-Hemoglobin	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	0	NaN
-Vesicular Transport	-Neurodegenerative Diseases	NaN	Inf	Inf	27.11	8.544	9.085	7.956	29.78	NaN
-Cytoskeleton	-Neurodegenerative Diseases	Inf	Inf	Inf	12.76	9.636	6.715	6.359	25.6	Inf
-Cell Motility	-Neurodegenerative Diseases	Inf	Inf	NaN	0	0	0	0	0	Inf
-Cell Growth and Death	-Neurodegenerative Diseases	Inf	Inf	Inf	23.41	1.041	0.9115	1.014	12.77	Inf
-Cell Communication	-Neurodegenerative Diseases	NaN	NaN	Inf	0.1181	0	0	0	19.31	NaN
Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	4568	486.2	233.5	269.5	270	Inf
-Membrane Transport	-Neurodegenerative Diseases	Inf	Inf	Inf	1.701	1.328	0.4822	0.4679	0.1934	Inf
-Central Carbon Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	2789	196.4	87.73	105.9	103.8	Inf
-Energy Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	135.9	27.98	27.63	55.58	57.27	Inf
-Biosynthesis	-Neurodegenerative Diseases	Inf	Inf	Inf	1121	217.8	89.68	87.27	80.08	Inf
-Other Enzymes	-Neurodegenerative Diseases	Inf	Inf	Inf	754.1	89.08	40.21	36.21	28.58	Inf
Organismal Systems	-Neurodegenerative Diseases	NaN	Inf	NaN	0	0.1596	0.162	4.802	18.86	NaN
-Immune System	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0.06209	0.06231	0.001374	0.2646	NaN
-Endocrine System	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	0.4338	NaN
-Circulatory System	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0.0519	0.1055	0	14.95	NaN
-Digestive System	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	1.556	NaN
-Excretory System	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	0.288	NaN
-Nervous System	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	1.239	NaN
-Sensory System	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	0	NaN
-Development	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	0.1013	NaN
-Environmental Adaptation	-Neurodegenerative Diseases	NaN	Inf	NaN	0	0	0	4.802	0	NaN
Human Diseases	-Neurodegenerative Diseases	NaN	Inf	Inf	9.543	10.32	6.879	5.524	4.274	NaN
-Cancers	-Neurodegenerative Diseases	NaN	NaN	Inf	0	0.2879	0.5621	0.2085	1.798	NaN
-Immune System Diseases	-Neurodegenerative Diseases	NaN	NaN	Inf	7.894	0.8734	1.481	3.609	0.1714	NaN
-Neurodegenerative Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	1	1	1	1	1	NaN
-Cardiovascular Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	0	NaN
-Metabolic Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	0	0	0	0	0	NaN
-Infectious Diseases	-Neurodegenerative Diseases	NaN	NaN	Inf	0	7.625	5.231	0.5018	0.7709	NaN
Not Mapped	-Neurodegenerative Diseases	Inf	Inf	Inf	296.3	277.9	229.5	645	497.4	Inf
-Not Mapped	-Neurodegenerative Diseases	Inf	Inf	Inf	296.3	277.9	229.5	645	497.4	Inf
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
