KO number	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
K03635	NaN	33900	NaN	NaN	NaN	NaN	14569.8	3559.533	NaN
K00868	NaN	13018	NaN	455846	1769600	1723750	4365.27	61762.4	NaN
K00861	NaN	NaN	NaN	NaN	1378236	1509644	14718.9	30158.1	NaN
K00919	NaN	NaN	NaN	NaN	NaN	NaN	1254.75	NaN	12245.8
K14759	NaN	NaN	NaN	NaN	NaN	NaN	39.2	NaN	NaN
K08681	NaN	NaN	684426	NaN	5519150	1540700	6444.36	NaN	NaN
K08680	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8691.9
K13939	NaN	NaN	NaN	NaN	1967350	2447550	NaN	NaN	NaN
K00589	NaN	NaN	285826	NaN	1114050	388150	NaN	NaN	NaN
K00077	NaN	NaN	487015	NaN	477400	NaN	NaN	NaN	NaN
K00858	NaN	21316	NaN	NaN	NaN	111300	254.4	1054.55	NaN
K00859	NaN	NaN	NaN	NaN	281400	904750	545.896	NaN	NaN
K02291	NaN	NaN	NaN	NaN	NaN	NaN	132.3	NaN	NaN
K10524	NaN	NaN	NaN	NaN	NaN	1481900	NaN	NaN	NaN
K00591	NaN	NaN	NaN	NaN	571200	360920	2730.7	2651.25	NaN
K15734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2972.9	NaN
K14605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5696.25
K14606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4614.05
K00938	NaN	NaN	NaN	NaN	1068980	389150	1867.6	NaN	NaN
K01719	NaN	7626	NaN	NaN	190624	95312	1231.3	8181.95	NaN
K15891	NaN	NaN	NaN	NaN	NaN	NaN	22250.55	NaN	NaN
K03801	NaN	NaN	NaN	211560	919800	NaN	7324.114	3925.6	NaN
K01597	NaN	NaN	3761208	1557072	8875888	4964460	31562.448	3981.25	NaN
K11205	NaN	NaN	NaN	NaN	5014800	2636900	NaN	56901.39	NaN
K00432	NaN	390156	NaN	NaN	11109524	7588116	270079.25	336384.75	516023.55
K15746	NaN	NaN	NaN	NaN	NaN	NaN	147.35	NaN	NaN
K15747	NaN	NaN	NaN	NaN	NaN	NaN	71.05	NaN	NaN
K15744	NaN	NaN	NaN	NaN	NaN	NaN	1197	NaN	NaN
K15748	NaN	NaN	NaN	NaN	NaN	NaN	35142.1	NaN	NaN
K14163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65418.85	NaN
K00606	729120.48	566016	NaN	NaN	1112650	356650	10044.3	NaN	NaN
K04125	NaN	NaN	NaN	NaN	NaN	NaN	111.3	NaN	NaN
K01950	NaN	NaN	3881304	NaN	1860950	1543500	8870.05	2418.85	NaN
K00953	NaN	NaN	NaN	NaN	297150	NaN	NaN	511.7	NaN
K01772	NaN	NaN	NaN	NaN	1086788	304192	4219.328	NaN	39040.56
K05277	NaN	NaN	NaN	NaN	NaN	NaN	284.064	NaN	NaN
K05275	NaN	NaN	NaN	NaN	9059750	11232420	NaN	NaN	NaN
K12467	NaN	NaN	NaN	NaN	NaN	NaN	169.484	NaN	NaN
K07385	NaN	NaN	NaN	NaN	NaN	NaN	837.2	NaN	NaN
K06920	NaN	77700	NaN	NaN	NaN	NaN	NaN	NaN	9285.85
K00099	NaN	NaN	NaN	NaN	NaN	NaN	5616.1	NaN	46527.25
K01942	NaN	NaN	2470200	9814560	2183650	280000	NaN	7458.765	NaN
K00383	NaN	219600	1438857	239085	14654212	12534486	57072.4	NaN	NaN
K15787	NaN	NaN	NaN	NaN	NaN	NaN	2317.7	NaN	NaN
K01764	NaN	NaN	NaN	NaN	14627550	4436600	NaN	19148.745	NaN
K14410	NaN	NaN	NaN	NaN	NaN	NaN	NaN	564.55	NaN
K13789	NaN	NaN	NaN	NaN	NaN	NaN	3578.449	NaN	158158.29
K16206	NaN	NaN	NaN	NaN	NaN	NaN	50.05	NaN	NaN
K16204	NaN	NaN	NaN	NaN	NaN	NaN	93.45	NaN	NaN
K15795	NaN	NaN	NaN	NaN	NaN	NaN	66.85	NaN	NaN
K15799	NaN	NaN	NaN	NaN	NaN	NaN	106.4	NaN	NaN
K01598	NaN	NaN	185150	NaN	2880150	2994250	1037.858	1854.419	NaN
K01599	NaN	100536	1778506	NaN	5293652	NaN	16835.35	NaN	387899.4
K06013	NaN	NaN	NaN	NaN	8211700	713650	3699.5	19015.513	NaN
K13248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18734.8	NaN
K06126	NaN	NaN	25753914	1606087	1908553	NaN	5093.9	5562.55	NaN
K06127	NaN	NaN	NaN	NaN	2827132	979748	1561.35	NaN	NaN
K15821	NaN	NaN	NaN	NaN	NaN	NaN	120.05	NaN	NaN
K00763	228256	116800	NaN	NaN	5131700	562100	7120.542	14006.65	NaN
K10757	NaN	NaN	NaN	NaN	NaN	NaN	4209.45	NaN	NaN
K03147	NaN	193086	NaN	NaN	NaN	NaN	2241.12	NaN	196342.3
K00941	NaN	295526	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14153	NaN	NaN	NaN	NaN	NaN	NaN	652.5	NaN	NaN
K03149	NaN	75008	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00788	NaN	112885	NaN	NaN	NaN	NaN	NaN	NaN	28027.255
K14154	NaN	NaN	NaN	NaN	51807950	8997585	NaN	NaN	NaN
K00946	NaN	45500	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00949	NaN	NaN	NaN	NaN	4245989	1056396	3676.857	6622	NaN
K05307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03788	NaN	76693	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05368	98435.51	36814	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03473	48126.96	204120	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12190.919
K03474	NaN	156006	NaN	NaN	NaN	NaN	NaN	NaN	163906.12
K03517	NaN	47539	NaN	NaN	NaN	NaN	1649.964	NaN	NaN
K00767	NaN	85536	NaN	NaN	NaN	NaN	3876.72	NaN	NaN
K00541	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01440	NaN	NaN	NaN	1026216	NaN	NaN	NaN	NaN	NaN
K08281	NaN	35697	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00322	NaN	313618	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00324	NaN	400860	NaN	NaN	NaN	NaN	NaN	NaN	163719.12
K00325	NaN	419034	NaN	NaN	NaN	NaN	NaN	NaN	194950.08
K00867	NaN	20540	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13038	NaN	153874	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16671.83	NaN
K00954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01935	1080382.5	12825	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01012	284854.88	NaN	NaN	NaN	3697011	926928	2459.646	NaN	NaN
K01435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11851	NaN
K10105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00072	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7921.089	NaN
K00357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117221.29	NaN
K01664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11152	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02492	581784.94	NaN	NaN	NaN	NaN	NaN	94.844	NaN	NaN
K01698	NaN	297108	NaN	NaN	4150840	1168008	64176.7	20156.607	475809.53
K01749	NaN	NaN	NaN	NaN	2430852	NaN	16410.338	17234.968	169779.65
K02496	136559.64	113577	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00228	NaN	NaN	NaN	NaN	7572264	3447591	25030.17	80555.67	150100.7
K00230	NaN	7783	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00231	NaN	NaN	NaN	NaN	1222776	NaN	10981.92	19243.675	NaN
K02191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11031.746
K00798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14201.474
K03403	NaN	NaN	NaN	NaN	NaN	NaN	3284.018	NaN	59624.807
K03404	NaN	NaN	NaN	NaN	NaN	NaN	5242.48	NaN	8410.116
K03405	NaN	NaN	NaN	NaN	NaN	NaN	13115.766	NaN	55340.712
K03428	NaN	NaN	NaN	NaN	NaN	NaN	2259.192	NaN	25538.74
K00218	NaN	NaN	NaN	NaN	NaN	NaN	12323.2	NaN	310750.61
K04040	NaN	NaN	NaN	NaN	NaN	NaN	769.356	NaN	NaN
K08099	NaN	NaN	NaN	NaN	NaN	NaN	6030.5	NaN	NaN
K13600	NaN	NaN	NaN	NaN	NaN	NaN	627.9	NaN	NaN
K13544	NaN	NaN	NaN	NaN	NaN	NaN	1084.942	NaN	NaN
K13071	NaN	NaN	NaN	NaN	NaN	NaN	4235.319	NaN	NaN
K13545	NaN	NaN	NaN	NaN	NaN	NaN	21383.208	NaN	NaN
K00214	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08101	NaN	NaN	NaN	NaN	NaN	NaN	1035.363	NaN	NaN
K02217	NaN	182490	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13624	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03182	NaN	75544	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03688	NaN	42042	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00568	240871.2	61440	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03183	NaN	121735	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03184	NaN	25024	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06125	NaN	NaN	NaN	NaN	971640	NaN	NaN	NaN	NaN
K06134	NaN	NaN	NaN	NaN	1570868	641563	NaN	5225.34	NaN
K02551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01661	NaN	181830	NaN	NaN	NaN	NaN	308.35	NaN	NaN
K12502	NaN	NaN	NaN	NaN	NaN	NaN	51687.36	NaN	NaN
K09834	NaN	NaN	NaN	NaN	NaN	NaN	2552.24	NaN	NaN
K05928	NaN	NaN	NaN	NaN	NaN	NaN	1397.568	NaN	NaN
K00787	NaN	NaN	5886848	912384	17550518	6702889	58940.052	98654.388	NaN
K00795	NaN	40066	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14066	NaN	NaN	NaN	NaN	NaN	NaN	2986.494	NaN	NaN
K00804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14903.096	NaN
K05355	NaN	NaN	NaN	NaN	523340	106960	NaN	NaN	NaN
K00805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02523	NaN	58140	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05356	NaN	NaN	NaN	NaN	NaN	NaN	2271.99	NaN	25220.486
K00806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10760	NaN	NaN	NaN	NaN	NaN	NaN	561.17	NaN	NaN
K11713	NaN	NaN	NaN	NaN	991716	758670	6883.5	5577.005	NaN
K05956	NaN	NaN	NaN	NaN	731786	NaN	NaN	NaN	NaN
K14137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1761.548	NaN
K00991	NaN	NaN	NaN	NaN	NaN	NaN	5252.082	NaN	10122.07
K01770	NaN	NaN	NaN	NaN	NaN	NaN	6257.79	NaN	18199.44
K03526	NaN	101556	NaN	NaN	NaN	NaN	36004.449	NaN	110840.72
K00021	NaN	NaN	2078488	NaN	9001368	998064	2772.122	583.28	NaN
K04121	NaN	NaN	NaN	NaN	NaN	NaN	1632.8	NaN	NaN
K04122	NaN	NaN	NaN	NaN	NaN	NaN	5284.438	NaN	NaN
K05282	NaN	NaN	NaN	NaN	NaN	NaN	1059.82	NaN	NaN
K04124	NaN	NaN	NaN	NaN	NaN	NaN	96.6	NaN	NaN
K02293	NaN	NaN	NaN	NaN	NaN	NaN	1868.366	NaN	41374.576
K00514	NaN	NaN	NaN	NaN	NaN	NaN	3245.886	NaN	53618.85
K06444	NaN	NaN	NaN	NaN	NaN	NaN	131.524	NaN	NaN
K02292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4666.62
K09837	NaN	NaN	NaN	NaN	NaN	NaN	2656.731	NaN	NaN
K09838	NaN	NaN	NaN	NaN	NaN	NaN	2320.493	NaN	NaN
K09839	NaN	NaN	NaN	NaN	NaN	NaN	3744.972	NaN	NaN
K09841	NaN	NaN	NaN	NaN	NaN	NaN	3892.53	NaN	NaN
K09842	NaN	NaN	NaN	NaN	NaN	NaN	1561.104	NaN	NaN
K09843	NaN	NaN	NaN	NaN	NaN	NaN	71.336	NaN	NaN
K10210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09587	NaN	NaN	NaN	NaN	NaN	NaN	87.21	NaN	NaN
K09588	NaN	NaN	NaN	NaN	NaN	NaN	198.24	NaN	NaN
K09591	NaN	NaN	NaN	NaN	NaN	NaN	56.068	NaN	NaN
K12637	NaN	NaN	NaN	NaN	NaN	NaN	393.524	NaN	NaN
K09590	NaN	NaN	NaN	NaN	NaN	NaN	152.985	NaN	NaN
K12640	NaN	NaN	NaN	NaN	NaN	NaN	47.43	NaN	NaN
K10719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41405.104	NaN
K14939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	815.15	NaN
K10720	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2281.65	NaN
K10723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1273.32	NaN
K10717	NaN	NaN	NaN	NaN	NaN	NaN	189.696	NaN	NaN
K00279	NaN	NaN	NaN	NaN	NaN	NaN	2043.207	NaN	NaN
K00973	NaN	214183	NaN	NaN	NaN	NaN	NaN	NaN	92302.338
K01710	1335476.2	106134	NaN	NaN	NaN	NaN	47616.673	NaN	122169.02
K01790	NaN	42000	NaN	NaN	NaN	NaN	NaN	NaN	13459.257
K00067	294766.29	43946	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15398	NaN	NaN	NaN	NaN	NaN	NaN	67.2	NaN	NaN
K09754	NaN	NaN	NaN	NaN	NaN	NaN	11540.179	NaN	NaN
K12156	NaN	NaN	NaN	NaN	NaN	NaN	2063.6	NaN	NaN
K12154	NaN	NaN	NaN	NaN	NaN	NaN	947.8	NaN	NaN
ath_AT1G74090	NaN	NaN	NaN	NaN	NaN	NaN	10755.85	NaN	NaN
K14817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15399	NaN	NaN	NaN	NaN	NaN	NaN	141.4	NaN	NaN
K12356	NaN	NaN	NaN	NaN	NaN	NaN	3096.081	NaN	NaN
ath_AT1G18590	NaN	NaN	NaN	NaN	NaN	NaN	5468.4	NaN	NaN
K01092	106834.71	81168	NaN	2103462	NaN	NaN	1621.2	182581.35	36166.851
K12338	NaN	NaN	NaN	NaN	NaN	NaN	176.75	NaN	NaN
K00083	NaN	NaN	NaN	NaN	NaN	NaN	198295.04	NaN	NaN
K08081	NaN	NaN	NaN	NaN	NaN	NaN	32372.96	NaN	NaN
K01757	NaN	NaN	NaN	NaN	NaN	NaN	88102.192	NaN	NaN
K15405	NaN	NaN	NaN	NaN	NaN	NaN	390.95	NaN	NaN
K15404	NaN	NaN	NaN	NaN	NaN	NaN	96.95	NaN	NaN
K15406	NaN	NaN	NaN	NaN	NaN	NaN	353.5	NaN	NaN
K15401	NaN	NaN	NaN	NaN	NaN	NaN	373.8	NaN	NaN
K15400	NaN	NaN	NaN	NaN	NaN	NaN	2875.6	NaN	NaN
K15403	NaN	NaN	NaN	NaN	NaN	NaN	2038.05	NaN	NaN
K09753	NaN	NaN	NaN	NaN	NaN	NaN	41958.914	NaN	NaN
K12355	NaN	NaN	NaN	NaN	NaN	NaN	34556.976	NaN	NaN
K13065	NaN	NaN	NaN	NaN	NaN	NaN	14264.752	NaN	NaN
K09755	NaN	NaN	NaN	NaN	NaN	NaN	1060.28	NaN	NaN
K13067	NaN	NaN	NaN	NaN	NaN	NaN	304.5	NaN	NaN
K00660	NaN	NaN	NaN	NaN	NaN	NaN	10655.125	NaN	NaN
K01859	NaN	NaN	NaN	NaN	NaN	NaN	23056.842	NaN	NaN
K00475	NaN	NaN	NaN	NaN	NaN	NaN	10932.604	NaN	NaN
K05278	NaN	NaN	NaN	NaN	NaN	NaN	13737.948	NaN	NaN
K05280	NaN	NaN	NaN	NaN	NaN	NaN	904.932	NaN	NaN
K05279	NaN	NaN	NaN	NaN	NaN	NaN	101116.4	NaN	NaN
K08233	NaN	NaN	NaN	NaN	NaN	NaN	13988.855	NaN	NaN
K01044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88573.577	NaN
K00622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12155	NaN	NaN	NaN	NaN	NaN	NaN	1160.457	NaN	NaN
K01796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2272.9	NaN
spo_SPCC576.03c	NaN	NaN	NaN	NaN	1.5368395e+08	45695650	NaN	NaN	NaN
K00721	NaN	NaN	NaN	NaN	6194716	4471676	1991.85	32564.35	7194.95
K12405	NaN	NaN	NaN	NaN	NaN	NaN	NaN	152616.1	NaN
K01070	NaN	77006	NaN	NaN	NaN	NaN	30513.244	93574.95	NaN
K02527	NaN	NaN	NaN	NaN	NaN	NaN	54.6	NaN	NaN
eco_b4243	NaN	1031800	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03781	NaN	2239422	595720	NaN	3859584	15118820	1268384.6	443932.53	NaN
K03782	1253032.6	2373600	NaN	NaN	NaN	NaN	NaN	NaN	226312.35
K03426	NaN	NaN	NaN	NaN	NaN	NaN	6388.2	NaN	NaN
K00791	NaN	NaN	NaN	NaN	NaN	NaN	422.45	1754.9	NaN
K01061	NaN	133962	NaN	NaN	NaN	NaN	136039.75	NaN	25655.832
K04564	3790020.1	5971834	NaN	598344	26640600	23705850	108252.45	81890.592	353579.62
K04565	NaN	183553	15383522	37568916	35840160	17271072	686740.12	255607.87	NaN
K02535	NaN	NaN	NaN	NaN	NaN	NaN	355.25	NaN	NaN
K02333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1429.75	NaN
K00070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3582.6	NaN
K02563	NaN	NaN	NaN	NaN	NaN	NaN	41.65	NaN	137472.94
K00979	NaN	64728	NaN	NaN	NaN	NaN	39173.75	NaN	NaN
eco_b1004	NaN	2255400	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01897	NaN	91520	4097952	NaN	34489068	22642876	100582.93	169406.18	112079.45
K03386	4789131.7	2505987	1.1856922e+08	1.3184254e+08	93230900	65204650	NaN	776607.34	NaN
K06866	1128109.5	388850	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	201468.72	NaN
K01627	546316.6	502396	NaN	NaN	NaN	NaN	4930.76	NaN	NaN
K01821	NaN	90300	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01101	NaN	NaN	NaN	NaN	18101116	12306804	NaN	NaN	NaN
K10678	NaN	25920	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10679	103943	236530	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10680	101188.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07420	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00046	NaN	7874	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00063	NaN	NaN	NaN	2121104	NaN	NaN	NaN	NaN	NaN
K00069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00076	NaN	352920	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06221	NaN	309925	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06222	NaN	83037	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13574	488263.33	203243	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00107	NaN	NaN	416592	NaN	NaN	NaN	NaN	NaN	NaN
K11173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23099.776	NaN
K08325	NaN	143577	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00138	NaN	2194016	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00219	NaN	65184	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08070	NaN	NaN	NaN	NaN	NaN	NaN	35790.65	NaN	NaN
K00277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1058.281	NaN
K13366	NaN	NaN	NaN	NaN	NaN	NaN	469.35	NaN	NaN
K02846	NaN	74400	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00311	NaN	NaN	NaN	NaN	NaN	NaN	4032.21	NaN	NaN
K00327	NaN	NaN	NaN	NaN	6517647	522053	38352.52	157336.52	NaN
K13411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5058.267	NaN
K00355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00344	NaN	476350	312958	NaN	NaN	NaN	NaN	NaN	NaN
K00354	NaN	NaN	39575200	24430800	NaN	NaN	NaN	NaN	NaN
K06879	NaN	14382	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05906	NaN	NaN	NaN	NaN	NaN	NaN	3559.15	NaN	NaN
K05907	NaN	NaN	NaN	NaN	NaN	NaN	517.796	NaN	NaN
K07304	NaN	216876	NaN	NaN	NaN	NaN	NaN	17347.887	55094.205
K07305	412234.37	184813	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00428	NaN	NaN	268966	803278	NaN	NaN	NaN	NaN	NaN
K12550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03564	1355190.7	279396	NaN	NaN	NaN	NaN	164771.6	NaN	10191.392
K11065	1707499.9	1253112	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05916	NaN	NaN	39326637	NaN	NaN	NaN	NaN	NaN	NaN
K00504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52127.81	NaN
K06072	NaN	NaN	1956500	2963025	2990520	2031156	NaN	33127.588	NaN
K00521	NaN	NaN	2779470	4348060	NaN	NaN	NaN	NaN	NaN
K00528	NaN	50840	NaN	NaN	590128	NaN	NaN	26970.682	NaN
K00535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7929.01
K00537	NaN	91868	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04069	NaN	58548	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00540	445281.52	803394	10006222	51013550	4964430	NaN	9979.221	NaN	NaN
K05539	NaN	19198	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05543	NaN	NaN	NaN	NaN	498939	383502	NaN	NaN	NaN
K05544	NaN	NaN	NaN	270540	4125894	155085	NaN	NaN	NaN
K12142	NaN	47950	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12957	NaN	68482	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13979	NaN	1828760	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00550	NaN	NaN	NaN	NaN	559800	NaN	NaN	NaN	NaN
K00555	NaN	NaN	NaN	NaN	5581380	320032	NaN	NaN	NaN
K03439	NaN	88669	NaN	NaN	878507	311395	NaN	NaN	NaN
K00557	NaN	8052	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07442	NaN	NaN	NaN	NaN	2574926	645437	NaN	NaN	NaN
K03427	324088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07320	NaN	125550	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12039.02	NaN
K00574	NaN	42140	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00586	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21955.95	NaN
K00587	NaN	NaN	NaN	NaN	433077	NaN	273.7	530.127	NaN
K00598	NaN	48384	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02533	NaN	17220	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02687	NaN	28421	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03438	NaN	51450	NaN	NaN	NaN	NaN	NaN	NaN	4507.29
K00628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00670	NaN	NaN	726754	NaN	NaN	NaN	740.62	254646.49	NaN
K00671	NaN	NaN	NaN	NaN	NaN	NaN	70464.392	71546.232	NaN
K03824	NaN	153807	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03828	NaN	17368	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00685	NaN	NaN	279668	NaN	NaN	NaN	3002.658	5816.712	NaN
K08235	NaN	NaN	NaN	NaN	NaN	NaN	28536.046	NaN	NaN
K03692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19382.158
K03669	NaN	10850	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00773	196170	22500	NaN	NaN	NaN	NaN	NaN	12250.63	NaN
K05953	NaN	NaN	NaN	NaN	NaN	NaN	449.6	NaN	NaN
K00809	NaN	NaN	4073175	5726439	NaN	NaN	NaN	NaN	NaN
K00924	NaN	NaN	11968632	463102	19731439	11417873	45812.469	NaN	NaN
K09001	NaN	44280	NaN	NaN	NaN	NaN	NaN	NaN	20096.136
